trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.004072209405650209,7,3.430615472077566,26,2.3516184991316322
1,warm_start_1,RUNNING,Manual,0.007319151200203881,30,0.8307316198652348,18,-4.743150357166563
2,warm_start_2,RUNNING,Manual,0.007683972210183464,3,-1.3656864993570816,15,1.4800709929191482
3,warm_start_3,RUNNING,Manual,0.004012143145783844,16,-4.344143002574416,61,2.6622771881733964
4,warm_start_4,RUNNING,Manual,0.0030560629534869396,12,-1.2463207865584436,33,2.407955424631119
5,5_0,RUNNING,BoTorch,0.0031018803600596206,16,-1.0162716945213988,16,2.6611143329098947
5,5_1,RUNNING,BoTorch,0.0019742826220988468,19,2.629805069109707,44,2.2534196466022203
5,5_2,RUNNING,BoTorch,0.004062594455428614,7,-5.0,34,2.6181229445760192
5,5_3,RUNNING,BoTorch,0.00253515653075239,20,-5.0,24,2.254469390773514
5,5_4,RUNNING,BoTorch,0.003965014781441825,9,-3.8861045319793748,62,2.2511530264681916
5,5_5,RUNNING,BoTorch,0.0024027622602276395,18,5.0,29,2.662633760850905
5,5_6,RUNNING,BoTorch,0.013162376725781143,12,-5.0,1,2.683040243115834
5,5_7,RUNNING,BoTorch,0.0039769797361078815,18,-3.5492083207212,64,1.964180793993417
6,6_0,RUNNING,BoTorch,0.0023667320575481714,21,5.0,20,4.945701303903411
6,6_1,RUNNING,BoTorch,0.0022786694657294646,17,5.0,44,-0.6282192534417914
6,6_2,RUNNING,BoTorch,0.001940033191895887,21,5.0,41,4.930842024759583
6,6_3,RUNNING,BoTorch,0.003485463097076428,30,5.0,17,3.447377870621427
6,6_4,RUNNING,BoTorch,10.00006288104263,30,-5.0,42,1.0356330328913737
6,6_5,RUNNING,BoTorch,0.0026874959343524134,9,5.0,49,-0.14262911811295056
6,6_6,RUNNING,BoTorch,0.0026251279132785844,10,5.0,45,4.666136444491571
6,6_7,RUNNING,BoTorch,0.008636216090616591,32,5.0,44,4.650355100600337
7,7_0,RUNNING,BoTorch,0.013166234509605804,30,2.629496696462851,22,-5.0
7,7_1,RUNNING,BoTorch,0.01311421779908369,26,1.8269868624505814,1,5.0
7,7_2,RUNNING,BoTorch,0.013240872450426383,32,2.4918064625697953,1,5.0
7,7_3,RUNNING,BoTorch,0.0631283482374367,1,5.0,1,5.0
7,7_4,RUNNING,BoTorch,9.9999558146092,28,2.565081765667515,64,-5.0
7,7_5,RUNNING,BoTorch,9.999912727360186,32,2.5587087593463855,64,-5.0
7,7_6,RUNNING,BoTorch,0.0037934203863722988,1,2.2032103797235045,64,-5.0
7,7_7,RUNNING,BoTorch,0.012982806641898822,24,0.6830660485419113,1,-5.0
8,8_0,RUNNING,BoTorch,0.013197820159935357,32,5.0,1,-5.0
8,8_1,RUNNING,BoTorch,0.003988358093954459,1,5.0,64,5.0
8,8_2,RUNNING,BoTorch,0.003934079713498143,11,-5.0,64,-5.0
8,8_3,RUNNING,BoTorch,0.06308094388770263,1,5.0,1,-5.0
8,8_4,RUNNING,BoTorch,0.005691485505015295,9,-5.0,11,-5.0
8,8_5,RUNNING,BoTorch,0.004053398530010473,1,-5.0,64,0.05436710875501534
8,8_6,RUNNING,BoTorch,0.013142499787703639,1,-5.0,31,-5.0
8,8_7,RUNNING,BoTorch,0.003981934063393499,1,-5.0,64,5.0
9,9_0,RUNNING,BoTorch,0.00543690188379179,32,5.0,35,5.0
9,9_1,RUNNING,BoTorch,0.0029950740875359276,24,-5.0,8,5.0
9,9_2,RUNNING,BoTorch,0.0021674312568513076,13,0.37847424875193114,64,5.0
9,9_3,RUNNING,BoTorch,0.005587143306586092,1,5.0,38,4.168206638333556
9,9_4,RUNNING,BoTorch,0.006152533578416134,11,5.0,1,-2.57794391151683
9,9_5,RUNNING,BoTorch,0.06310312012902221,1,-5.0,1,-3.681564365861716
9,9_6,RUNNING,BoTorch,0.004184255350319221,1,-0.576092972533712,45,5.0
9,9_7,RUNNING,BoTorch,0.006887777214366094,32,-5.0,3,-3.2742130186766354
10,10_0,RUNNING,BoTorch,0.012983036839692296,29,5.0,15,-5.0
10,10_1,RUNNING,BoTorch,0.0031806990007210243,19,-5.0,16,-5.0
10,10_2,RUNNING,BoTorch,0.0027977464541188886,24,5.0,19,-5.0
10,10_3,RUNNING,BoTorch,0.004097917738135125,21,-5.0,1,-0.0216766906710304
10,10_4,RUNNING,BoTorch,0.01148979227505871,8,5.0,1,5.0
10,10_5,RUNNING,BoTorch,0.005596466041348055,1,5.0,34,-5.0
10,10_6,RUNNING,BoTorch,0.0030496861225655374,16,-5.0,34,-5.0
10,10_7,RUNNING,BoTorch,0.0023605186913270224,20,5.0,64,5.0
11,11_0,RUNNING,BoTorch,0.013069684121310517,32,-0.29088193440642207,1,-5.0
11,11_1,RUNNING,BoTorch,0.003471258158446638,6,-1.8993851538593636,45,-5.0
11,11_2,RUNNING,BoTorch,0.013393449255595265,5,-5.0,1,5.0
11,11_3,RUNNING,BoTorch,0.002298553381296687,14,0.09073814387870566,64,-2.5268911359126722
11,11_4,RUNNING,BoTorch,0.01141143008097259,6,0.20347660863042044,1,-5.0
11,11_5,RUNNING,BoTorch,0.002715304786517983,17,1.5748221502996826,27,-5.0
11,11_6,RUNNING,BoTorch,0.003368834947799295,27,-5.0,1,-5.0
11,11_7,RUNNING,BoTorch,0.0032091190474447875,15,-5.0,19,5.0
12,12_0,RUNNING,BoTorch,0.0019103863709104248,17,5.0,64,5.0
12,12_1,RUNNING,BoTorch,0.0028119175259030053,7,5.0,64,5.0
12,12_2,RUNNING,BoTorch,0.0019045399576408427,18,5.0,57,5.0
12,12_3,RUNNING,BoTorch,0.004297265645705014,18,5.0,1,5.0
12,12_4,RUNNING,BoTorch,0.0040655584179558795,12,5.0,14,4.822256149490964
12,12_5,RUNNING,BoTorch,0.014946531177982123,1,5.0,14,-0.22717975195606616
12,12_6,RUNNING,BoTorch,0.00467597949133603,27,5.0,31,0.9769790750662393
12,12_7,RUNNING,BoTorch,0.004242086015783296,5,1.0752265752449521,34,4.2325822946464715
13,13_0,RUNNING,BoTorch,0.0030761989137874494,23,0.16587020607803338,15,-1.002538934022138
13,13_1,RUNNING,BoTorch,0.004121177259510298,4,-0.11886785930416695,64,1.8170656727407382
13,13_2,RUNNING,BoTorch,0.004041695264491126,1,5.0,52,-1.7827475907104495
13,13_3,RUNNING,BoTorch,0.0043482781468709075,18,5.0,1,-5.0
13,13_4,RUNNING,BoTorch,0.007484610719017182,1,-5.0,24,5.0
13,13_5,RUNNING,BoTorch,0.0039770148828154415,4,5.0,51,5.0
13,13_6,RUNNING,BoTorch,0.004167917456522953,1,-5.0,50,-5.0
