trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,10.000035810389402,1,2.5418121467633306,26,4.437537822558081,53,1.7368896269074705
1,warm_start_1,RUNNING,Manual,0.015049903340234932,2,-0.8979393963439648,18,3.3253438079847335,12,4.695160044091043
2,warm_start_2,RUNNING,Manual,0.020343015024551384,13,-4.632044582494671,33,2.708859517810188,2,-0.9390156248225114
3,warm_start_3,RUNNING,Manual,0.011339362788897647,1,4.737072445335187,27,0.340170605108546,6,3.604240668120571
4,warm_start_4,RUNNING,Manual,0.007330241501403215,12,3.6808080117233004,47,-4.549662710540487,1,-0.9308717193243581
5,5_0,RUNNING,BoTorch,0.02055245432527773,16,-2.331247542192257,1,-5.0,6,5.0
5,5_1,RUNNING,BoTorch,0.01497054920579236,1,-5.0,64,1.001655817276954,9,-1.9041743281908252
5,5_10,RUNNING,BoTorch,0.010304994508656668,4,5.0,27,5.0,9,-5.0
5,5_11,RUNNING,BoTorch,0.020208397495964755,1,3.006288821506878,64,5.0,1,-2.0344052835996083
5,5_12,RUNNING,BoTorch,0.0204050275525684,16,3.772729990076334,1,-5.0,14,-5.0
5,5_13,RUNNING,BoTorch,0.13011049071759176,1,-5.0,1,-5.0,2,-5.0
5,5_14,RUNNING,BoTorch,10.000037226257769,16,-5.0,64,-5.0,21,0.5089439295532322
5,5_15,RUNNING,BoTorch,0.02033081970377655,1,5.0,64,5.0,12,-5.0
5,5_2,RUNNING,BoTorch,0.011925599343378352,16,5.0,64,5.0,7,5.0
5,5_3,RUNNING,BoTorch,0.02911067540604471,8,5.0,1,-2.60112106194691,9,-5.0
5,5_4,RUNNING,BoTorch,0.14135641752905526,1,-5.0,1,-5.0,1,5.0
5,5_5,RUNNING,BoTorch,0.005567982181194267,3,-5.0,64,-5.0,1,5.0
5,5_6,RUNNING,BoTorch,0.020242732197248134,16,5.0,1,5.0,1,5.0
5,5_7,RUNNING,BoTorch,0.008471718099120075,1,-5.0,41,-5.0,12,-5.0
5,5_8,RUNNING,BoTorch,0.010692398280672878,16,-5.0,64,-5.0,12,5.0
5,5_9,RUNNING,BoTorch,0.02035114942591115,16,5.0,64,5.0,15,-5.0
6,6_0,RUNNING,BoTorch,0.02648029702281355,1,-5.0,1,5.0,64,-4.197650723652952
6,6_1,RUNNING,BoTorch,0.02020281936456865,16,5.0,64,-5.0,1,-1.418493728287737
6,6_10,RUNNING,BoTorch,0.011065962107349132,5,-5.0,18,5.0,38,-4.420774456484326
6,6_11,RUNNING,BoTorch,0.009195751979789862,16,5.0,8,5.0,64,-2.5531095783030504
6,6_12,RUNNING,BoTorch,0.008258759052585638,3,-5.0,32,-5.0,32,-1.6591141854528229
6,6_13,RUNNING,BoTorch,0.010634742923929658,16,-5.0,5,5.0,64,-3.9519468880606023
6,6_14,RUNNING,BoTorch,0.0271767437079731,6,-4.946350240866729,2,3.241479673749201,24,-3.412485765988858
6,6_15,RUNNING,BoTorch,0.020248386940616193,16,2.806509680862965,42,-4.9978597293853975,17,-4.991976458505944
6,6_2,RUNNING,BoTorch,0.019998063316984255,16,-5.0,64,-5.0,1,4.107343221798361
6,6_3,RUNNING,BoTorch,0.011873355480175665,16,-5.0,1,5.0,64,-3.5876562844686397
6,6_4,RUNNING,BoTorch,0.141377620725295,1,-5.0,1,5.0,1,-3.7560890057434695
6,6_5,RUNNING,BoTorch,0.026686375347727703,1,-5.0,1,5.0,64,-5.0
6,6_6,RUNNING,BoTorch,0.017291455145675965,1,-1.0630916945730833,7,5.0,64,-3.218824191028818
6,6_7,RUNNING,BoTorch,10.000010868858485,16,-5.0,64,-5.0,64,3.8131059328948997
6,6_8,RUNNING,BoTorch,0.020158725904984645,16,-5.0,1,5.0,1,-3.538643125288384
6,6_9,RUNNING,BoTorch,10.00012756256214,16,5.0,64,-5.0,64,-1.2226295108155119
7,7_0,RUNNING,BoTorch,0.010578902098476787,16,-5.0,9,5.0,40,-2.4941133013804566
7,7_1,RUNNING,BoTorch,0.02165153972291759,16,5.0,52,-5.0,43,-2.576041403766936
7,7_10,RUNNING,BoTorch,10.00001526033699,1,-5.0,64,5.0,41,-2.447641058590116
7,7_11,RUNNING,BoTorch,0.02116998940443893,16,5.0,1,5.0,40,-2.4819979766868716
7,7_12,RUNNING,BoTorch,0.14129015834709646,1,-1.4750761422785958,1,-5.0,1,2.5375036526705164
7,7_13,RUNNING,BoTorch,0.03033584444509484,2,2.0706429306520007,7,3.806342084381706,4,3.6000999546016956
7,7_14,RUNNING,BoTorch,0.02138704609012356,1,5.0,11,-5.0,17,-1.2866863671892133
7,7_15,RUNNING,BoTorch,0.006965431097209878,16,-1.6946274583918481,44,-5.0,1,2.891978701411483
7,7_2,RUNNING,BoTorch,0.014578856804929137,16,5.0,1,5.0,34,-2.3408717304424487
7,7_3,RUNNING,BoTorch,0.020145486192379932,16,-1.4282232426131354,40,3.8885386239738686,1,2.6006921722498118
7,7_4,RUNNING,BoTorch,0.013408074388784176,16,-5.0,1,-5.0,45,-2.6428586597007797
7,7_5,RUNNING,BoTorch,0.010383811480797563,16,-5.0,64,-5.0,16,3.9332356738068026
7,7_6,RUNNING,BoTorch,9.999953946456788,16,5.0,64,-5.0,38,-2.4470832983309694
7,7_7,RUNNING,BoTorch,0.020296321177231492,16,-5.0,49,3.4776083787633323,17,-4.263808697292343
7,7_8,RUNNING,BoTorch,0.012665844117258152,1,5.0,64,-5.0,7,-3.0979080178460876
7,7_9,RUNNING,BoTorch,0.048908316264529766,1,-5.0,1,5.0,31,-2.2460123668529874
8,8_0,RUNNING,BoTorch,0.03325570162177369,6,-0.6960756647660795,42,0.769076261396896,46,-3.2206453124880245
8,8_1,RUNNING,BoTorch,0.02315830400322004,16,5.0,45,-5.0,50,-4.010229372157075
8,8_10,RUNNING,BoTorch,0.021223619861334784,16,5.0,42,-5.0,45,-5.0
8,8_11,RUNNING,BoTorch,9.999971759300921,1,-5.0,41,5.0,48,-2.7630823093607826
8,8_12,RUNNING,BoTorch,0.007096722485475419,16,5.0,44,-5.0,40,-3.485211441337922
8,8_13,RUNNING,BoTorch,0.020152579893589463,16,5.0,1,5.0,1,-0.4022922454451059
8,8_14,RUNNING,BoTorch,0.021659323115911296,7,2.7120114372190494,43,0.7659283842161972,46,-3.6249991089987956
8,8_15,RUNNING,BoTorch,10.000185346080917,1,-5.0,43,5.0,54,-4.471810512432191
8,8_2,RUNNING,BoTorch,0.02120544596583116,1,-5.0,43,5.0,40,-2.8521948086682944
8,8_3,RUNNING,BoTorch,0.008279020708950494,16,5.0,41,-5.0,52,-2.830252732324316
8,8_4,RUNNING,BoTorch,9.999980296902924,16,5.0,42,-5.0,42,-3.789404045266208
8,8_5,RUNNING,BoTorch,10.00005245609119,1,-5.0,43,5.0,57,-3.579150785321797
8,8_6,RUNNING,BoTorch,10.000247684408109,16,5.0,42,5.0,46,-2.281219179598796
8,8_7,RUNNING,BoTorch,0.02337693302471689,1,-0.2117869959070017,44,4.655212933587408,21,4.829114816887262
8,8_8,RUNNING,BoTorch,0.022130473038309364,1,-4.620518987417761,48,5.0,49,-5.0
8,8_9,RUNNING,BoTorch,0.006399978163345446,13,5.0,41,-5.0,47,-3.67059609648636
9,9_0,RUNNING,BoTorch,9.999976203916361,1,-4.796134224216168,54,4.987505141869065,50,1.781027769374921
9,9_1,RUNNING,BoTorch,10.000017216809296,16,-0.2559017029565566,59,-4.96733540876345,44,1.65176323854073
9,9_10,RUNNING,BoTorch,9.99996877353202,1,-4.098557648543706,64,-5.0,43,0.5259660934985323
