trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,0.007397688880662948,12,-4.64177404630092,29,-3.0559603111849656,21,3.09117609176554
1,warm_start_1,RUNNING,Manual,0.022681672430653704,7,3.5010409116595707,7,-3.667988032226014,15,1.6242364872589725
2,warm_start_2,RUNNING,Manual,0.011842963236528737,12,3.388049047944019,8,4.950265501482914,39,4.665643256988746
3,warm_start_3,RUNNING,Manual,0.011483188167389692,16,-2.3170616719676684,14,-1.5398105192240008,63,3.7516744411859158
4,warm_start_4,RUNNING,Manual,0.015258669587304527,6,-1.5700553226174963,16,1.4417307803472736,47,-2.7692060495282167
5,5_0,RUNNING,BoTorch,0.006735744126450453,16,-5.0,43,-3.139227860487085,26,5.0
5,5_1,RUNNING,BoTorch,0.018653607944422838,11,-5.0,5,-3.8840442473126835,20,2.6262629559895694
5,5_10,RUNNING,BoTorch,0.00821302005833105,12,-5.0,26,-3.181846413442445,16,-1.4067356269639053
5,5_11,RUNNING,BoTorch,0.005169723613427381,11,-3.6441025929058375,60,-5.0,5,1.9706341813413566
5,5_12,RUNNING,BoTorch,0.010599715142008958,16,-2.9044510284446914,29,-5.0,5,5.0
5,5_13,RUNNING,BoTorch,0.02297526825958112,11,-5.0,3,-0.23636612407275792,27,3.5519102477058064
5,5_14,RUNNING,BoTorch,9.99993362266662,10,-4.74046363522323,59,-2.4657253261952894,36,4.487605359142253
5,5_15,RUNNING,BoTorch,0.020042633928042453,8,-4.680521096657095,11,-5.0,1,1.9090450917846016
5,5_2,RUNNING,BoTorch,0.006096228744990132,7,-5.0,42,-2.2873584771795077,37,3.1127112476715117
5,5_3,RUNNING,BoTorch,0.019954615721661587,16,-4.606605180966631,32,-1.9997033765827374,1,0.5867892664871054
5,5_4,RUNNING,BoTorch,0.007834919205537312,11,-4.302466963342606,31,-0.5442388383260227,1,5.0
5,5_5,RUNNING,BoTorch,9.999950690246266,14,-4.7804075533800505,34,-5.0,40,0.7566059106756182
5,5_6,RUNNING,BoTorch,0.020220689577965047,8,-4.5014298633946055,29,-5.0,1,5.0
5,5_7,RUNNING,BoTorch,9.999787021138426,14,-5.0,37,-0.864764773301923,33,0.30448790657118124
5,5_8,RUNNING,BoTorch,0.02009848609535916,16,-5.0,13,-3.8106604497177234,1,5.0
5,5_9,RUNNING,BoTorch,0.008921560878536497,10,-5.0,35,-4.655823885660076,53,5.0
6,6_0,RUNNING,BoTorch,0.008280159001194347,1,-5.0,37,-3.884407545059279,24,4.075412579429392
6,6_1,RUNNING,BoTorch,0.020197492827887388,16,-1.8772367571499842,20,0.7037417262842507,1,-0.7645706096498316
6,6_10,RUNNING,BoTorch,0.019958369117326548,1,5.0,21,-5.0,1,-0.16992711023552515
6,6_11,RUNNING,BoTorch,0.011768862132716768,16,5.0,1,4.293725801234539,64,-4.328122773288113
6,6_12,RUNNING,BoTorch,9.999983970669414,1,5.0,64,5.0,64,-5.0
6,6_13,RUNNING,BoTorch,0.011201014708218342,16,5.0,19,5.0,1,-2.5447892964873526
6,6_14,RUNNING,BoTorch,0.011304168014269962,16,5.0,2,-5.0,64,-1.291460592858257
6,6_15,RUNNING,BoTorch,0.012054335959105003,16,-5.0,5,-5.0,34,-1.3268710070963852
6,6_2,RUNNING,BoTorch,0.02019861905787356,16,-5.0,42,-5.0,1,2.9566116626319543
6,6_3,RUNNING,BoTorch,0.01489467858479851,4,-5.0,24,-5.0,11,-3.4822983631077356
6,6_4,RUNNING,BoTorch,0.020076443434398773,2,1.8026546576992808,64,-5.0,1,-0.027416210090327176
6,6_5,RUNNING,BoTorch,0.02123975007842617,1,-5.0,11,-5.0,16,-1.676002142865264
6,6_6,RUNNING,BoTorch,0.02032495566915014,1,5.0,23,5.0,1,2.2594226603674445
6,6_7,RUNNING,BoTorch,0.026509751617846605,1,5.0,1,5.0,64,1.8465074404801443
6,6_8,RUNNING,BoTorch,0.020082948484817488,16,5.0,34,5.0,1,-2.344844442059632
6,6_9,RUNNING,BoTorch,0.05917438338896421,16,-5.0,29,5.0,40,-4.528189178396799
7,7_0,RUNNING,BoTorch,0.008300952879466408,10,-1.964299730302,20,-5.0,55,5.0
7,7_1,RUNNING,BoTorch,0.023346453626091813,2,-5.0,37,-5.0,53,-5.0
7,7_10,RUNNING,BoTorch,9.999777985972536,12,2.7837740269806766,64,2.0309776618196893,55,-3.6228597218232483
7,7_11,RUNNING,BoTorch,0.06901556205730286,5,-0.2980434413159546,64,-4.660071826417394,31,3.63429614737053
7,7_12,RUNNING,BoTorch,0.047097448004866496,2,-5.0,1,-5.0,21,-5.0
7,7_13,RUNNING,BoTorch,0.02395564195503689,4,0.9646909518317215,1,-0.48819099281327283,51,-2.264991421858979
7,7_14,RUNNING,BoTorch,0.01424804070118094,15,5.0,1,-5.0,42,-5.0
7,7_15,RUNNING,BoTorch,0.024387507537084237,9,-3.5477083332212724,1,3.4483729381318535,16,-3.908215961692803
7,7_2,RUNNING,BoTorch,0.007382176828405436,9,-1.201668396584275,24,-5.0,63,3.437383413012897
7,7_3,RUNNING,BoTorch,0.006556337096903188,6,2.6050196667386345,47,1.581225040317351,14,3.410506868098517
7,7_4,RUNNING,BoTorch,0.021249109549169105,4,-4.0609693095292085,56,-2.429495025149975,24,-1.5897123192347256
7,7_5,RUNNING,BoTorch,0.020625242824670577,5,-4.868708749557115,20,-3.7619907208174004,20,-3.8663785616398467
7,7_6,RUNNING,BoTorch,0.0052975217606911545,3,-4.296307079924852,63,-1.7002958699487063,21,1.3241879285446025
7,7_7,RUNNING,BoTorch,0.020294344080572936,10,3.053789784916039,10,5.0,1,-5.0
7,7_8,RUNNING,BoTorch,0.02090066414340759,3,3.714827685340501,16,-3.6010959285016817,33,-3.5816568856327895
7,7_9,RUNNING,BoTorch,0.005210327298915455,8,-4.192653268193457,64,2.715298256056158,21,-3.214086461522031
8,8_0,RUNNING,BoTorch,0.004952557971071018,7,-3.9861682091999557,64,4.186591897654009,13,-5.0
8,8_1,RUNNING,BoTorch,0.020321752420240854,12,-5.0,57,-5.0,1,5.0
8,8_10,RUNNING,BoTorch,0.02015176501734025,12,-2.6323633056133064,64,0.5162150169736878,1,-5.0
8,8_11,RUNNING,BoTorch,0.009888202726080946,3,5.0,45,-5.0,1,5.0
8,8_12,RUNNING,BoTorch,0.017440455711455447,7,-4.117861843600891,1,-0.9451361094223873,64,3.0970390716873033
8,8_13,RUNNING,BoTorch,0.030388871755448292,5,-2.3243295850102514,1,5.0,23,5.0
8,8_14,RUNNING,BoTorch,9.999963944029412,16,5.0,64,5.0,64,-5.0
8,8_15,RUNNING,BoTorch,9.999797599486106,6,-5.0,64,3.2396229205931117,64,2.583825077230789
8,8_2,RUNNING,BoTorch,0.02032064214788732,2,-5.0,37,-5.0,14,-5.0
8,8_3,RUNNING,BoTorch,10.00012668402055,4,-5.0,34,-5.0,64,5.0
8,8_4,RUNNING,BoTorch,0.010529026214193984,2,-2.8223497137589306,18,-4.214072067058864,64,5.0
8,8_5,RUNNING,BoTorch,10.000134918305779,7,5.0,64,5.0,54,-5.0
8,8_6,RUNNING,BoTorch,0.02004600827378196,7,0.9209865926210437,64,1.4890003353434396,1,-5.0
8,8_7,RUNNING,BoTorch,0.058731826529865395,4,-3.4668692392920786,1,2.4737970941063923,1,5.0
8,8_8,RUNNING,BoTorch,10.00015611203179,5,4.167130742090922,49,0.9821888165509803,64,-5.0
8,8_9,RUNNING,BoTorch,0.011970500783695692,11,-5.0,25,5.0,36,-5.0
9,9_0,RUNNING,BoTorch,0.009801563396521542,16,-0.7015921992789843,27,5.0,46,-3.6704856821252427
9,9_1,RUNNING,BoTorch,9.999941761662836,1,-3.6213437312125003,46,1.9247806529617024,40,3.705379271210968
9,9_10,RUNNING,BoTorch,0.06910352385999934,1,4.777554774383031,54,0.002911192720428501,15,-0.3473034729118563
9,9_11,RUNNING,BoTorch,10.000080480816491,1,1.161105206532144,46,3.1300834434830325,42,4.959088769435836
9,9_12,RUNNING,BoTorch,0.021911038036961435,1,5.0,27,1.7994780442390894,49,-5.0
9,9_13,RUNNING,BoTorch,9.99994464432437,1,2.731454855398054,46,5.0,39,0.3616031082012884
9,9_14,RUNNING,BoTorch,0.020132547910933347,16,5.0,26,5.0,48,-5.0
9,9_15,RUNNING,BoTorch,0.010379897048936344,16,-1.7209796582945711,9,-4.989530034212446,53,-5.0
9,9_2,RUNNING,BoTorch,0.00700031585326881,1,0.8228993674721071,45,-4.0865344253935145,44,3.6395049504993255
9,9_3,RUNNING,BoTorch,0.014392634823502294,1,-4.128551668894122,26,-5.0,46,5.0
9,9_4,RUNNING,BoTorch,0.007104982416356834,1,0.6566462399553266,46,-5.0,36,-0.2749073915577231
9,9_5,RUNNING,BoTorch,9.999982830053506,16,0.17208653906116528,27,0.8736361866373173,48,-3.2023167961052836
9,9_6,RUNNING,BoTorch,9.999927399507852,1,-2.903411383000931,46,-4.169667565725175,40,1.9948457133678568
9,9_7,RUNNING,BoTorch,0.02102424592593277,16,-3.771921561818251,46,1.5523794214249882,41,-4.493950861993984
9,9_8,RUNNING,BoTorch,0.058997479281618984,16,-1.7214737166649727,25,4.837179110301875,45,3.034467748786947
9,9_9,RUNNING,BoTorch,0.02065953420387747,16,-2.7003047600015293,47,4.875880158535603,37,-4.039194816417592
10,10_0,RUNNING,BoTorch,0.007410138670409483,7,-5.0,33,-3.2638284466860963,26,4.4462852953116565
10,10_1,RUNNING,BoTorch,0.0065993817047156214,2,3.2379476492988024,45,-5.0,36,3.06280823394726
10,10_10,RUNNING,BoTorch,0.03670478697728228,6,-5.0,25,-1.7417132379884357,29,3.9382971381874468
10,10_11,RUNNING,BoTorch,0.007330063585908591,7,-2.1695003712601832,34,-4.481214226335777,27,5.0
10,10_12,RUNNING,BoTorch,0.02137269315530982,2,3.4874620148955597,38,-5.0,46,2.162783258247315
