trial index,timestamp
0,2025-06-10 14:57:40.440678
5,2025-06-10 14:58:18.797628
6,2025-06-10 14:59:37.091990
7,2025-06-10 15:01:38.865933
8,2025-06-10 15:03:41.909365
9,2025-06-10 15:05:02.797396
10,2025-06-10 15:07:35.854638
11,2025-06-10 15:09:57.669362
12,2025-06-10 15:12:35.262325
13,2025-06-10 15:13:35.969958
14,2025-06-10 15:15:08.970179
15,2025-06-10 15:16:49.977684
16,2025-06-10 15:18:29.207519
17,2025-06-10 15:20:09.624461
18,2025-06-10 15:23:10.317314
19,2025-06-10 15:24:45.132359
