trial index,timestamp
0,2025-06-10 15:59:34.118524
5,2025-06-10 16:00:13.837258
6,2025-06-10 16:01:33.082959
7,2025-06-10 16:03:10.018398
8,2025-06-10 16:04:50.464515
9,2025-06-10 16:06:59.313108
10,2025-06-10 16:08:51.141656
11,2025-06-10 16:11:13.435267
12,2025-06-10 16:13:42.963233
13,2025-06-10 16:16:14.740202
14,2025-06-10 16:18:48.104836
15,2025-06-10 16:21:45.350723
16,2025-06-10 16:25:43.062517
17,2025-06-10 16:28:42.970775
18,2025-06-10 16:31:24.998499
19,2025-06-10 16:33:58.849378
