trial index,timestamp
0,2025-06-10 15:24:45.147408
5,2025-06-10 15:25:29.935624
6,2025-06-10 15:27:21.527579
7,2025-06-10 15:28:29.381164
8,2025-06-10 15:29:51.643592
9,2025-06-10 15:31:44.548849
10,2025-06-10 15:34:01.050743
11,2025-06-10 15:36:40.267507
12,2025-06-10 15:39:55.333346
13,2025-06-10 15:43:40.908326
14,2025-06-10 15:47:00.783818
15,2025-06-10 15:50:03.839466
16,2025-06-10 15:53:12.983369
17,2025-06-10 15:55:49.599230
18,2025-06-10 15:57:41.960163
19,2025-06-10 15:59:34.102844
