trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,0.006551513299554606,16,3.3724265309781956,36,-2.811494470090765,52,-0.24096088730568876
1,warm_start_1,RUNNING,Manual,0.012878520463612077,14,2.368808568878662,7,3.38506289282342,43,3.0714337117651915
2,warm_start_2,RUNNING,Manual,0.005531296329298125,11,-4.399064066854923,41,1.2914024166031535,33,-3.615410747474491
3,warm_start_3,RUNNING,Manual,0.007382928207105881,2,1.1405812613088537,39,-2.250925924108901,23,4.437082409542377
4,warm_start_4,RUNNING,Manual,0.007482568128025488,11,-3.7204232992692408,31,-0.41292042341547575,46,1.618348813696068
5,5_0,RUNNING,BoTorch,10.000056797725087,15,-5.0,50,0.9758701538696867,64,-2.405890014663124
5,5_1,RUNNING,BoTorch,0.020282934870021925,16,-5.0,42,-5.0,5,-5.0
5,5_10,RUNNING,BoTorch,10.000007194395108,16,-5.0,51,5.0,64,4.248896799550748
5,5_11,RUNNING,BoTorch,9.999907756218132,16,5.0,59,0.525259602827645,62,-5.0
5,5_12,RUNNING,BoTorch,0.006968457414350379,15,-5.0,46,-5.0,60,-5.0
5,5_13,RUNNING,BoTorch,0.02009418498645998,1,-5.0,59,5.0,1,-5.0
5,5_14,RUNNING,BoTorch,9.999928246157229,11,-5.0,60,5.0,49,-0.24268199083680989
5,5_15,RUNNING,BoTorch,10.000003254774905,6,4.983952506485425,50,3.6776587850399043,63,-5.0
5,5_2,RUNNING,BoTorch,0.025027770216507157,4,5.0,43,5.0,55,-5.0
5,5_3,RUNNING,BoTorch,0.02013613299347963,16,5.0,44,5.0,1,-4.031592983256159
5,5_4,RUNNING,BoTorch,0.006422280089242175,2,-5.0,43,-5.0,64,-5.0
5,5_5,RUNNING,BoTorch,0.021080438005519956,16,-5.0,53,4.185131838225653,11,3.3310030477735446
5,5_6,RUNNING,BoTorch,0.02032515972078011,1,-5.0,37,-5.0,10,-5.0
5,5_7,RUNNING,BoTorch,0.020642200744977118,16,-5.0,58,-5.0,24,-4.976023378851867
5,5_8,RUNNING,BoTorch,9.99982902567834,16,-5.0,47,0.257817008705244,22,-0.7645306795706291
5,5_9,RUNNING,BoTorch,0.02013009077276209,16,-5.0,36,5.0,1,-5.0
6,6_0,RUNNING,BoTorch,0.020631405266956355,9,-4.182947911596737,59,1.48608598525196,34,-4.3356389852542785
6,6_1,RUNNING,BoTorch,0.008150821162167553,9,2.3189315584323946,45,-2.531246975909889,32,2.0977201628512225
6,6_10,RUNNING,BoTorch,9.999979485361235,13,2.8392831956869085,33,-0.6294057587207352,59,-1.3958256644936817
