trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.003780838263606589,15,-4.021719660236435,75,0.4746486943180983
1,warm_start_1,RUNNING,Manual,0.0031232555677684778,41,-1.8954776375281082,73,-1.0164573583285694
2,warm_start_2,RUNNING,Manual,0.001938458036163029,35,-2.116628317265825,89,-4.772790231312813
3,warm_start_3,RUNNING,Manual,0.01859649316777894,53,3.2255630426076927,43,-0.3018924990304175
4,warm_start_4,RUNNING,Manual,0.0031846845112492713,34,-3.173925998391284,77,-3.9828671566752014
5,5_0,RUNNING,BoTorch,0.0028156700319578705,5,-2.1192068279540837,128,3.8431191031974574
5,5_1,RUNNING,BoTorch,10.000040980227277,64,-2.1836365898783634,128,2.511441732393208
5,5_2,RUNNING,BoTorch,0.0030333977126008986,1,-1.8745168471490508,89,-5.0
5,5_3,RUNNING,BoTorch,0.004048200309449019,1,-0.544998481027183,128,-5.0
5,5_4,RUNNING,BoTorch,10.000246013956367,64,-1.0511701702612934,128,-5.0
5,5_5,RUNNING,BoTorch,0.004042063820976933,1,-5.0,128,-5.0
5,5_6,RUNNING,BoTorch,9.999960331522084,64,-5.0,128,5.0
5,5_7,RUNNING,BoTorch,0.0630427579923606,1,-3.2344106023801706,1,-5.0
6,6_0,RUNNING,BoTorch,0.012935550485702064,51,5.0,1,5.0
6,6_1,RUNNING,BoTorch,0.012843835326730465,64,5.0,1,-5.0
6,6_2,RUNNING,BoTorch,0.012908627442887064,49,5.0,1,-5.0
6,6_3,RUNNING,BoTorch,0.0017981099109850717,20,5.0,128,-5.0
6,6_4,RUNNING,BoTorch,0.005458707245132617,14,5.0,1,5.0
6,6_5,RUNNING,BoTorch,0.0033085481459501588,55,-5.0,1,-5.0
6,6_6,RUNNING,BoTorch,0.0031307910407013927,35,-3.7606070127992375,73,-4.178078995756834
6,6_7,RUNNING,BoTorch,0.013094838197579428,58,5.0,1,5.0
7,7_0,RUNNING,BoTorch,0.013119740439005611,49,5.0,31,-5.0
7,7_1,RUNNING,BoTorch,0.004470224018154541,5,5.0,36,-5.0
7,7_2,RUNNING,BoTorch,0.0029817420706438834,10,-5.0,103,-5.0
7,7_3,RUNNING,BoTorch,0.005284656070803581,1,-5.0,38,5.0
7,7_4,RUNNING,BoTorch,0.004867637454181811,7,-5.0,27,-5.0
7,7_5,RUNNING,BoTorch,0.004090179123821138,29,-5.0,1,5.0
7,7_6,RUNNING,BoTorch,0.013128720396920054,48,5.0,33,-5.0
7,7_7,RUNNING,BoTorch,0.002991781753766093,7,5.0,80,-5.0
8,8_0,RUNNING,BoTorch,0.003281883617088337,47,-5.0,50,-5.0
8,8_1,RUNNING,BoTorch,0.003003276117098595,15,5.0,30,5.0
8,8_2,RUNNING,BoTorch,0.013186285803372059,64,-5.0,18,-5.0
8,8_3,RUNNING,BoTorch,0.004066671788929422,24,-5.0,108,5.0
8,8_4,RUNNING,BoTorch,0.003938057298017012,28,-5.0,128,5.0
8,8_5,RUNNING,BoTorch,0.002754422593921268,9,-5.0,52,5.0
8,8_6,RUNNING,BoTorch,0.003948248435377305,1,5.0,112,5.0
8,8_7,RUNNING,BoTorch,0.0030499674302939335,18,5.0,23,-5.0
9,9_0,RUNNING,BoTorch,0.006964458369693315,38,5.0,73,5.0
9,9_1,RUNNING,BoTorch,0.0038234023878124944,21,5.0,1,-5.0
9,9_2,RUNNING,BoTorch,0.013325920891516381,58,-5.0,19,-5.0
9,9_3,RUNNING,BoTorch,0.008792659782793396,41,5.0,64,5.0
9,9_4,RUNNING,BoTorch,0.013138279761390134,58,5.0,20,-5.0
9,9_5,RUNNING,BoTorch,0.004096009246609641,23,-5.0,128,5.0
9,9_6,RUNNING,BoTorch,0.0013601537720315591,25,5.0,128,5.0
9,9_7,RUNNING,BoTorch,0.003340215689461103,58,-5.0,19,5.0
10,10_0,RUNNING,BoTorch,0.0038719433609510634,26,-5.0,121,-5.0
10,10_1,RUNNING,BoTorch,0.003089961046113152,29,-5.0,16,-5.0
10,10_2,RUNNING,BoTorch,0.0031438845797079947,23,-5.0,44,-5.0
10,10_3,RUNNING,BoTorch,0.0031643743385121937,1,5.0,65,5.0
10,10_4,RUNNING,BoTorch,0.004188195477685971,21,-5.0,10,5.0
10,10_5,RUNNING,BoTorch,0.0029801540864107245,37,-5.0,13,-5.0
10,10_6,RUNNING,BoTorch,0.0025785888585373603,27,-5.0,24,5.0
10,10_7,RUNNING,BoTorch,0.0023190012589638987,28,-5.0,30,5.0
11,11_0,RUNNING,BoTorch,0.001697709501817539,14,5.0,118,5.0
11,11_1,RUNNING,BoTorch,0.003042014356608271,20,-5.0,91,-5.0
11,11_2,RUNNING,BoTorch,0.004231838192101431,52,-5.0,34,5.0
11,11_3,RUNNING,BoTorch,0.001788091129090535,11,5.0,128,-5.0
11,11_4,RUNNING,BoTorch,0.0032344117523555828,38,-5.0,76,-5.0
11,11_5,RUNNING,BoTorch,0.0023741085897102812,4,5.0,117,-5.0
11,11_6,RUNNING,BoTorch,0.00406260695022134,4,-5.0,81,5.0
11,11_7,RUNNING,BoTorch,0.003016244817086694,40,-5.0,1,5.0
12,12_0,RUNNING,BoTorch,0.0014949683310940519,23,5.0,69,5.0
12,12_1,RUNNING,BoTorch,0.004035263029937144,14,-5.0,17,-5.0
12,12_2,RUNNING,BoTorch,0.004138542098877284,33,-5.0,90,5.0
12,12_3,RUNNING,BoTorch,0.003945350574742616,3,-5.0,56,-5.0
12,12_4,RUNNING,BoTorch,0.005895805277411934,31,5.0,92,-5.0
12,12_5,RUNNING,BoTorch,0.0040342257153163,13,5.0,14,5.0
12,12_6,RUNNING,BoTorch,0.0015421753600903519,15,5.0,101,-5.0
12,12_7,RUNNING,BoTorch,0.0024767194987154995,33,5.0,9,5.0
13,13_0,RUNNING,BoTorch,0.0025579953418062933,34,-5.0,9,5.0
13,13_1,RUNNING,BoTorch,0.002926256843505012,24,-5.0,63,-5.0
13,13_2,RUNNING,BoTorch,0.002065188992584775,5,5.0,98,5.0
13,13_3,RUNNING,BoTorch,0.002303417457454151,20,5.0,58,-5.0
13,13_4,RUNNING,BoTorch,0.003972539762550354,14,-5.0,118,-5.0
13,13_5,RUNNING,BoTorch,0.00514375315935642,18,-5.0,1,5.0
13,13_6,RUNNING,BoTorch,0.0027085945934231565,4,5.0,128,-5.0
13,13_7,RUNNING,BoTorch,0.004595312655130375,64,-5.0,9,5.0
14,14_0,RUNNING,BoTorch,0.0025325377815554224,46,-5.0,8,5.0
14,14_1,RUNNING,BoTorch,0.0031596076850999694,10,5.0,36,5.0
14,14_2,RUNNING,BoTorch,0.001776183908973453,14,5.0,96,5.0
14,14_3,RUNNING,BoTorch,0.0029419811075103923,35,-5.0,1,-5.0
14,14_4,RUNNING,BoTorch,0.00335388229562519,52,-5.0,11,-5.0
14,14_5,RUNNING,BoTorch,0.0025543342284849104,27,5.0,44,-5.0
14,14_6,RUNNING,BoTorch,0.0017939355680006777,10,5.0,115,5.0
14,14_7,RUNNING,BoTorch,0.0029620007268624116,34,-5.0,7,-5.0
15,15_0,RUNNING,BoTorch,0.002162911594275943,23,5.0,40,5.0
15,15_1,RUNNING,BoTorch,0.001557213568220058,26,5.0,128,-5.0
15,15_2,RUNNING,BoTorch,0.003994644124863288,1,5.0,128,5.0
15,15_3,RUNNING,BoTorch,0.004108374899738872,25,-5.0,128,-5.0
15,15_4,RUNNING,BoTorch,0.0013338490539923913,15,5.0,128,5.0
15,15_5,RUNNING,BoTorch,0.002080018250668214,24,-5.0,48,5.0
15,15_6,RUNNING,BoTorch,0.001776266579303026,21,5.0,79,-5.0
15,15_7,RUNNING,BoTorch,0.003110128486460861,1,-5.0,112,-5.0
16,16_0,RUNNING,BoTorch,0.001639222905950283,29,5.0,119,-5.0
16,16_1,RUNNING,BoTorch,0.0014640035863452633,17,5.0,112,5.0
16,16_2,RUNNING,BoTorch,0.004235772927546633,1,-5.0,52,-5.0
16,16_3,RUNNING,BoTorch,0.003008591052591251,8,5.0,60,-5.0
16,16_4,RUNNING,BoTorch,0.003126273031955984,27,5.0,122,5.0
16,16_5,RUNNING,BoTorch,0.003918383860746656,4,-5.0,105,5.0
16,16_6,RUNNING,BoTorch,0.004142530642175915,29,-5.0,115,5.0
16,16_7,RUNNING,BoTorch,0.0037502838744515516,1,5.0,50,5.0
17,17_0,RUNNING,BoTorch,0.00151009820200893,17,5.0,119,-5.0
17,17_1,RUNNING,BoTorch,0.0030674000780466166,39,-5.0,6,-5.0
17,17_2,RUNNING,BoTorch,0.0016018095365652326,9,5.0,128,5.0
17,17_3,RUNNING,BoTorch,0.0030566593778542242,1,5.0,95,-5.0
17,17_4,RUNNING,BoTorch,0.0017373819731298964,17,5.0,89,-5.0
17,17_5,RUNNING,BoTorch,0.0028509873136504256,26,-5.0,57,5.0
17,17_6,RUNNING,BoTorch,0.0019085639917573228,29,5.0,128,5.0
17,17_7,RUNNING,BoTorch,0.013089642229854651,61,-5.0,1,5.0
18,18_0,RUNNING,BoTorch,0.002441207973817908,53,-5.0,10,5.0
18,18_1,RUNNING,BoTorch,0.0019421074232876404,11,5.0,81,5.0
18,18_2,RUNNING,BoTorch,0.0023260899756162795,37,-5.0,8,5.0
18,18_3,RUNNING,BoTorch,0.004026817153299749,33,-5.0,118,5.0
18,18_4,RUNNING,BoTorch,0.0027025018761346756,19,5.0,85,5.0
18,18_5,RUNNING,BoTorch,0.0028664427513474342,30,-5.0,36,-5.0
18,18_6,RUNNING,BoTorch,0.013142901819361575,8,-5.0,1,5.0
18,18_7,RUNNING,BoTorch,0.00419047506922517,13,5.0,13,5.0
19,19_0,RUNNING,BoTorch,0.011557216689885094,31,5.0,128,-5.0
19,19_1,RUNNING,BoTorch,0.0018628392960285945,20,5.0,116,-5.0
19,19_2,RUNNING,BoTorch,0.003085965685801929,35,-5.0,93,-5.0
19,19_3,RUNNING,BoTorch,0.001982411825863542,30,5.0,121,-5.0
19,19_4,RUNNING,BoTorch,0.004103488163956976,30,-5.0,128,-5.0
19,19_5,RUNNING,BoTorch,0.0018246551234101264,26,5.0,68,-5.0
19,19_6,RUNNING,BoTorch,0.0018155642600923255,20,5.0,121,5.0
19,19_7,RUNNING,BoTorch,0.0030222623624192365,37,-5.0,83,-5.0
20,20_0,RUNNING,BoTorch,0.0030058895802379314,32,-5.0,112,-5.0
20,20_1,RUNNING,BoTorch,0.0029197543570304747,14,5.0,48,-5.0
20,20_2,RUNNING,BoTorch,0.00393859688123187,31,-5.0,115,5.0
20,20_3,RUNNING,BoTorch,0.0017864003490915823,27,5.0,55,5.0
20,20_4,RUNNING,BoTorch,0.002569572407773455,23,5.0,18,-5.0
20,20_5,RUNNING,BoTorch,0.003014126307015832,28,-5.0,61,-5.0
20,20_6,RUNNING,BoTorch,0.004093973913991354,33,-5.0,107,5.0
20,20_7,RUNNING,BoTorch,0.0013044093102226382,18,5.0,128,5.0
21,21_0,RUNNING,BoTorch,0.0017615529809495954,8,5.0,117,-5.0
21,21_1,RUNNING,BoTorch,0.0017474471354519598,9,5.0,105,-5.0
21,21_2,RUNNING,BoTorch,0.006119207279811614,5,5.0,20,5.0
21,21_3,RUNNING,BoTorch,0.0019514678322026648,8,5.0,100,-5.0
21,21_4,RUNNING,BoTorch,0.004164253988072771,1,-5.0,68,-5.0
21,21_5,RUNNING,BoTorch,0.005746138508926799,4,5.0,24,5.0
21,21_6,RUNNING,BoTorch,0.0025695658351301913,9,-5.0,61,5.0
21,21_7,RUNNING,BoTorch,0.0024739217330507868,21,5.0,24,5.0
22,22_0,RUNNING,BoTorch,0.0034380722913425737,48,-5.0,50,5.0
22,22_1,RUNNING,BoTorch,0.0013115091860331888,21,5.0,91,5.0
22,22_2,RUNNING,BoTorch,0.002963976606836033,45,-5.0,57,5.0
22,22_3,RUNNING,BoTorch,0.002042458932670805,13,5.0,62,5.0
22,22_4,RUNNING,BoTorch,0.003365899129267129,26,-5.0,72,5.0
22,22_5,RUNNING,BoTorch,0.00417976601352745,38,-5.0,81,5.0
