trial index,timestamp
0,2025-06-09 12:37:05.250072
5,2025-06-09 12:40:09.637272
6,2025-06-09 12:44:31.943210
7,2025-06-09 12:46:56.206146
8,2025-06-09 12:50:06.054251
9,2025-06-09 12:53:57.460355
10,2025-06-09 12:56:29.930506
11,2025-06-09 12:57:37.942504
12,2025-06-09 13:00:00.129343
13,2025-06-09 13:01:00.375582
14,2025-06-09 13:02:17.984807
