trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.008001817321114617,40,22,25,3,31,1,3,3,0,0,0,0,0,0,0,0,33,188,9,18,3,5,0,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.014909183104456044,115,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,68,97,27,11,53,0,0,0,0,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.010980819397363218,94,3,2,13,1,12,3,0,0,0,0,0,0,0,0,0,208,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.013799017749323862,18,76,2,27,5,0,0,0,0,0,0,0,0,0,0,0,245,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.013728339015820107,114,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,85,56,35,64,11,1,0,3,0,0,1,0,0,0,0,0
5,5_0,RUNNING,BoTorch,0.02311871278638165,27,0,37,0,64,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5_1,RUNNING,BoTorch,9.999944032781116,43,54,3,1,0,2,12,11,0,0,0,1,0,1,0,0,1,99,17,126,0,6,1,1,0,1,0,0,1,0,4,0
5,5_2,RUNNING,BoTorch,0.025449040152612852,47,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,70,185,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5_3,RUNNING,BoTorch,0.02043882679996556,40,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,8,100,0,0,0,145,0,1,0,0,0,2,0,0,0,0
5,5_4,RUNNING,BoTorch,0.017621362463426517,33,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,9,182,32,0,0,0,0,0,0,20,0,10,2,0,0,0
