trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.013805676322601658,106,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,173,21,31,6,15,8,1,1,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.013813137129885984,5,108,4,5,1,3,2,0,0,0,0,0,0,0,0,0,225,8,18,1,1,0,0,0,3,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.008163468423701062,3,43,32,3,29,10,6,0,0,2,0,0,0,0,0,0,79,162,6,9,0,0,0,0,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.007474202508743624,65,6,31,0,16,4,3,2,0,0,0,1,0,0,0,0,100,102,19,1,7,25,0,1,1,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.008242437063257687,60,3,36,18,5,2,4,0,0,0,0,0,0,0,0,0,77,56,67,32,9,12,1,1,1,0,0,0,0,0,0,0
5,5_0,RUNNING,BoTorch,0.028169399503915903,0,0,100,0,28,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0
5,5_1,RUNNING,BoTorch,0.013914155470579953,0,0,0,0,0,0,0,0,0,0,119,0,0,8,0,0,0,0,0,3,0,22,2,62,23,8,77,34,5,4,1,15
5,5_2,RUNNING,BoTorch,10.000038707984908,23,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,96,58,0,0,7,0,4,8,4,8,54,14,0,0,1,3
5,5_3,RUNNING,BoTorch,0.022063500057832777,23,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,96,153,0,0,0,0,0,0,0,0,0,0,5,2,0,0
5,5_4,RUNNING,BoTorch,0.022023436288659243,12,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,97,73,0,0,0,1,0,0,84,0,0,0,0,0,0,0
5,5_5,RUNNING,BoTorch,9.999887479581105,0,0,0,0,0,0,0,0,0,0,77,0,0,51,0,0,97,15,0,0,1,5,5,10,3,9,0,19,4,13,40,36
5,5_6,RUNNING,BoTorch,0.0043627104586009225,2,9,6,0,3,3,7,2,19,3,0,22,36,4,3,6,0,8,13,3,2,16,91,10,14,6,2,3,2,3,17,57
5,5_7,RUNNING,BoTorch,0.004276349959068003,38,2,0,1,0,1,0,32,4,7,4,1,8,2,12,5,1,10,18,7,25,42,3,7,16,15,1,73,9,17,4,4
6,6_0,RUNNING,BoTorch,10.00007228324828,4,0,17,0,3,1,4,24,14,5,0,14,25,1,10,6,0,11,6,0,13,48,54,0,12,11,0,45,4,11,11,32
6,6_1,RUNNING,BoTorch,9.999944338636714,1,0,16,0,1,0,0,23,0,0,0,0,27,60,0,0,0,18,22,0,63,24,22,15,29,10,0,8,11,13,6,17
6,6_2,RUNNING,BoTorch,10.000015072989138,0,0,15,0,0,0,0,23,12,0,0,2,22,0,0,55,0,0,0,0,0,22,48,0,4,1,0,41,0,4,0,136
6,6_3,RUNNING,BoTorch,10.00008926692739,0,0,15,0,0,0,1,22,1,0,0,65,23,0,0,0,0,23,2,0,0,16,28,0,23,86,0,17,9,4,49,0
6,6_4,RUNNING,BoTorch,0.013837173580064784,0,0,16,0,0,0,0,21,68,0,0,0,23,0,0,0,1,1,0,8,0,22,99,0,0,0,0,106,2,17,0,0
6,6_5,RUNNING,BoTorch,0.010604457325818531,0,0,15,0,0,0,0,21,0,0,0,0,27,0,65,0,0,17,17,0,3,86,14,35,6,0,0,8,44,25,1,0
6,6_6,RUNNING,BoTorch,10.000139500023806,0,0,16,0,0,2,62,24,0,0,0,0,24,0,0,0,0,2,0,0,1,48,77,2,1,18,0,6,0,0,85,17
6,6_7,RUNNING,BoTorch,0.00890237884363694,0,0,16,0,0,0,0,21,0,65,0,0,26,0,0,0,0,13,8,5,3,15,4,0,49,1,0,95,4,17,6,4
7,7_0,RUNNING,BoTorch,10.00017917273359,0,19,5,0,15,8,8,9,10,0,0,18,13,4,11,9,0,45,0,0,12,35,57,7,1,15,0,17,4,7,13,43
7,7_1,RUNNING,BoTorch,0.0061294597886726076,0,7,14,0,7,5,0,10,12,0,0,11,17,45,0,0,0,42,1,0,1,34,4,23,0,35,0,0,30,52,20,13
7,7_2,RUNNING,BoTorch,10.000002927142155,0,2,7,0,17,0,0,11,8,0,0,0,14,0,18,52,0,27,0,0,10,34,144,0,5,0,0,14,0,0,1,21
7,7_3,RUNNING,BoTorch,10.000011850763782,0,0,0,0,0,1,63,11,11,0,0,21,13,0,9,0,0,70,1,1,17,35,41,9,26,1,1,18,2,0,4,29
7,7_4,RUNNING,BoTorch,0.0059587715485490715,0,7,1,0,12,62,0,9,11,0,0,8,16,0,1,0,0,8,15,0,36,35,19,2,0,1,2,17,1,0,44,75
7,7_5,RUNNING,BoTorch,10.00004243881381,0,0,3,0,18,0,0,7,10,0,0,74,14,0,3,0,0,9,13,2,3,35,3,2,0,91,1,81,1,0,0,17
7,7_6,RUNNING,BoTorch,0.010950863563654973,0,97,1,0,0,0,0,6,12,0,0,0,12,0,0,0,0,14,2,0,1,36,1,69,0,61,5,8,0,0,0,59
7,7_7,RUNNING,BoTorch,0.007135327891265322,0,2,0,0,4,0,0,6,13,0,0,36,11,0,54,0,0,14,0,1,127,33,2,0,18,0,3,0,31,1,1,24
8,8_0,RUNNING,BoTorch,9.999928630337667,31,0,5,0,12,0,10,18,5,0,0,7,24,0,5,12,0,80,0,0,0,27,96,0,9,0,0,33,0,0,0,12
8,8_1,RUNNING,BoTorch,9.999842259989668,30,0,2,0,1,0,48,18,7,0,0,0,23,0,0,0,0,48,0,0,0,27,58,0,58,0,0,6,0,0,0,58
8,8_2,RUNNING,BoTorch,0.010375666970605546,28,0,2,0,0,0,0,14,5,0,0,2,24,0,0,53,0,82,0,0,0,27,62,0,0,0,0,85,0,0,0,0
8,8_3,RUNNING,BoTorch,9.999986473371296,26,0,1,0,27,0,0,18,1,3,0,34,19,0,0,0,0,0,0,0,0,26,166,37,0,0,0,27,0,0,0,0
8,8_4,RUNNING,BoTorch,0.009317871560405611,32,0,0,0,43,0,0,17,7,0,0,0,29,0,0,0,0,54,75,0,0,26,12,0,0,0,23,46,1,0,0,18
8,8_5,RUNNING,BoTorch,0.010506107668766354,29,0,31,0,0,0,0,18,7,0,0,0,22,0,0,21,0,44,0,0,0,27,69,0,114,0,0,1,0,0,0,0
8,8_6,RUNNING,BoTorch,0.013772087810493501,35,0,8,0,0,0,0,20,5,0,0,0,28,0,31,0,0,40,0,0,0,23,26,0,0,0,0,0,0,0,0,167
8,8_7,RUNNING,BoTorch,0.004724747404962223,16,3,15,3,1,4,8,5,6,8,1,4,23,0,1,5,21,21,3,9,12,19,2,8,7,7,2,19,32,7,26,28
9,9_0,RUNNING,BoTorch,0.005664096544502352,21,20,6,0,0,0,12,16,13,0,0,23,9,0,0,8,3,4,4,4,4,28,102,0,6,13,0,51,0,0,7,30
9,9_1,RUNNING,BoTorch,9.999887016537341,28,0,4,0,0,0,0,20,18,4,0,29,14,0,0,12,0,0,24,39,24,0,29,6,12,1,0,7,0,0,81,31
9,9_2,RUNNING,BoTorch,0.006044490374465329,13,2,4,5,0,0,54,15,16,1,0,0,10,0,0,8,1,16,2,0,1,70,60,0,20,13,0,39,0,5,0,29
