trial index,timestamp
0,2025-06-09 10:52:48.993540
5,2025-06-09 10:54:51.445529
6,2025-06-09 10:57:23.605984
7,2025-06-09 10:59:56.605521
8,2025-06-09 11:02:45.395986
9,2025-06-09 11:05:31.419324
10,2025-06-09 11:07:46.253024
11,2025-06-09 11:10:04.599732
12,2025-06-09 11:11:57.837495
13,2025-06-09 11:14:14.454299
14,2025-06-09 11:15:36.109592
