trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.013647765691433646,60,62,3,1,2,0,0,0,0,0,0,0,0,0,0,0,174,47,27,7,0,1,0,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.01392938897296584,71,24,30,3,0,0,0,0,0,0,0,0,0,0,0,0,169,19,37,20,10,1,0,0,0,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.013804629579375288,23,84,11,8,0,0,1,0,1,0,0,0,0,0,0,0,75,97,35,46,2,1,0,0,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.015351207236592083,111,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,68,27,65,95,0,1,0,0,0,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.007906195278372162,89,16,4,3,10,5,1,0,0,0,0,0,0,0,0,0,7,80,29,109,12,5,13,0,1,0,0,0,0,0,0,0
5,5_0,RUNNING,BoTorch,9.999961484761778,3,57,3,10,23,8,3,0,3,1,1,0,0,0,3,1,0,142,0,72,17,1,19,0,4,1,0,0,0,1,0,0
5,5_1,RUNNING,BoTorch,0.014035964624815767,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,13,1,1,2,1,8,2,33,12,20,2,0,60
5,5_2,RUNNING,BoTorch,0.06945697166027906,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0
5,5_3,RUNNING,BoTorch,0.017003340204900012,42,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,6,10,0,50,54,30,105,0,0,0,0,0,0,0,0,0
5,5_4,RUNNING,BoTorch,0.024302111591428338,34,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,5,181,0,70,0,0,0,0,0,0,0,0,0,0,0,0
5,5_5,RUNNING,BoTorch,0.018932147985827548,46,0,0,0,0,0,0,0,0,81,0,0,0,0,0,1,1,1,0,134,0,119,0,0,0,0,0,0,0,0,0,0
5,5_6,RUNNING,BoTorch,9.99982936692793,25,0,1,0,0,102,0,0,0,0,0,0,0,0,0,0,3,5,0,33,6,0,6,59,0,11,0,96,8,28,2,0
5,5_7,RUNNING,BoTorch,0.010510948532720972,24,0,0,3,0,0,0,0,0,0,101,0,0,0,0,0,7,14,17,12,11,2,18,18,0,21,1,0,30,2,100,0
6,6_0,RUNNING,BoTorch,9.999952921340723,0,0,0,7,22,8,0,0,0,33,59,0,0,0,0,0,0,19,0,86,0,44,0,9,0,11,0,0,22,0,64,0
6,6_1,RUNNING,BoTorch,10.000006268834017,0,0,0,22,20,87,0,0,0,0,0,0,0,0,0,0,0,134,0,102,20,0,0,0,0,0,0,0,0,0,0,0
6,6_2,RUNNING,BoTorch,0.007085170080338802,0,0,1,0,21,0,89,0,0,2,1,12,0,0,0,1,0,38,1,99,13,11,9,17,2,30,8,0,3,1,6,18
6,6_3,RUNNING,BoTorch,0.008241896887069796,2,0,3,99,20,0,0,1,0,3,0,0,0,0,0,0,0,4,1,99,18,0,4,1,68,0,2,1,2,0,11,44
