trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.0033375297933588236,54,-3.2480554026011776,48,-3.12935196569184
1,warm_start_1,RUNNING,Manual,0.013221734212770791,52,-0.40243359234868326,48,-3.0768715043349393
2,warm_start_2,RUNNING,Manual,9.999924233561545,40,1.896041730328859,89,0.2924061482511666
3,warm_start_3,RUNNING,Manual,0.005876034322979283,10,-3.8623932276849517,11,2.742629116332667
4,warm_start_4,RUNNING,Manual,0.004351164235224099,63,-0.8827141009770623,3,0.5735979190184262
5,5_0,RUNNING,BoTorch,0.013348209042289375,60,-1.0097909607393338,27,-2.831286182047408
5,5_1,RUNNING,BoTorch,0.008180321326285047,64,-5.0,35,4.359347385867238
6,6_0,RUNNING,BoTorch,0.005815086999259025,1,-5.0,39,-5.0
6,6_1,RUNNING,BoTorch,0.06309077211334392,1,5.0,1,-5.0
7,7_0,RUNNING,BoTorch,0.013192606792717542,64,5.0,10,-5.0
7,7_1,RUNNING,BoTorch,0.01342995740169636,64,-3.451323632921912,41,-5.0
8,8_0,RUNNING,BoTorch,0.005126533451765044,1,-5.0,45,5.0
8,8_1,RUNNING,BoTorch,0.003945508472244203,3,-5.0,128,5.0
9,9_0,RUNNING,BoTorch,10.000050123431391,64,5.0,128,-5.0
9,9_1,RUNNING,BoTorch,0.004005388821488443,1,-5.0,123,5.0
10,10_0,RUNNING,BoTorch,0.006299133941504881,1,2.8506055822974123,31,5.0
10,10_1,RUNNING,BoTorch,0.01303097065728469,64,-5.0,1,-5.0
11,11_0,RUNNING,BoTorch,0.013008093865604168,64,2.6071802140836295,1,5.0
11,11_1,RUNNING,BoTorch,0.004948517985746867,1,-0.755651994338752,40,5.0
12,12_0,RUNNING,BoTorch,0.0018629562572347659,44,-5.0,38,5.0
12,12_1,RUNNING,BoTorch,0.0021360498608753178,27,-5.0,38,5.0
13,13_0,RUNNING,BoTorch,0.01332647770001956,64,1.5708645188072345,34,-5.0
13,13_1,RUNNING,BoTorch,0.01559102525364119,1,2.111780877269606,11,-5.0
14,14_0,RUNNING,BoTorch,0.015013988090265317,64,-5.0,44,-0.6761995706807323
14,14_1,RUNNING,BoTorch,0.0022158376936878537,64,-5.0,14,5.0
15,15_0,RUNNING,BoTorch,0.0036637413436469584,64,3.6157561562873095,21,5.0
15,15_1,RUNNING,BoTorch,0.013097519679886791,64,5.0,41,-5.0
16,16_0,RUNNING,BoTorch,9.99993858704637,64,5.0,125,5.0
16,16_1,RUNNING,BoTorch,0.013203655644530384,64,5.0,22,-5.0
17,17_0,RUNNING,BoTorch,0.003928386961846767,11,-5.0,25,5.0
17,17_1,RUNNING,BoTorch,0.003967182688847895,1,-5.0,128,5.0
18,18_0,RUNNING,BoTorch,0.003721667961817889,1,-5.0,125,5.0
18,18_1,RUNNING,BoTorch,0.0040342860579876995,64,-5.0,6,5.0
19,19_0,RUNNING,BoTorch,0.005238874894100467,1,-2.122170371411693,46,5.0
19,19_1,RUNNING,BoTorch,9.999989593906179,64,5.0,34,5.0
20,20_0,RUNNING,BoTorch,0.013080758453447713,49,0.9598403660026873,7,-5.0
20,20_1,RUNNING,BoTorch,0.013132962972337603,64,3.825129738630112,22,-5.0
21,21_0,RUNNING,BoTorch,0.0034098311623928386,64,3.180934312174047,11,5.0
21,21_1,RUNNING,BoTorch,0.01035085941086716,57,-3.831000233037045,93,5.0
22,22_0,RUNNING,BoTorch,0.013349298157473927,52,1.549855927798982,9,-5.0
22,22_1,RUNNING,BoTorch,0.0031069257304569406,8,-4.284552811315236,112,-5.0
23,23_0,RUNNING,BoTorch,0.013190626136408272,55,0.5985802959900952,35,-5.0
23,23_1,RUNNING,BoTorch,0.002172756943990633,15,-4.156144502796141,60,-1.15206448183352
24,24_0,RUNNING,BoTorch,0.013136984714024845,64,4.276058685339841,45,-5.0
24,24_1,RUNNING,BoTorch,0.03166256711495812,2,1.3481092605809657,1,5.0
