trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.005575589828130226,34,4.027504675364593,74,0.3680921319115438
1,warm_start_1,RUNNING,Manual,0.004119698870926506,42,-2.6377195096157724,120,2.352672192424653
2,warm_start_2,RUNNING,Manual,9.999867900829432,37,0.654747294960786,107,3.573896682410547
3,warm_start_3,RUNNING,Manual,0.00442870118594984,28,1.7981775259573771,43,-2.130840913476746
4,warm_start_4,RUNNING,Manual,0.003383513623594488,34,4.762002419598952,82,-0.38989129517655385
5,5_0,RUNNING,BoTorch,0.0017285176428760013,29,3.8304503139633193,36,-2.446762442152158
5,5_1,RUNNING,BoTorch,0.004131386209723451,45,-4.423576673108971,127,1.6655514658542645
6,6_0,RUNNING,BoTorch,0.0038916970184960293,38,-3.122231956049276,97,-0.3632655046407631
6,6_1,RUNNING,BoTorch,0.004172514064996413,48,-3.7755090546455614,128,4.476691049306259
7,7_0,RUNNING,BoTorch,0.0039850190821739085,31,-3.387517287782723,128,-5.0
7,7_1,RUNNING,BoTorch,0.004134482705420133,16,1.3956049403750794,8,-5.0
8,8_0,RUNNING,BoTorch,0.0132269817291009,55,2.2233419565348136,24,-5.0
8,8_1,RUNNING,BoTorch,0.013324318633415225,1,2.528289513051501,37,-3.5491494815037323
9,9_0,RUNNING,BoTorch,0.004367498083419595,64,0.05818276269264299,22,5.0
9,9_1,RUNNING,BoTorch,0.00561526465311512,64,5.0,56,5.0
10,10_0,RUNNING,BoTorch,9.999983806507466,64,-5.0,97,5.0
10,10_1,RUNNING,BoTorch,0.013116709133056275,1,0.9330876884569721,26,-5.0
11,11_0,RUNNING,BoTorch,0.004114977342626764,38,-3.7753929492336065,128,5.0
11,11_1,RUNNING,BoTorch,0.013222199707444909,48,4.645606625319795,57,-5.0
12,12_0,RUNNING,BoTorch,0.0027562255029186487,1,-2.391593552446449,95,-5.0
12,12_1,RUNNING,BoTorch,0.018682801810395087,64,-2.244764256357202,70,5.0
13,13_0,RUNNING,BoTorch,0.00396974897329415,64,-1.7531815152012116,41,5.0
13,13_1,RUNNING,BoTorch,0.06324278834742547,1,-0.3478600795613983,1,-5.0
14,14_0,RUNNING,BoTorch,0.004300087780684417,44,-3.4474243626118133,128,-5.0
14,14_1,RUNNING,BoTorch,0.013509038269382817,64,-1.0674157264130928,86,-2.6656771998929374
15,15_0,RUNNING,BoTorch,0.013399882346958459,64,-0.9762418879574501,64,-2.6810267533626075
15,15_1,RUNNING,BoTorch,0.004612755182648797,64,-1.7515685946547528,12,5.0
16,16_0,RUNNING,BoTorch,0.002588390635735558,24,2.1584910732560014,13,-5.0
16,16_1,RUNNING,BoTorch,0.0035421642853267032,55,-1.973996258552073,60,-5.0
17,17_0,RUNNING,BoTorch,0.014876919700521515,64,-2.095800327838491,83,-1.044421916004358
17,17_1,RUNNING,BoTorch,0.004134839345799912,1,-3.7555603491362586,128,0.026510291489040574
18,18_0,RUNNING,BoTorch,0.0630845557714328,1,1.1129980164874909,1,-5.0
18,18_1,RUNNING,BoTorch,0.013255624423956702,41,3.1687696890389145,36,-4.993247652346282
19,19_0,RUNNING,BoTorch,0.003792695445143904,1,-2.8014358675399245,128,5.0
19,19_1,RUNNING,BoTorch,0.012930437597175869,61,2.4568755046012303,1,5.0
20,20_0,RUNNING,BoTorch,0.013248108719717799,1,-2.974501076273655,26,-5.0
20,20_1,RUNNING,BoTorch,0.0129796320646723,49,4.181881700592976,1,-5.0
21,21_0,RUNNING,BoTorch,0.003236041973772259,30,4.274580050445011,124,5.0
21,21_1,RUNNING,BoTorch,0.005431311583717304,54,-4.255251433373072,1,5.0
22,22_0,RUNNING,BoTorch,0.0032958776310982674,46,-3.175511025595728,1,5.0
22,22_1,RUNNING,BoTorch,0.019848722869354407,1,-5.0,8,-4.984962583936336
23,23_0,RUNNING,BoTorch,10.000087965066204,48,5.0,128,-5.0
23,23_1,RUNNING,BoTorch,0.0020148191461656882,3,3.773532647511248,107,-5.0
24,24_0,RUNNING,BoTorch,0.003850924138681197,1,-5.0,114,-2.6744976788579837
24,24_1,RUNNING,BoTorch,0.002997308959983148,1,-0.12055562518309236,100,-2.8104581935113404
