trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,0.02041360710307075,1,2.7483700713537047,28,0.51425047092442,3,-0.9498645611866232
1,warm_start_1,RUNNING,Manual,0.014518066942563879,27,3.8324155399348943,8,1.8429046743479018,16,0.39089514026148997
2,warm_start_2,RUNNING,Manual,9.99998576658329,10,2.748095938485678,30,-3.3035264548292242,55,0.6629418584222986
3,warm_start_3,RUNNING,Manual,9.999861297852444,15,-2.8561543971092185,9,-0.7658249192766933,64,3.908906764272155
4,warm_start_4,RUNNING,Manual,0.007292115614081879,5,-0.682318584030468,29,-0.9462766261217705,63,4.949132660160352
5,5_0,RUNNING,BoTorch,0.02518804498830874,14,3.331713786656939,17,1.4771348741109624,6,-0.36911943178964013
5,5_1,RUNNING,BoTorch,10.000070681294202,32,5.0,1,3.501562905161434,21,0.9138681636457203
5,5_10,RUNNING,BoTorch,0.008526401982677635,1,3.44762923808227,29,2.7639761786108643,64,5.0
5,5_11,RUNNING,BoTorch,0.020044168667557278,1,5.0,25,-4.7421118150935655,1,-0.7827647526954244
5,5_12,RUNNING,BoTorch,0.013247634697863919,1,0.3619615775171572,23,5.0,7,-1.905869994274151
5,5_13,RUNNING,BoTorch,10.000016471642647,23,-1.7454533314885474,32,-0.3439539224241198,64,5.0
5,5_14,RUNNING,BoTorch,0.008903920643671443,1,-2.139638578655791,30,-0.7727972773972742,35,5.0
5,5_15,RUNNING,BoTorch,0.01036444655995336,32,-0.12917545759326488,4,2.767353529057463,2,1.3299686150791847
5,5_2,RUNNING,BoTorch,9.999974590842788,32,2.0917005402710385,7,-2.459752916951956,14,-0.027067826650834688
5,5_3,RUNNING,BoTorch,0.00854239766253805,1,-2.90502604688948,32,3.2149886095814626,64,5.0
5,5_4,RUNNING,BoTorch,0.008645326308893848,1,-2.4285987154874547,32,-5.0,64,5.0
5,5_5,RUNNING,BoTorch,0.01557443075920153,32,5.0,15,5.0,16,1.167574531577779
5,5_6,RUNNING,BoTorch,0.011247986541694672,1,1.4028003493001864,32,0.5848916137633953,1,-3.2840109920592515
5,5_7,RUNNING,BoTorch,0.011358822810881474,1,2.7811502535318753,32,3.0921449948657234,1,1.1462690283255261
5,5_8,RUNNING,BoTorch,0.021324509775019363,16,3.486282816827764,5,2.673252521325757,23,-1.4277884529230067
5,5_9,RUNNING,BoTorch,0.020173102423917462,21,3.8144988507027353,7,-1.2515355508817572,2,1.9066760602463202
6,6_0,RUNNING,BoTorch,0.018711477931174485,32,5.0,20,5.0,17,1.9794494878155395
6,6_1,RUNNING,BoTorch,0.018874881989886107,29,5.0,18,5.0,16,1.647300604976675
6,6_10,RUNNING,BoTorch,0.007649661841124225,28,5.0,15,5.0,7,-0.5132233087314645
6,6_11,RUNNING,BoTorch,0.038586669336884934,29,5.0,17,5.0,22,5.0
6,6_12,RUNNING,BoTorch,0.02031247329280423,30,-5.0,22,5.0,13,-5.0
6,6_13,RUNNING,BoTorch,9.999971303526932,24,-2.937495839695655,1,4.324328781392281,16,0.055091380674729906
6,6_14,RUNNING,BoTorch,0.014023421412167371,31,5.0,15,5.0,1,4.91066185182859
6,6_15,RUNNING,BoTorch,0.02017102071862744,25,5.0,5,5.0,4,-5.0
6,6_2,RUNNING,BoTorch,0.012977749816687216,32,5.0,19,5.0,8,3.0479388257524125
6,6_3,RUNNING,BoTorch,0.022134495416636833,32,5.0,18,5.0,24,-3.1520314285898205
6,6_4,RUNNING,BoTorch,0.009573913864495295,24,4.085351190894639,8,2.015589927234563,11,1.1510975396098353
6,6_5,RUNNING,BoTorch,0.012113523848167678,17,3.585358279845687,9,0.8160614173923175,10,-0.008284788722114758
6,6_6,RUNNING,BoTorch,0.020063125185318064,29,-2.849848607909091,2,5.0,1,4.227566869702769
6,6_7,RUNNING,BoTorch,0.02135152616227071,25,5.0,9,4.093239983144653,25,-1.5252274083277595
6,6_8,RUNNING,BoTorch,0.014240109809402839,2,-3.161337552656453,30,-1.171879472608475,52,5.0
