trial index,timestamp
0,2025-06-10 13:45:07.793501
5,2025-06-10 13:46:34.525670
6,2025-06-10 13:47:16.676346
7,2025-06-10 13:48:36.309021
8,2025-06-10 13:49:24.172215
9,2025-06-10 13:50:48.621007
10,2025-06-10 13:52:04.078312
11,2025-06-10 13:53:09.174923
12,2025-06-10 13:56:36.917781
13,2025-06-10 13:59:07.330292
14,2025-06-10 14:03:30.812514
15,2025-06-10 14:06:06.436411
16,2025-06-10 14:08:28.780411
17,2025-06-10 14:10:41.659804
18,2025-06-10 14:12:59.571497
19,2025-06-10 14:14:47.735212
