trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,9.999713958685192,27,-0.939735778589867,8,3.918018862092742,48,2.891924494439716
1,warm_start_1,RUNNING,Manual,0.007600329732027628,20,0.013370469688641862,13,-3.967285722375118,50,-0.5527364485400028
2,warm_start_2,RUNNING,Manual,0.00904119503639913,24,-3.9048751294139272,13,-3.614614997341036,6,0.5007707345818204
3,warm_start_3,RUNNING,Manual,9.999940438728094,18,0.7656322096797039,21,-0.01559446881755111,59,-1.3943788656331835
4,warm_start_4,RUNNING,Manual,9.999954405655522,29,-3.9658176690266336,8,-1.993349320094675,51,2.251032360491924
5,5_0,RUNNING,BoTorch,0.009518288954111451,22,-3.8252017786981267,15,-4.366765476908302,1,-0.30462031976086235
5,5_1,RUNNING,BoTorch,0.020187551042120735,12,0.5477642616467651,16,-3.6396974357636913,1,0.7839171794259744
5,5_10,RUNNING,BoTorch,0.01571445108668141,11,-5.0,23,-3.807806483834619,46,1.4660605571089806
5,5_11,RUNNING,BoTorch,0.010463790192499363,24,-0.34456308996132684,8,-3.7485364664912066,1,-3.781479008968139
5,5_12,RUNNING,BoTorch,0.020094367968242315,14,0.17692304491259744,11,-4.179125496688161,1,2.006959806083562
5,5_13,RUNNING,BoTorch,0.008221491389274839,17,-5.0,20,-4.130331305373606,22,-1.255216123392662
5,5_14,RUNNING,BoTorch,0.008128985280252658,32,-5.0,9,-4.409615163681949,51,0.13526843169216987
5,5_15,RUNNING,BoTorch,0.011240207122688962,30,-0.08621219689538473,19,-3.8777864163536355,1,-3.6199732273893646
5,5_2,RUNNING,BoTorch,10.000120052446835,32,-0.8111086592373189,9,-3.9428682563683695,18,-2.1822940278695775
5,5_3,RUNNING,BoTorch,0.006563101571819028,24,-5.0,16,-4.130537038956848,59,3.074804088983703
5,5_4,RUNNING,BoTorch,0.03643993311353871,14,-5.0,4,-3.8659063861685623,22,-0.8799547786278417
5,5_5,RUNNING,BoTorch,0.005953667663648352,24,-3.8659696559546015,25,-3.690703005098523,34,-1.902723036399607
5,5_6,RUNNING,BoTorch,0.008579839849565927,27,4.629262103908642,13,-4.010640879017749,1,2.944428485356345
5,5_7,RUNNING,BoTorch,0.009337612250114926,32,0.8614346405673305,26,-4.135271426071722,8,0.930158876167659
5,5_8,RUNNING,BoTorch,0.020149863718515876,12,-5.0,15,-3.8267006573451927,1,-3.224261328120012
5,5_9,RUNNING,BoTorch,0.02016281696235883,23,3.1068583907753404,22,-3.4619470372300385,1,-2.4319652096687534
6,6_0,RUNNING,BoTorch,0.009196724692752345,7,5.0,19,-5.0,49,-3.195542736867311
6,6_1,RUNNING,BoTorch,0.011389155588581237,7,-5.0,18,-4.052878137958119,25,-0.9057863321022395
6,6_10,RUNNING,BoTorch,0.020380528698475765,20,4.5014408224404105,1,0.0329940734821914,5,4.952640083026694
6,6_11,RUNNING,BoTorch,0.015607642991899836,11,1.168805278636844,23,-5.0,37,4.857382610507007
6,6_12,RUNNING,BoTorch,0.006551467084363405,19,-5.0,30,-2.291383901794229,37,-3.2171536901329114
6,6_13,RUNNING,BoTorch,10.000063048343701,30,-2.030743897798354,29,-4.061631039419362,64,-1.9649739414008256
6,6_14,RUNNING,BoTorch,9.999926902954988,10,2.804303084365435,31,-0.619972741912364,40,-1.0700168426168575
6,6_15,RUNNING,BoTorch,0.0213514450056521,22,-3.8424413542133657,18,1.0390162400305034,39,-2.4830442668392103
6,6_2,RUNNING,BoTorch,0.007251553633156227,13,-0.7525353519583542,25,-5.0,62,-4.879821649459797
6,6_3,RUNNING,BoTorch,9.999911964524896,15,-4.819817648173136,20,-3.676312012922375,38,-0.6957555685319121
6,6_4,RUNNING,BoTorch,0.011881106640324211,11,4.494267872954474,10,-2.2819213612741667,31,-0.16110580393544638
6,6_5,RUNNING,BoTorch,0.007069772110731799,24,-3.164805143541587,24,-1.1747531328613632,9,4.078634249706425
6,6_6,RUNNING,BoTorch,0.03300473069618512,32,-5.0,32,-5.0,48,-5.0
6,6_7,RUNNING,BoTorch,9.999980826321451,31,-3.893767715068862,22,-0.8330202579775137,35,-0.4050149141051033
6,6_8,RUNNING,BoTorch,0.011821081114965706,31,5.0,32,-2.160635302754121,25,5.0
6,6_9,RUNNING,BoTorch,0.010126376678205597,14,4.698752389500514,12,-5.0,31,-0.04411954276351386
7,7_0,RUNNING,BoTorch,0.0211568833044933,13,2.8773337161105887,8,-5.0,31,-2.2329272928877044
7,7_1,RUNNING,BoTorch,0.052587242913066226,1,5.0,1,1.7892363204338633,28,0.4509200555887978
7,7_10,RUNNING,BoTorch,0.032989144472549976,1,5.0,1,5.0,44,-4.161599712711674
7,7_11,RUNNING,BoTorch,0.06925373658496713,32,-5.0,32,5.0,29,-2.6435291577482993
7,7_12,RUNNING,BoTorch,0.03649673510821453,32,5.0,1,-5.0,29,-1.621059444400011
7,7_13,RUNNING,BoTorch,0.008962042385237675,1,5.0,32,5.0,63,2.3024658375550136
7,7_14,RUNNING,BoTorch,0.03674743799042216,19,5.0,32,4.4113421920460665,29,-2.185994267689475
7,7_15,RUNNING,BoTorch,0.009093823600364861,1,5.0,32,5.0,29,1.529897917014717
7,7_2,RUNNING,BoTorch,0.008690259624531961,1,-5.0,32,-5.0,47,0.4507195976792958
7,7_3,RUNNING,BoTorch,0.021299410707180517,32,-5.0,1,3.0227082868475827,44,-3.517673413358457
7,7_4,RUNNING,BoTorch,0.14385076678604095,1,5.0,1,5.0,6,2.754615260560527
7,7_5,RUNNING,BoTorch,0.020331416937690996,12,1.3641042299124506,24,-5.0,54,-4.713197749020792
7,7_6,RUNNING,BoTorch,0.008276914395469192,17,-5.0,18,-5.0,64,3.6768442367690817
7,7_7,RUNNING,BoTorch,0.00863933153221905,1,-5.0,32,-5.0,41,1.9575535675436389
7,7_8,RUNNING,BoTorch,0.007241209915297788,28,5.0,12,-5.0,31,4.342230517572152
7,7_9,RUNNING,BoTorch,0.03663545247047882,27,2.1677227209287735,28,-1.525945894087757,18,4.675932548998673
8,8_0,RUNNING,BoTorch,0.02261263749749951,12,5.0,32,-3.3568721879972805,32,5.0
8,8_1,RUNNING,BoTorch,10.000164520312188,26,-5.0,6,2.2556387289368085,42,-0.7949937879603532
8,8_10,RUNNING,BoTorch,0.01405236494860635,14,-2.2994893128597287,6,0.019491292472805507,10,-1.3725924252076234
8,8_11,RUNNING,BoTorch,0.01691457843988798,21,-4.70565540332,2,-0.9121658156586453,14,0.8527926864167049
8,8_12,RUNNING,BoTorch,0.021038825410503344,20,1.9031884042215055,21,2.9515969309602132,40,-3.973429328947543
8,8_13,RUNNING,BoTorch,0.012862201444759146,14,0.4706088326419084,20,-5.0,5,-1.6775334028760285
8,8_14,RUNNING,BoTorch,0.020625708343565474,16,-3.138195939542003,3,-2.1487832507339233,6,2.3604844389091806
8,8_15,RUNNING,BoTorch,0.008950065537174354,3,-3.4030273565817333,28,3.718203133287986,38,-3.954741874002431
8,8_2,RUNNING,BoTorch,9.999904019573535,21,5.0,1,-4.089304213836773,56,4.615068968097522
8,8_3,RUNNING,BoTorch,0.008922930203106484,1,5.0,32,-4.095089326069051,32,5.0
8,8_4,RUNNING,BoTorch,0.012296272063415567,2,0.7280287115283899,19,-2.6832594063622413,34,-2.5385978001803573
8,8_5,RUNNING,BoTorch,9.999883121261684,26,4.9381525171041405,14,3.6026235679725627,41,-2.448842667155836
8,8_6,RUNNING,BoTorch,0.008183479919873744,30,-3.775382917597234,3,5.0,40,-4.623697570174334
8,8_7,RUNNING,BoTorch,0.00857169884379874,11,2.093699917175082,26,-1.3630638224424787,4,-2.3909643113652255
