trial index,timestamp
0,2025-06-10 12:05:42.732957
5,2025-06-10 12:06:43.932985
6,2025-06-10 12:07:23.447016
7,2025-06-10 12:08:14.363068
8,2025-06-10 12:08:54.205811
9,2025-06-10 12:10:01.528518
10,2025-06-10 12:10:54.841060
11,2025-06-10 12:12:00.226076
12,2025-06-10 12:13:30.801490
13,2025-06-10 12:18:17.684449
14,2025-06-10 12:23:16.946159
15,2025-06-10 12:26:12.358338
16,2025-06-10 12:29:11.412058
17,2025-06-10 12:32:22.298384
18,2025-06-10 12:35:56.372362
19,2025-06-10 12:39:50.828600
