trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.013863582594002308,64,13,44,1,6,0,0,0,0,0,0,0,0,0,0,0,191,25,2,38,0,0,0,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.007361627934124133,53,17,11,4,26,3,4,4,6,0,0,0,0,0,0,0,153,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.013800594447125867,76,22,11,14,4,1,0,0,0,0,0,0,0,0,0,0,4,221,20,11,0,0,0,0,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.013742835878582459,70,38,14,4,0,0,0,0,1,0,0,0,1,0,0,0,209,26,20,0,0,1,0,0,0,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.01036161287812794,5,24,83,2,2,12,0,0,0,0,0,0,0,0,0,0,79,26,107,4,4,16,15,2,3,0,0,0,0,0,0,0
5,5_0,RUNNING,BoTorch,10.000188882688319,8,2,0,0,84,2,4,7,21,0,0,0,1,0,0,0,147,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5_1,RUNNING,BoTorch,0.020768044472046245,0,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,22,0,48,0,0,0,0,0,0,0,0,0,96,0,90,0
5,5_2,RUNNING,BoTorch,0.013821844872705808,0,0,0,0,48,0,0,0,0,0,0,68,12,0,0,0,55,28,91,0,0,0,0,1,1,32,1,0,0,27,0,20
5,5_3,RUNNING,BoTorch,0.014066184307788542,0,0,0,0,35,0,0,0,93,0,0,0,0,0,0,0,0,34,36,0,15,1,0,29,90,27,2,20,0,0,0,1
5,5_4,RUNNING,BoTorch,0.008050349481252283,0,0,0,1,42,0,0,0,0,44,0,0,39,2,0,0,47,4,6,2,3,8,5,58,4,3,2,11,6,49,47,1
