trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,0.02115946191444389,3,3.981210592986681,9,4.705822951632667,2,-0.32866046395024284
1,warm_start_1,RUNNING,Manual,0.006552999594450013,6,0.3254163435934556,23,2.169209607764568,26,-0.2175906007239643
2,warm_start_2,RUNNING,Manual,0.016952990479659796,24,-4.955110952891831,11,-3.6065055569732216,32,-1.555205659007357
3,warm_start_3,RUNNING,Manual,0.018648172776583993,11,4.459917267266567,28,3.3642483885190106,64,2.579710141117072
4,warm_start_4,RUNNING,Manual,0.014676510101664765,5,-4.381759270597123,24,2.3417605792531386,30,-3.528280189306352
5,5_0,RUNNING,BoTorch,0.009913947076842696,6,0.5056620801186822,28,1.199723936941457,27,0.9036689759058476
5,5_1,RUNNING,BoTorch,0.01872711549319441,6,0.6443313670693787,19,3.2883586575669654,32,-1.0321927378107516
5,5_10,RUNNING,BoTorch,0.008496722579525396,4,0.16355471521266654,20,2.56167639246406,20,-2.748159044149419
5,5_11,RUNNING,BoTorch,0.009477316813907169,5,0.4144040451173563,22,-1.2216318867282396,27,-0.9459789938039272
5,5_12,RUNNING,BoTorch,0.01591862655148311,1,-0.05432548566950973,24,0.7464249610027196,36,-1.1074485031835783
5,5_13,RUNNING,BoTorch,9.999990538960176,11,-0.06685452162432728,29,3.565131149205159,28,0.09870182257684039
5,5_14,RUNNING,BoTorch,0.016125031159308724,1,0.7513014759245022,24,3.6194026803394252,33,2.300983649075366
5,5_15,RUNNING,BoTorch,0.08177661054476829,12,0.08136241762173531,16,2.494841041840688,27,-1.9352404034462023
5,5_2,RUNNING,BoTorch,9.999961951274665,14,-0.16780713476689058,23,2.762369509871207,21,-0.432515381578512
5,5_3,RUNNING,BoTorch,0.016133439882587957,1,0.09638000164196538,21,-0.07863263791962899,23,-0.5949104146843229
5,5_4,RUNNING,BoTorch,0.016098094445243665,1,0.22874782515530462,25,4.882707253604809,26,0.36786050086694005
5,5_5,RUNNING,BoTorch,0.007292783386430711,4,1.2966241079769354,27,1.5311232758529059,26,-2.990194938323339
5,5_6,RUNNING,BoTorch,0.16866833254932131,7,-0.14192374380691516,20,0.8538996405178928,28,2.699998249130909
5,5_7,RUNNING,BoTorch,9.999953835946805,15,0.8988828899768032,25,1.5070994459907572,33,-0.9223438536426665
5,5_8,RUNNING,BoTorch,0.016579512936610617,9,-0.6478780426483999,26,2.139360109183589,20,2.1326872579662566
5,5_9,RUNNING,BoTorch,0.01535801974528224,5,2.365434354809077,23,0.08436876910959408,24,0.6131485716861771
6,6_0,RUNNING,BoTorch,0.04815143718289141,12,-0.5194091457643096,9,2.7004463705132777,20,-2.948216149461233
6,6_1,RUNNING,BoTorch,0.1687228850880982,10,0.2713932675527384,32,5.0,34,4.275831539324232
6,6_10,RUNNING,BoTorch,9.999794042184382,8,-5.0,32,5.0,64,3.9371321132772255
6,6_11,RUNNING,BoTorch,0.020937446576950347,17,5.0,32,5.0,64,5.0
6,6_12,RUNNING,BoTorch,0.014944715035705419,11,5.0,6,5.0,1,-3.3580901668287995
6,6_13,RUNNING,BoTorch,0.016364923748226158,14,5.0,8,-5.0,1,-3.4517432552473
6,6_14,RUNNING,BoTorch,0.009252948958345854,9,-5.0,3,5.0,64,-2.365285916967706
6,6_15,RUNNING,BoTorch,0.014838837478895696,13,-5.0,32,5.0,64,5.0
6,6_2,RUNNING,BoTorch,0.01927697072075771,12,5.0,3,-5.0,64,-1.6136861804079823
6,6_3,RUNNING,BoTorch,0.08019506864236221,12,5.0,16,5.0,1,-4.271137018155995
6,6_4,RUNNING,BoTorch,0.0248618298653149,13,5.0,23,-5.0,1,4.535203315010695
6,6_5,RUNNING,BoTorch,9.99998466864271,15,-5.0,6,5.0,64,-2.9279061104764894
6,6_6,RUNNING,BoTorch,0.019258948017262238,11,-5.0,3,5.0,1,-1.1179151819871935
6,6_7,RUNNING,BoTorch,0.013351122546092492,13,-5.0,15,5.0,64,4.2167292670690655
6,6_8,RUNNING,BoTorch,0.01474544069373721,11,-5.0,10,-5.0,64,-3.5979669541164476
6,6_9,RUNNING,BoTorch,0.08468601964388797,1,5.0,1,5.0,1,-4.219748567415373
7,7_0,RUNNING,BoTorch,0.028358486696386808,10,4.088873996011223,24,2.9567267822430923,12,3.3758772401206802
7,7_1,RUNNING,BoTorch,0.018849366284829982,10,1.1585127552664223,9,-5.0,32,-2.3338135718871915
7,7_10,RUNNING,BoTorch,10.00000737064649,12,5.0,1,5.0,50,4.639449629116189
7,7_11,RUNNING,BoTorch,10.00007538900804,9,0.4498945436743026,32,-5.0,64,-4.730984713751707
7,7_12,RUNNING,BoTorch,0.08022708130962289,11,0.2557471748979202,1,5.0,1,3.48838251660925
7,7_13,RUNNING,BoTorch,0.011493162076493821,16,-4.5828301247860175,4,5.0,19,5.0
7,7_14,RUNNING,BoTorch,0.01537971117957085,13,-3.105744522038741,1,5.0,1,3.9786301815774308
7,7_15,RUNNING,BoTorch,0.08028918585940002,10,0.4994971315023539,1,-5.0,1,-1.9405067005380932
7,7_2,RUNNING,BoTorch,0.020888730071860963,13,4.051037442810315,32,5.0,53,4.255950545175992
7,7_3,RUNNING,BoTorch,0.018566691717735496,11,4.374714456964308,32,-5.0,58,-2.923880630603134
7,7_4,RUNNING,BoTorch,0.08027380050361305,9,3.595819098568177,1,-5.0,1,3.055111261620659
7,7_5,RUNNING,BoTorch,0.08012052563691784,12,-2.264465950760407,32,5.0,1,3.752584728527345
7,7_6,RUNNING,BoTorch,0.08021459760800452,6,-5.0,1,5.0,1,1.309815350177647
7,7_7,RUNNING,BoTorch,0.015564773189551363,12,-2.103858363976403,1,5.0,4,5.0
7,7_8,RUNNING,BoTorch,0.012387065975053966,10,-5.0,26,-5.0,1,-2.398266010290324
7,7_9,RUNNING,BoTorch,0.08021303056252473,8,5.0,32,5.0,1,3.0520055356099323
8,8_0,RUNNING,BoTorch,0.08011917602536793,13,2.2886345790799876,32,-5.0,1,4.200504927278326
8,8_1,RUNNING,BoTorch,0.015012262659130736,15,5.0,32,-5.0,1,4.242543891273344
8,8_10,RUNNING,BoTorch,0.01379635349049873,9,2.2554733493406327,32,-5.0,13,2.7985867896497814
8,8_11,RUNNING,BoTorch,0.08024486331801985,15,1.2818434508159535,32,-5.0,1,4.007315657503057
8,8_12,RUNNING,BoTorch,0.0168933372081355,1,5.0,1,5.0,59,1.7258055387245286
8,8_13,RUNNING,BoTorch,0.0802646906230344,1,-4.9442492193033765,4,3.3303885991478004,1,1.8843123626787617
8,8_14,RUNNING,BoTorch,0.02197179633721123,5,-5.0,3,5.0,8,-0.7593424966935975
8,8_15,RUNNING,BoTorch,10.000317338882205,17,-1.3731581733298626,32,-5.0,47,5.0
8,8_2,RUNNING,BoTorch,0.08027365596510094,8,0.49696268309030306,1,3.8115427847405012,1,2.1759689730260234
8,8_3,RUNNING,BoTorch,0.08017825157375155,14,0.9029947690478551,32,-5.0,1,5.0
8,8_4,RUNNING,BoTorch,0.015006705122921751,4,-1.3022096765598714,1,5.0,64,0.5076109861388264
8,8_5,RUNNING,BoTorch,0.016459954267683888,11,1.6963150351422154,32,-5.0,1,3.247330254571384
8,8_6,RUNNING,BoTorch,0.007044487513355692,2,-1.5967692796747148,28,3.9122584269630134,21,-4.3323978638440845
