trial index,timestamp
0,2025-06-10 22:44:36.974314
5,2025-06-10 22:45:05.221306
6,2025-06-10 22:45:55.695328
7,2025-06-10 22:47:10.543456
8,2025-06-10 22:48:15.824067
9,2025-06-10 22:48:54.978041
10,2025-06-10 22:50:29.180233
11,2025-06-10 22:51:58.089989
12,2025-06-10 22:54:30.936027
13,2025-06-10 22:56:59.821521
14,2025-06-10 22:58:11.504758
15,2025-06-10 23:00:15.328719
16,2025-06-10 23:01:49.503633
17,2025-06-10 23:03:24.000922
18,2025-06-10 23:04:22.188064
19,2025-06-10 23:05:27.523288
