trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,0.05067071851466729,25,2.654203517895951,3,-1.15602279898431,20,3.8763673363894107
1,warm_start_1,RUNNING,Manual,9.999885718597781,27,1.1300321193891074,26,4.014269731002457,54,2.106982537422989
2,warm_start_2,RUNNING,Manual,9.9997988217989,10,-0.269895225501406,17,4.784028918404331,43,2.8456912060481274
3,warm_start_3,RUNNING,Manual,0.08875896730845544,20,3.92600988277208,12,1.7547581164476025,55,-4.268084762664967
4,warm_start_4,RUNNING,Manual,0.012987496142353632,10,-1.6552365370851185,11,0.7266807750401751,1,4.354029046151643
5,5_0,RUNNING,BoTorch,0.022522204599078204,6,-2.987761758710896,3,-2.55143850376799,1,5.0
5,5_1,RUNNING,BoTorch,0.02505947086187336,14,2.2996502913657433,2,-1.3775545095698478,1,0.22515508736055267
5,5_10,RUNNING,BoTorch,0.08046183275633244,32,-5.0,32,-3.488936187520973,2,5.0
5,5_11,RUNNING,BoTorch,10.00011143245089,32,5.0,1,-5.0,64,0.21523205319274336
5,5_12,RUNNING,BoTorch,0.01298467467746452,1,5.0,28,-3.5772723288261377,1,5.0
5,5_13,RUNNING,BoTorch,0.015890674182622185,1,5.0,32,5.0,64,-5.0
5,5_14,RUNNING,BoTorch,0.08479781905651024,1,5.0,1,-0.19844123714231807,1,-5.0
5,5_15,RUNNING,BoTorch,0.012714752940057016,1,5.0,27,-2.392897976523942,1,0.3889726125190572
5,5_2,RUNNING,BoTorch,0.08027385527349278,32,5.0,31,-1.3658288763038295,1,5.0
5,5_3,RUNNING,BoTorch,0.03794164195443519,32,5.0,21,-2.631936414793204,64,-5.0
5,5_4,RUNNING,BoTorch,0.08120334740248843,1,5.0,1,5.0,27,-5.0
5,5_5,RUNNING,BoTorch,10.000182936123114,32,-5.0,1,3.429519845782423,64,-5.0
5,5_6,RUNNING,BoTorch,0.08067663052341902,32,5.0,32,1.4638170228478011,6,-5.0
5,5_7,RUNNING,BoTorch,0.01851666207781864,1,-5.0,1,-3.3019794657246058,53,5.0
5,5_8,RUNNING,BoTorch,0.01615610288593813,1,-5.0,1,-1.6549040336842997,64,-5.0
5,5_9,RUNNING,BoTorch,0.0803274535528643,32,-5.0,1,-2.8709297040794297,1,2.4878577864849074
6,6_0,RUNNING,BoTorch,0.013036709319260192,1,2.0499345837410945,32,-3.146114293540511,1,5.0
6,6_1,RUNNING,BoTorch,0.01294059083919522,1,-5.0,32,-0.2798832801915519,1,-5.0
6,6_10,RUNNING,BoTorch,10.000084605340913,32,-5.0,1,0.14737277257687623,64,5.0
6,6_11,RUNNING,BoTorch,0.013068671556119396,1,-5.0,25,-5.0,9,-5.0
6,6_12,RUNNING,BoTorch,10.000134083226833,32,3.132635657163742,1,0.983911733509896,64,5.0
6,6_13,RUNNING,BoTorch,10.00012269762928,32,1.239138644072006,1,-3.2101336704137373,64,5.0
6,6_14,RUNNING,BoTorch,0.012867438810742432,1,-4.174587149670315,31,-0.37574899856670657,3,-5.0
6,6_15,RUNNING,BoTorch,0.012813232387315129,1,0.1573998389641772,32,1.461978994531427,1,5.0
6,6_2,RUNNING,BoTorch,0.016251074729979158,1,2.061676461557928,1,1.0970872404941552,64,5.0
6,6_3,RUNNING,BoTorch,9.999974369511285,32,-5.0,32,1.300821749471801,64,-5.0
6,6_4,RUNNING,BoTorch,0.012848434624213203,1,-0.12769235799206632,32,-3.301886221822987,1,-5.0
6,6_5,RUNNING,BoTorch,0.08023930925720173,32,1.0123298670762246,32,1.0599497022355444,1,-5.0
6,6_6,RUNNING,BoTorch,0.08042355811325251,32,-1.1773564796254596,32,-0.41393424779069793,1,-5.0
6,6_7,RUNNING,BoTorch,0.08491765389136272,1,-5.0,1,-0.42426803682066055,1,5.0
6,6_8,RUNNING,BoTorch,0.016204445248525323,1,1.6189171315350552,1,0.8910672485454615,64,-5.0
6,6_9,RUNNING,BoTorch,0.08471640406433445,1,-5.0,1,1.4171730084003178,1,5.0
7,7_0,RUNNING,BoTorch,0.08030691211151043,23,1.6230223444581355,1,-5.0,1,4.214898723282035
7,7_1,RUNNING,BoTorch,0.08107966307716041,23,5.0,1,-5.0,26,-5.0
7,7_10,RUNNING,BoTorch,9.99970993691854,23,5.0,25,-5.0,64,-5.0
7,7_11,RUNNING,BoTorch,0.030022008953657937,21,5.0,13,-5.0,1,-5.0
7,7_12,RUNNING,BoTorch,0.013499767305280613,23,-5.0,1,-2.624997618680388,1,3.3238370415646137
7,7_13,RUNNING,BoTorch,0.0801187620911098,23,-2.559716911526787,7,-5.0,1,3.8295913952394756
7,7_14,RUNNING,BoTorch,0.013519238933464408,23,-5.0,3,-2.014349225273337,1,-1.9537984439777094
7,7_15,RUNNING,BoTorch,0.08032673891890549,23,5.0,10,-5.0,1,2.395287478704646
7,7_2,RUNNING,BoTorch,0.013034468332345258,19,-5.0,32,-5.0,1,-5.0
7,7_3,RUNNING,BoTorch,0.08022304365084534,24,5.0,32,-5.0,1,0.7543026708101993
7,7_4,RUNNING,BoTorch,0.08013709138265049,22,-5.0,1,-5.0,1,5.0
7,7_5,RUNNING,BoTorch,0.021927778019880273,26,5.0,21,-4.9106540885771786,44,-5.0
7,7_6,RUNNING,BoTorch,0.08028029506735367,21,5.0,2,-5.0,1,5.0
7,7_7,RUNNING,BoTorch,0.011225307195451905,14,5.0,23,-5.0,1,-5.0
7,7_8,RUNNING,BoTorch,0.08026119068555798,22,-5.0,32,-5.0,1,2.195446548110282
7,7_9,RUNNING,BoTorch,9.999967429837158,13,5.0,32,-5.0,64,-5.0
8,8_0,RUNNING,BoTorch,10.000075740474008,32,5.0,32,-2.030990176611768,62,-5.0
8,8_1,RUNNING,BoTorch,10.0001293937547,32,5.0,32,-2.1098522064574623,57,-5.0
8,8_10,RUNNING,BoTorch,0.02498078455573993,32,3.776752818966918,6,1.4258612535338415,45,-4.078499665211617
8,8_11,RUNNING,BoTorch,9.999933636917156,32,-2.3858517231937313,18,-3.7010664723128026,37,1.7452112505717345
8,8_12,RUNNING,BoTorch,0.010193656071833404,4,5.0,15,-2.6996210647428422,15,2.3476486617422676
8,8_13,RUNNING,BoTorch,0.013037649647644636,1,3.1464798326931476,28,4.134265903079625,17,-3.6163551226999835
8,8_14,RUNNING,BoTorch,10.000009861766344,32,5.0,30,-1.9734793151155163,64,-5.0
8,8_15,RUNNING,BoTorch,0.03787475060741851,31,5.0,19,-2.0137106298196845,52,1.798380760692811
8,8_2,RUNNING,BoTorch,0.014032246136617311,1,5.0,8,1.1123221914666264,52,-5.0
8,8_3,RUNNING,BoTorch,0.013103704315249388,1,-3.955104859891843,21,-3.2600803122030664,44,-3.5204539151240444
8,8_4,RUNNING,BoTorch,0.019135080015376147,3,2.123578474986064,13,-2.2704638396082366,50,-3.0361144011315475
8,8_5,RUNNING,BoTorch,0.0162073335277482,1,2.5315679571314926,6,1.6651276381294366,47,-0.3091371097577296
8,8_6,RUNNING,BoTorch,0.08429406005430716,30,-0.42980974975512726,18,-2.6750431868626827,46,-2.195120185304161
8,8_7,RUNNING,BoTorch,9.999907805855733,32,5.0,25,-1.9897993920135586,59,5.0
8,8_8,RUNNING,BoTorch,0.01613571303406708,1,1.8177418553138998,27,-3.9188799915848556,36,1.2611933333138428
8,8_9,RUNNING,BoTorch,9.999980232068166,22,-4.130668719191605,23,-2.180214778968027,57,0.6808248371907699
9,9_0,RUNNING,BoTorch,0.012898006142506354,1,-1.7374106852346087,27,-5.0,45,-5.0
9,9_1,RUNNING,BoTorch,0.08216643193460872,32,-3.306408512021972,27,-5.0,44,-4.928579850915462
9,9_10,RUNNING,BoTorch,10.000127269096033,21,3.6660977340800915,1,-4.4548490759217865,48,1.5610320355650489
9,9_11,RUNNING,BoTorch,0.0812627874894732,32,2.512961227227844,32,-4.922379606018369,21,-2.108013583559014
9,9_12,RUNNING,BoTorch,0.037771167345735185,23,1.9960596078000197,23,-4.5741928889000745,21,-0.5502065637242874
9,9_13,RUNNING,BoTorch,0.01457011871846309,2,4.713934916975503,27,-2.5835109999460055,46,-4.545273824176396
9,9_14,RUNNING,BoTorch,0.08100169207064556,32,-2.5106696576183816,24,0.2769398936107027,18,-3.620404582745931
9,9_15,RUNNING,BoTorch,0.02115076129084981,5,1.7242553529862192,30,2.415337804934578,44,0.036024947873461895
9,9_2,RUNNING,BoTorch,0.0102237005165186,1,4.03033628705572,24,-5.0,49,-2.207267344153498
9,9_3,RUNNING,BoTorch,10.000240392963933,17,1.4387128405979344,30,-5.0,43,-2.1945607419548083
9,9_4,RUNNING,BoTorch,10.000071434668941,32,0.5675322955754833,15,-3.4663195354903387,64,1.2138735975336457
9,9_5,RUNNING,BoTorch,0.016017522188397523,1,3.372535165406659,31,-1.1654437603887595,44,-0.6992440091942621
9,9_6,RUNNING,BoTorch,10.00004519686705,32,0.3125554577748971,20,5.0,15,-0.7614767272070734
9,9_7,RUNNING,BoTorch,0.05445256270963035,1,0.8399783041398342,1,5.0,13,0.05818481243587735
9,9_8,RUNNING,BoTorch,10.00014997713754,32,-1.5529547608913836,31,0.3140362026705574,40,2.9807109371721285
9,9_9,RUNNING,BoTorch,0.016125630663876348,1,-3.8799855540196044,28,-5.0,47,2.6468251398934384
10,10_0,RUNNING,BoTorch,9.999949428470098,32,-3.1800562315049525,25,-4.95720314056088,40,-3.454498953720142
10,10_1,RUNNING,BoTorch,0.0844417817693927,24,3.2801917843171746,27,-1.8335290825545922,18,0.8486871360142266
10,10_10,RUNNING,BoTorch,0.009254861193496335,13,-2.7831401537363702,9,4.331147319532898,15,-4.424030211410526
10,10_11,RUNNING,BoTorch,10.000037973596479,32,-0.4114845461793904,28,-1.0996175607967564,18,-2.1583298883400412
10,10_12,RUNNING,BoTorch,0.010585481803320676,3,2.917878812881151,22,4.975015742562176,24,4.196728313986975
10,10_13,RUNNING,BoTorch,0.06453944208101217,21,3.6046267526358102,27,-2.7916123084947024,20,1.758612558911666
10,10_14,RUNNING,BoTorch,0.06443942793203698,17,4.006650690236403,28,-4.08641135559214,17,1.7462814520198129
