trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.014532976408894812,108,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,117,86,0,34,12,2,5,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.013686352216422375,81,31,8,5,0,1,0,2,0,0,0,0,0,0,0,0,198,32,18,0,0,5,1,1,1,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.014267440024590485,123,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,46,1,11,4,10,15,2,9,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.0075353503320670446,101,8,10,2,2,0,1,1,3,0,0,0,0,0,0,0,70,24,114,38,1,1,6,1,0,1,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.007285310193365592,24,2,17,69,3,7,2,4,0,0,0,0,0,0,0,0,88,19,99,27,8,1,10,2,0,0,2,0,0,0,0,0
5,5_0,RUNNING,BoTorch,0.030542388840927095,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,51,0,137,0,15,0,53,0,0,0,0,0,0,0,0,0
5,5_1,RUNNING,BoTorch,10.00019035009635,0,0,0,14,0,114,0,0,0,0,0,0,0,0,0,0,0,0,120,5,6,7,0,5,1,10,95,3,3,0,0,2
5,5_2,RUNNING,BoTorch,10.00013670717914,0,0,0,14,0,0,0,114,0,0,0,0,0,0,0,0,7,0,118,1,1,33,0,16,79,0,0,0,1,2,1,0
5,5_3,RUNNING,BoTorch,0.014286374593984049,0,0,0,5,0,0,0,0,0,0,0,0,123,0,0,0,1,0,118,4,100,4,0,5,0,0,0,0,3,3,18,0
6,6_0,RUNNING,BoTorch,10.000244315658373,86,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,28,3,154,48,0,1,19,0,3,0,0,0,0,0,0,0
6,6_1,RUNNING,BoTorch,0.026553257114459206,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,221,1,0,0,10,0,0,1,0,0,0,1,0,0
6,6_2,RUNNING,BoTorch,9.999954902747088,0,0,3,64,3,44,0,0,0,0,4,0,0,0,0,11,10,2,3,58,22,4,30,15,31,9,24,4,5,13,6,10
6,6_3,RUNNING,BoTorch,0.014829140152185621,0,0,0,54,0,0,0,74,0,0,0,0,0,0,0,0,0,1,142,0,7,45,0,1,0,0,0,16,40,1,0,2
7,7_0,RUNNING,BoTorch,9.999953077439686,67,0,16,39,2,5,1,0,0,0,0,0,0,0,0,0,95,22,91,42,0,0,3,1,1,0,0,0,0,0,0,0
7,7_1,RUNNING,BoTorch,0.007284144321075621,1,0,1,39,1,1,68,0,16,0,0,0,0,0,0,1,15,16,90,14,21,0,12,2,3,3,31,4,0,12,0,28
7,7_2,RUNNING,BoTorch,9.999975047540252,8,1,0,39,0,0,0,0,0,0,0,0,0,0,80,0,62,7,91,31,0,0,25,2,10,8,11,7,0,0,3,0
7,7_3,RUNNING,BoTorch,0.013956656529022676,0,0,0,37,0,19,0,0,0,71,1,0,0,0,0,0,41,10,90,0,0,61,0,32,3,11,0,0,1,2,1,3
8,8_0,RUNNING,BoTorch,10.000057547279361,74,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,122,0,94,41,0,0,0,0,0,0,0,0,0,0,0,0
8,8_1,RUNNING,BoTorch,9.99994428017453,1,0,19,40,0,69,0,0,0,0,0,0,0,0,0,0,61,64,95,35,0,0,2,0,0,0,0,0,0,0,0,0
8,8_2,RUNNING,BoTorch,0.019178481752266035,86,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,9,92,1,0,0,0,1,151,0,0,0,0,0,0,0
8,8_3,RUNNING,BoTorch,0.003978897223374592,6,0,4,28,4,12,6,1,2,2,0,6,14,7,22,8,2,13,28,6,13,17,7,15,9,40,9,1,36,11,15,18
9,9_0,RUNNING,BoTorch,10.000097233112504,34,0,13,39,5,12,0,0,0,0,0,3,0,4,15,4,32,8,66,35,0,7,9,11,3,31,1,0,24,5,10,7
9,9_1,RUNNING,BoTorch,0.006141830751180488,4,0,15,39,8,2,0,0,0,0,0,27,0,0,4,29,23,11,65,0,0,2,5,4,4,9,5,2,1,89,7,7
9,9_2,RUNNING,BoTorch,0.007636951638576904,9,0,0,38,0,60,0,0,0,0,0,0,0,4,17,0,29,25,66,19,0,1,2,5,4,11,49,4,25,0,8,0
9,9_3,RUNNING,BoTorch,0.01216254100800071,9,0,7,39,0,0,0,0,0,0,0,0,0,63,10,0,31,0,66,41,1,1,15,1,5,65,0,0,1,0,0,29
10,10_0,RUNNING,BoTorch,10.000132582511633,35,0,0,17,8,0,23,0,9,0,0,0,5,0,32,0,0,0,55,0,0,0,41,0,14,66,0,0,46,0,0,35
10,10_1,RUNNING,BoTorch,10.000012699091462,0,0,0,43,0,0,42,0,8,0,0,0,28,0,8,0,0,0,20,0,50,19,17,18,4,33,0,0,35,0,15,45
10,10_2,RUNNING,BoTorch,0.010883319370329594,0,0,0,25,17,0,18,0,25,0,0,0,17,0,23,3,0,0,37,0,0,40,0,16,15,0,0,0,4,0,142,1
10,10_3,RUNNING,BoTorch,9.999923173858104,0,0,0,34,0,0,0,0,0,0,0,0,0,0,94,0,0,0,16,2,13,1,19,59,15,45,0,0,48,31,0,8
11,11_0,RUNNING,BoTorch,10.000165431679816,5,0,0,41,0,0,38,0,2,0,0,0,27,0,16,0,0,0,25,0,35,1,29,3,4,64,0,0,49,0,0,47
11,11_1,RUNNING,BoTorch,9.999915290579162,42,0,0,17,4,0,12,0,0,0,0,5,1,0,34,13,0,0,55,0,0,0,23,8,14,75,0,0,56,0,0,26
11,11_2,RUNNING,BoTorch,0.006909039149369773,5,0,0,32,1,0,5,0,22,0,0,0,20,2,34,6,0,0,23,0,10,53,1,133,14,0,0,0,1,1,0,18
11,11_3,RUNNING,BoTorch,10.000079743298746,1,0,0,27,44,0,27,0,0,0,0,4,22,2,0,2,0,0,34,1,5,15,5,0,10,18,0,0,163,0,0,4
12,12_0,RUNNING,BoTorch,9.999925051949296,41,0,1,33,1,0,18,0,0,0,0,0,16,0,19,0,0,0,37,0,18,0,28,0,4,81,0,0,51,0,0,37
12,12_1,RUNNING,BoTorch,0.006788645432675192,11,0,0,15,1,0,6,0,0,0,0,17,0,6,41,30,0,0,53,0,2,3,16,1,17,64,0,0,74,0,0,26
12,12_2,RUNNING,BoTorch,10.000051015310103,0,0,8,42,14,0,36,0,0,0,0,7,11,8,0,3,0,0,17,9,68,0,3,0,4,57,0,0,94,0,0,2
12,12_3,RUNNING,BoTorch,9.999860029321283,0,0,0,27,0,0,2,0,0,0,0,1,53,6,0,38,0,0,26,0,0,1,87,0,16,75,50,0,0,0,0,2
13,13_0,RUNNING,BoTorch,10.000067431454598,8,0,7,46,1,0,0,0,0,0,0,11,20,0,23,14,0,0,26,0,18,16,18,13,10,68,0,0,52,9,0,27
13,13_1,RUNNING,BoTorch,0.013960582058919927,0,0,0,32,0,0,0,0,0,0,0,34,1,17,39,5,0,0,14,0,0,0,0,0,31,62,0,0,44,105,0,0
13,13_2,RUNNING,BoTorch,0.008146277910580714,0,0,0,35,34,0,0,3,0,0,0,0,48,3,0,5,0,0,27,0,2,11,96,23,0,63,0,1,3,0,0,28
13,13_3,RUNNING,BoTorch,9.999917215644865,0,0,0,40,0,0,0,0,0,0,0,0,1,4,3,80,0,0,27,0,109,14,0,0,0,56,0,0,35,0,0,16
14,14_0,RUNNING,BoTorch,0.005505663427530533,24,0,14,30,0,0,17,15,3,0,0,3,0,0,13,9,12,19,58,27,14,19,0,13,0,22,1,4,39,1,0,23
14,14_1,RUNNING,BoTorch,0.005243118682379948,4,0,14,30,0,0,2,7,14,0,45,1,0,0,7,4,10,18,59,32,3,9,0,5,0,38,11,4,26,1,0,9
14,14_2,RUNNING,BoTorch,0.006901069448135975,8,0,14,30,0,0,1,35,0,0,0,20,0,1,16,3,16,23,60,0,4,3,0,30,1,0,0,4,4,0,0,108
14,14_3,RUNNING,BoTorch,9.999907792382656,15,0,14,30,0,0,37,4,0,0,0,0,0,0,1,26,13,16,57,42,10,6,0,3,0,2,0,93,14,1,0,0
