trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.013660896486645367,122,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,132,59,10,41,4,10,0,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.010639525920961868,12,24,22,67,3,0,0,0,0,0,0,0,0,0,0,0,188,11,12,11,14,12,8,0,0,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.008092922905995576,91,19,7,6,2,0,1,1,0,0,1,0,0,0,0,0,143,67,21,11,8,0,2,4,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.013720226869729724,19,67,17,14,4,1,1,5,0,0,0,0,0,0,0,0,25,206,5,20,0,0,0,0,0,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.01067328585772278,69,4,8,19,0,24,3,1,0,0,0,0,0,0,0,0,237,2,1,14,0,0,1,0,1,0,0,0,0,0,0,0
5,5_0,RUNNING,BoTorch,0.02312093490688487,80,22,0,0,0,26,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5_1,RUNNING,BoTorch,0.013418873997916827,72,20,25,0,0,0,8,0,0,0,0,0,0,0,0,2,16,157,64,0,5,0,0,1,0,2,0,0,0,8,2,0
5,5_2,RUNNING,BoTorch,9.999957217879201,102,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,13,62,24,7,20,20,0,23,7,14,19,9,2
5,5_3,RUNNING,BoTorch,0.019933119686119972,72,18,0,0,38,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0
6,6_0,RUNNING,BoTorch,0.01392056411227548,121,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,107,48,35,15,6,3,20,1,0,0,2,0,1,0,2
6,6_1,RUNNING,BoTorch,0.016924154639789933,102,0,14,9,0,0,0,1,0,0,0,0,0,0,0,0,235,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6_2,RUNNING,BoTorch,0.019637616518456875,0,35,86,7,0,0,0,0,0,0,0,0,0,0,0,0,121,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6_3,RUNNING,BoTorch,0.003966199921032382,1,5,0,8,2,0,16,5,2,3,4,17,40,9,11,1,0,9,7,13,8,67,14,5,1,33,32,36,5,21,4,1
7,7_0,RUNNING,BoTorch,10.00000088519798,13,2,2,15,6,0,14,5,2,3,4,14,33,7,9,0,0,22,11,17,8,54,12,29,0,26,25,29,3,16,2,0
