trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.010167825499065137,26,-0.9576732057975059,125,3.4719591001759795
1,warm_start_1,RUNNING,Manual,0.0028460797111985506,59,3.2618662401132212,17,2.655888386358244
2,warm_start_2,RUNNING,Manual,0.00191364929504883,8,4.021150560457016,97,0.8295391316227523
3,warm_start_3,RUNNING,Manual,0.0027444596845617496,23,2.647191738352613,7,1.7361791359613212
4,warm_start_4,RUNNING,Manual,0.005697676244320708,4,-3.801187020864003,28,0.9467402068017972
5,5_0,RUNNING,BoTorch,0.06303798206727937,1,4.246046695725839,1,-1.544477324034608
5,5_1,RUNNING,BoTorch,0.003895821311479825,1,4.015695597737579,97,5.0
5,5_2,RUNNING,BoTorch,10.000142897929802,61,3.3164761007806343,122,-2.753784515152667
5,5_3,RUNNING,BoTorch,0.06294361414593552,1,5.0,1,2.7775864318694357
5,5_4,RUNNING,BoTorch,0.00405171363600193,1,5.0,128,-5.0
5,5_5,RUNNING,BoTorch,0.012976830961837766,64,2.6708546196225393,1,-5.0
5,5_6,RUNNING,BoTorch,10.00030686695476,64,5.0,128,4.165821797139664
5,5_7,RUNNING,BoTorch,0.00405289653404679,1,2.937150887391888,128,0.5633837140041634
6,6_0,RUNNING,BoTorch,0.013052926448767904,46,4.085765813824422,1,5.0
6,6_1,RUNNING,BoTorch,0.002735285212434798,29,-5.0,54,5.0
6,6_2,RUNNING,BoTorch,0.0031296699738457773,46,-5.0,1,-5.0
6,6_3,RUNNING,BoTorch,0.004067222083705877,17,-5.0,128,-5.0
6,6_4,RUNNING,BoTorch,0.0026569837467054014,35,5.0,39,-5.0
6,6_5,RUNNING,BoTorch,0.0018207298724167602,38,-5.0,26,5.0
6,6_6,RUNNING,BoTorch,0.0016911136596253072,26,5.0,64,5.0
6,6_7,RUNNING,BoTorch,0.013062666514489792,50,5.0,1,-5.0
7,7_0,RUNNING,BoTorch,0.01040208507667622,10,5.0,1,-5.0
7,7_1,RUNNING,BoTorch,0.002722932639597729,32,5.0,1,-5.0
7,7_2,RUNNING,BoTorch,0.0030331483392128386,25,-5.0,102,-5.0
7,7_3,RUNNING,BoTorch,0.0021753131996310225,24,5.0,33,-5.0
7,7_4,RUNNING,BoTorch,0.004795767321832423,1,5.0,50,-5.0
7,7_5,RUNNING,BoTorch,0.005892565586766276,31,5.0,19,-5.0
7,7_6,RUNNING,BoTorch,0.012977406715580135,11,-5.0,1,5.0
7,7_7,RUNNING,BoTorch,0.0019041121811093577,29,5.0,93,5.0
8,8_0,RUNNING,BoTorch,0.0020636127577470646,7,5.0,128,5.0
8,8_1,RUNNING,BoTorch,0.0029721581616908898,10,5.0,45,-5.0
