trial index,timestamp
0,2025-06-05 11:45:01.818283
5,2025-06-05 11:45:22.652965
6,2025-06-05 11:45:48.732661
7,2025-06-05 11:46:27.262414
8,2025-06-05 11:46:57.912525
9,2025-06-05 11:47:30.935227
10,2025-06-05 11:47:58.422650
11,2025-06-05 11:48:38.654631
12,2025-06-05 11:49:19.890434
13,2025-06-05 11:49:54.705091
14,2025-06-05 11:51:11.705549
15,2025-06-05 11:52:00.595085
16,2025-06-05 11:52:36.018054
17,2025-06-05 11:53:57.180353
18,2025-06-05 11:54:58.655695
19,2025-06-05 11:55:47.716334
20,2025-06-05 11:56:55.978794
21,2025-06-05 11:57:38.339167
22,2025-06-05 11:58:44.907443
23,2025-06-05 11:59:40.333818
24,2025-06-05 12:00:23.268141
