trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.0034210120719031876,9,-1.271669844649963,34,4.547047448086088
1,warm_start_1,RUNNING,Manual,0.00681251380476179,53,2.5633056894762447,30,-3.0693008496017447
2,warm_start_2,RUNNING,Manual,0.01023932667626828,43,-1.3686106999947856,125,3.378890119470343
3,warm_start_3,RUNNING,Manual,0.0041046250029044915,9,-2.9564974196487146,59,1.6902819765818622
4,warm_start_4,RUNNING,Manual,0.002081313561970363,12,3.151071634907593,78,-2.7953279470953407
5,5_0,RUNNING,BoTorch,0.012989126526796199,7,5.0,1,-5.0
5,5_1,RUNNING,BoTorch,0.001564177546737126,11,5.0,128,5.0
5,5_2,RUNNING,BoTorch,0.004165369740325229,18,4.375248863690082,1,-1.176733147971971
5,5_3,RUNNING,BoTorch,0.003839786347536113,2,5.0,128,-5.0
5,5_4,RUNNING,BoTorch,0.002924845917632454,19,5.0,128,5.0
5,5_5,RUNNING,BoTorch,0.0038541830149738917,19,-0.5014098972811899,1,-5.0
5,5_6,RUNNING,BoTorch,0.007205961744289933,1,5.0,27,5.0
5,5_7,RUNNING,BoTorch,0.006271210574427708,12,5.0,1,4.080839647971829
6,6_0,RUNNING,BoTorch,0.003913609844893902,1,5.0,128,4.259093051576485
6,6_1,RUNNING,BoTorch,0.0039932338871564626,1,3.6194343421371884,128,5.0
6,6_2,RUNNING,BoTorch,0.0016866893900260788,7,3.3620763288731106,114,-2.5306171402775286
6,6_3,RUNNING,BoTorch,0.0023379372328057074,11,2.581310624921154,55,-1.1287489193570526
6,6_4,RUNNING,BoTorch,0.004109594479647263,2,5.0,104,5.0
6,6_5,RUNNING,BoTorch,0.0017326882726521474,13,2.035447060397168,93,-4.411287846965171
6,6_6,RUNNING,BoTorch,0.002048461247321807,19,5.0,93,-2.5642529998804524
6,6_7,RUNNING,BoTorch,0.0024207888102554327,9,0.5973714198563093,62,-3.028419874992637
7,7_0,RUNNING,BoTorch,0.0017990072800399338,13,2.2824481925282347,101,1.0513826184874806
7,7_1,RUNNING,BoTorch,0.0024321152220133564,18,1.7682185521928022,59,1.6502350001569135
7,7_2,RUNNING,BoTorch,0.001604753107970017,12,3.536127157193074,128,0.026867714715359085
7,7_3,RUNNING,BoTorch,0.001733334725034149,12,1.5239925384558761,106,1.8890457845743773
