trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,9.999966939019115,43,2.9047305567128134
1,warm_start_1,RUNNING,Manual,0.014819121418590686,31,-2.066464341871032
2,warm_start_2,RUNNING,Manual,9.999982160262443,47,3.638523163532472
3,warm_start_3,RUNNING,Manual,0.009838610255226008,28,4.197718980615413
4,warm_start_4,RUNNING,Manual,0.017051520819644304,51,-1.9043962012338866
5,5_0,RUNNING,BoTorch,0.01534841721643385,18,4.797790541768602
5,5_1,RUNNING,BoTorch,10.000146485611273,43,-4.444068235904578
5,5_10,RUNNING,BoTorch,0.014527339651038083,33,-5.0
5,5_11,RUNNING,BoTorch,0.026267657704019794,8,-2.4351772317508082
5,5_12,RUNNING,BoTorch,0.016083502222369962,53,-5.0
5,5_13,RUNNING,BoTorch,9.999886648751346,64,5.0
5,5_14,RUNNING,BoTorch,9.999979330291184,64,-5.0
5,5_15,RUNNING,BoTorch,0.0147481724024794,17,-1.6612715596218612
5,5_2,RUNNING,BoTorch,10.000082974694593,20,0.990946336195182
5,5_3,RUNNING,BoTorch,9.999937740148926,64,-3.361713209478597
5,5_4,RUNNING,BoTorch,0.014426665959222849,17,-4.586457911894117
5,5_5,RUNNING,BoTorch,9.999941128258714,1,0.06203943862644654
5,5_6,RUNNING,BoTorch,9.999982969323382,64,-0.26045586056968717
5,5_7,RUNNING,BoTorch,10.000128448176875,1,-5.0
5,5_8,RUNNING,BoTorch,9.99989067927373,1,5.0
5,5_9,RUNNING,BoTorch,0.016258592051715866,13,2.5099276461102527
6,6_0,RUNNING,BoTorch,0.019315084292509225,11,-2.3892091920054623
6,6_1,RUNNING,BoTorch,0.03615216468362008,6,4.647991926529839
6,6_10,RUNNING,BoTorch,9.999921227987045,52,2.884881742562084
6,6_11,RUNNING,BoTorch,10.000019241349483,57,2.3086815422186326
6,6_12,RUNNING,BoTorch,0.014746083878643826,36,-2.578885204001191
6,6_13,RUNNING,BoTorch,9.99990463087062,60,-4.5882399652249655
6,6_14,RUNNING,BoTorch,10.000121391935497,55,3.450500056308387
6,6_15,RUNNING,BoTorch,0.018657209426569177,58,-4.543375321371849
6,6_2,RUNNING,BoTorch,0.014305794401240286,26,-4.190705670433149
6,6_3,RUNNING,BoTorch,0.014447094486265272,29,-3.655521822107418
6,6_4,RUNNING,BoTorch,10.000005835407817,35,1.8751724153978686
6,6_5,RUNNING,BoTorch,0.017011450640991486,56,-4.024300075925435
6,6_6,RUNNING,BoTorch,9.999865314605362,38,3.5416039852823755
