trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.0873299466131116,3,-2.0272058845730467
1,warm_start_1,RUNNING,Manual,0.018350796506247845,11,3.1878476562030933
2,warm_start_2,RUNNING,Manual,10.000084584825611,30,1.8521427424856176
3,warm_start_3,RUNNING,Manual,0.018763433808490024,23,2.7128727340900447
4,warm_start_4,RUNNING,Manual,9.999785964201227,56,-3.0164170281940264
5,5_0,RUNNING,BoTorch,10.000042455386742,32,3.133581387373037
5,5_1,RUNNING,BoTorch,0.08612135515780718,3,2.7596457718191734
5,5_10,RUNNING,BoTorch,9.999857128974547,64,-0.20228222521742292
5,5_11,RUNNING,BoTorch,10.000063217857837,39,5.0
5,5_12,RUNNING,BoTorch,10.000167671867887,1,-0.10973521417542803
5,5_13,RUNNING,BoTorch,0.014432919037206997,25,-4.492080778773019
5,5_14,RUNNING,BoTorch,9.999940487134573,34,-0.3104135968366654
5,5_15,RUNNING,BoTorch,10.000010820707505,64,-1.362370796650655
5,5_2,RUNNING,BoTorch,9.999897928369155,1,-1.3620589038046607
5,5_3,RUNNING,BoTorch,9.999941609014295,1,-2.6733233416239033
5,5_4,RUNNING,BoTorch,0.015104627341893209,28,-1.7389099724154464
5,5_5,RUNNING,BoTorch,10.000077431378093,1,4.317317036809583
5,5_6,RUNNING,BoTorch,9.999981931668808,57,2.964345194892763
5,5_7,RUNNING,BoTorch,10.000069777298728,59,3.6711193352076603
5,5_8,RUNNING,BoTorch,10.000013993825513,1,-5.0
5,5_9,RUNNING,BoTorch,9.999991140557729,54,-5.0
6,6_0,RUNNING,BoTorch,0.0210021061079886,11,2.8770639792838666
6,6_1,RUNNING,BoTorch,0.014505910534696336,17,-1.939972341339814
6,6_10,RUNNING,BoTorch,0.014634850985859068,37,-4.317965833261901
6,6_11,RUNNING,BoTorch,0.0202674922549184,10,2.9500979060696486
6,6_12,RUNNING,BoTorch,0.015623741413852773,42,-1.7528982903345842
6,6_13,RUNNING,BoTorch,0.017236975516664237,15,-2.1880354971366134
6,6_14,RUNNING,BoTorch,0.014265279495634976,29,-4.742068997613262
6,6_15,RUNNING,BoTorch,0.016025943465874007,15,2.4846622017050013
6,6_2,RUNNING,BoTorch,9.999871062069172,1,3.095071707820283
6,6_3,RUNNING,BoTorch,0.017211299862701354,14,2.5875569042927116
6,6_4,RUNNING,BoTorch,0.02802271093235258,22,-2.052087812238053
6,6_5,RUNNING,BoTorch,0.01434048368088445,26,-4.204664773874048
6,6_6,RUNNING,BoTorch,0.014730249868375393,14,-1.81432215128051
6,6_7,RUNNING,BoTorch,0.0210393435888916,37,-1.9634207338888925
6,6_8,RUNNING,BoTorch,0.020063874049835916,12,-4.351753896888163
6,6_9,RUNNING,BoTorch,9.9997893538873,1,3.4349276370129207
7,7_0,RUNNING,BoTorch,0.043497657833824505,5,2.5102297960789604
7,7_1,RUNNING,BoTorch,10.000043718835352,1,2.4144111494738345
7,7_10,RUNNING,BoTorch,0.014350739892534011,20,-4.978211113079683
7,7_11,RUNNING,BoTorch,9.999993296554639,47,-2.092716272860249
7,7_12,RUNNING,BoTorch,0.016616744134734854,13,3.6977550459126696
7,7_13,RUNNING,BoTorch,0.018245306396109863,13,-3.781306295110229
7,7_14,RUNNING,BoTorch,0.014485467705012401,26,-5.0
7,7_15,RUNNING,BoTorch,0.014225354401632806,17,-4.498320123727913
7,7_2,RUNNING,BoTorch,0.015137203474508292,32,-4.455366221130801
7,7_3,RUNNING,BoTorch,0.014983936201568428,16,-4.060288135504156
7,7_4,RUNNING,BoTorch,0.023234454553084156,9,-2.0117229736912803
7,7_5,RUNNING,BoTorch,0.008786687717017487,36,-1.5073184084858593
