trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,9.999969450657852,47,-1.8183915617150581
1,warm_start_1,RUNNING,Manual,0.042676121549665935,5,1.5731435436588228
2,warm_start_2,RUNNING,Manual,10.000011899073968,54,3.1591492855118872
3,warm_start_3,RUNNING,Manual,0.02085622069406275,15,2.205165991517319
4,warm_start_4,RUNNING,Manual,0.016958485346197268,12,0.8525397131589578
5,5_0,RUNNING,BoTorch,0.020544500964466774,10,5.0
5,5_1,RUNNING,BoTorch,9.999904645787618,1,-5.0
5,5_10,RUNNING,BoTorch,0.020624482730098197,10,4.972892452835178
5,5_11,RUNNING,BoTorch,9.999925778696232,44,-2.459990262359151
5,5_12,RUNNING,BoTorch,0.015197621491945215,15,5.0
5,5_13,RUNNING,BoTorch,0.025019570302818962,8,0.6697462839832747
5,5_14,RUNNING,BoTorch,0.017103062948835693,16,2.3243178396536828
5,5_2,RUNNING,BoTorch,0.016957898967242046,12,5.0
5,5_3,RUNNING,BoTorch,0.026370993608275647,8,5.0
5,5_4,RUNNING,BoTorch,0.09173480221983883,3,5.0
5,5_5,RUNNING,BoTorch,10.00008325817826,43,-4.254099907092702
5,5_6,RUNNING,BoTorch,0.02528493603121866,8,-0.08170944602501715
5,5_7,RUNNING,BoTorch,0.015497052834660584,14,5.0
5,5_8,RUNNING,BoTorch,9.999924093767161,1,-0.4626827179195936
5,5_9,RUNNING,BoTorch,9.999794752561039,47,-3.54638694785535
6,6_0,RUNNING,BoTorch,0.016811605697234302,12,-1.446817920312387
6,6_1,RUNNING,BoTorch,0.1779602814253717,2,3.2034741793156294
6,6_10,RUNNING,BoTorch,0.014400263187395729,23,-5.0
6,6_11,RUNNING,BoTorch,0.00980612899021693,27,4.225596546550644
6,6_12,RUNNING,BoTorch,0.014299856730358707,17,-2.583841964197136
6,6_13,RUNNING,BoTorch,10.000115795532238,64,-1.911993032909491
6,6_14,RUNNING,BoTorch,0.021102660163711297,29,2.795443750641676
6,6_15,RUNNING,BoTorch,0.009642795327399645,26,-2.7596772754045844
6,6_2,RUNNING,BoTorch,0.017148284652548557,15,-2.175927717429403
6,6_3,RUNNING,BoTorch,0.02107249532360018,30,3.4488906672959776
6,6_4,RUNNING,BoTorch,0.020922632935866162,33,5.0
6,6_5,RUNNING,BoTorch,0.017478316486270285,12,-2.272530030874381
6,6_6,RUNNING,BoTorch,0.014935310952882917,14,-1.3172661660525167
