trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,10.00000149334478,40,-2.919673328795062
1,warm_start_1,RUNNING,Manual,0.01868309206828452,11,3.808765689343785
2,warm_start_2,RUNNING,Manual,0.08647286432679013,3,-1.654129374506399
3,warm_start_3,RUNNING,Manual,9.9998879106412,41,4.377618475126358
4,warm_start_4,RUNNING,Manual,0.03597978990785014,6,4.393484804694218
5,5_0,RUNNING,BoTorch,0.03127297408837912,8,-5.0
5,5_1,RUNNING,BoTorch,9.999910727572852,64,-5.0
5,5_10,RUNNING,BoTorch,9.999841108515353,42,4.989070956111668
5,5_11,RUNNING,BoTorch,10.000092251237024,40,3.7071242294715474
5,5_12,RUNNING,BoTorch,0.01465713982565927,39,-5.0
5,5_13,RUNNING,BoTorch,0.014650380788138241,40,-3.5505240375622407
5,5_14,RUNNING,BoTorch,10.00005558645476,41,2.902911085038628
5,5_2,RUNNING,BoTorch,9.999863202877249,1,5.0
5,5_3,RUNNING,BoTorch,9.999933831400105,64,5.0
5,5_4,RUNNING,BoTorch,0.022823495724175146,9,4.339465566350929
5,5_5,RUNNING,BoTorch,10.000080597396293,40,-4.988203435316305
5,5_6,RUNNING,BoTorch,0.014722081154546537,17,-5.0
5,5_7,RUNNING,BoTorch,9.999897886335113,46,5.0
5,5_8,RUNNING,BoTorch,0.02779154438962409,9,-5.0
5,5_9,RUNNING,BoTorch,0.03615666098300219,7,-5.0
6,6_0,RUNNING,BoTorch,0.014613859439835508,38,-5.0
6,6_1,RUNNING,BoTorch,0.01444136614515477,38,-4.696898508580281
6,6_10,RUNNING,BoTorch,0.030007357586606363,7,3.9354067647394295
6,6_11,RUNNING,BoTorch,0.035744416601443535,6,3.8412271580008697
6,6_12,RUNNING,BoTorch,0.014653700164781163,39,-3.6935011254065913
6,6_13,RUNNING,BoTorch,0.027174349989256618,9,-4.372512788742313
6,6_14,RUNNING,BoTorch,0.014275474789360238,19,-4.999719174375657
6,6_15,RUNNING,BoTorch,0.01666618403984596,15,-5.0
6,6_2,RUNNING,BoTorch,9.999837781908882,39,-3.941802874646042
6,6_3,RUNNING,BoTorch,0.02277049679736649,9,3.7345944584029827
6,6_4,RUNNING,BoTorch,0.014783054019233832,37,-5.0
6,6_5,RUNNING,BoTorch,0.018509314187483215,11,4.433916549375835
6,6_6,RUNNING,BoTorch,10.000045280802857,42,-3.716471290383475
6,6_7,RUNNING,BoTorch,0.03054556715452079,7,4.7797815091706415
6,6_8,RUNNING,BoTorch,0.014631432802144524,38,-4.812164586984074
6,6_9,RUNNING,BoTorch,0.028354799306333858,38,-3.7159255620018965
7,7_0,RUNNING,BoTorch,0.028049256788210613,36,-4.987101539707403
7,7_1,RUNNING,BoTorch,10.000102672621718,38,-3.4896261331843204
7,7_10,RUNNING,BoTorch,0.014404866821623128,18,-4.6554059900592595
7,7_11,RUNNING,BoTorch,0.03522370664522662,7,-4.52493058720713
7,7_12,RUNNING,BoTorch,0.02109159124782595,11,4.856011827732707
7,7_13,RUNNING,BoTorch,0.04572558785625091,5,4.77402076167378
7,7_14,RUNNING,BoTorch,0.016573224495854792,13,4.14173761714593
7,7_15,RUNNING,BoTorch,0.028089749546085556,36,-4.6763544430291235
7,7_2,RUNNING,BoTorch,0.014587249669506886,35,-5.0
7,7_3,RUNNING,BoTorch,0.028136316788996918,36,-4.798535998924415
7,7_4,RUNNING,BoTorch,0.020311432581784285,10,4.085060197328803
7,7_5,RUNNING,BoTorch,0.014676489179134583,39,-3.4852467637948985
7,7_6,RUNNING,BoTorch,0.014442445374914247,35,-4.839693667864476
7,7_7,RUNNING,BoTorch,0.03088128097897687,8,-4.638891151411323
7,7_8,RUNNING,BoTorch,0.024588891724392326,10,-4.650268847174849
7,7_9,RUNNING,BoTorch,0.023181963137973858,9,4.729965835479943
8,8_0,RUNNING,BoTorch,0.014580044561281466,33,-4.961968823487174
8,8_1,RUNNING,BoTorch,0.014495160949597274,37,-3.89364344389213
8,8_10,RUNNING,BoTorch,0.05182777828053615,5,-4.74036836941884
8,8_11,RUNNING,BoTorch,0.1723455868803837,2,-1.8991231405741826
8,8_12,RUNNING,BoTorch,0.01464157861543444,33,-4.682103764198693
8,8_13,RUNNING,BoTorch,0.014438736505620905,36,-3.912006348792267
8,8_14,RUNNING,BoTorch,0.0349662708634406,7,-4.1826643578881715
8,8_15,RUNNING,BoTorch,0.01658960350229186,13,4.526904787615479
8,8_2,RUNNING,BoTorch,0.030373110658138785,7,4.5376889854799565
8,8_3,RUNNING,BoTorch,0.015347034239505437,16,-4.746999477425009
8,8_4,RUNNING,BoTorch,0.044176961315339346,5,4.099298447881423
8,8_5,RUNNING,BoTorch,0.01463335878423261,33,-4.819111859939707
8,8_6,RUNNING,BoTorch,0.01423781572900812,20,-4.724704967885734
8,8_7,RUNNING,BoTorch,0.020459831637675088,12,-4.939253811980913
8,8_8,RUNNING,BoTorch,0.02988862684470006,7,3.6231066291893494
8,8_9,RUNNING,BoTorch,0.014678520306342363,40,-3.369702754968165
9,9_0,RUNNING,BoTorch,0.014628497884604894,34,-4.974194411780616
9,9_1,RUNNING,BoTorch,0.01768947565458532,14,-4.777232512379021
9,9_10,RUNNING,BoTorch,0.014469247418659122,34,-4.273033937772549
9,9_11,RUNNING,BoTorch,0.014081595123488803,21,-4.984007980491251
9,9_12,RUNNING,BoTorch,0.020489990801676752,12,-4.634903985140343
9,9_13,RUNNING,BoTorch,0.016475466942156895,13,3.8093522017645847
9,9_14,RUNNING,BoTorch,0.022606602138747794,9,3.394777739171513
9,9_15,RUNNING,BoTorch,0.06942664073207244,4,-5.0
9,9_2,RUNNING,BoTorch,0.058432097210033854,4,-1.8926498978296995
9,9_3,RUNNING,BoTorch,10.000006507658012,1,-1.6530735395090126
9,9_4,RUNNING,BoTorch,0.016449954122519057,13,4.848390368904499
9,9_5,RUNNING,BoTorch,0.05076905388269041,5,-4.360727474830172
9,9_6,RUNNING,BoTorch,0.059581170023152975,4,4.445583977360881
9,9_7,RUNNING,BoTorch,0.015223545804754917,15,4.326610134041983
9,9_8,RUNNING,BoTorch,0.026437470786552134,9,-4.025117751586884
9,9_9,RUNNING,BoTorch,0.014333549431489723,20,-4.385101809356853
10,10_0,RUNNING,BoTorch,0.014343880275621244,31,-4.948234940408589
10,10_1,RUNNING,BoTorch,0.08449858652734285,3,-1.8808412489450916
10,10_10,RUNNING,BoTorch,0.09853476783868469,3,-4.675794623540423
10,10_11,RUNNING,BoTorch,0.014487558321380172,22,-4.525410533546186
10,10_12,RUNNING,BoTorch,0.02202648196900861,11,-4.197631206640333
10,10_13,RUNNING,BoTorch,0.029624641290833656,7,3.216049616092446
10,10_14,RUNNING,BoTorch,0.19258613570059846,2,-4.886577753840019
10,10_15,RUNNING,BoTorch,0.04291766988543993,5,-1.41943208985665
10,10_2,RUNNING,BoTorch,0.05710533020399265,4,-1.5871667667111555
10,10_3,RUNNING,BoTorch,0.17300885085164977,2,-2.1429837768994857
10,10_4,RUNNING,BoTorch,0.01588797788615766,15,3.998184631332042
10,10_5,RUNNING,BoTorch,0.015233540937037611,15,4.658283989228392
10,10_6,RUNNING,BoTorch,0.018495168154984396,11,3.4666794926602145
10,10_7,RUNNING,BoTorch,0.014704472130209175,33,-3.9651214392802743
10,10_8,RUNNING,BoTorch,0.014142169078368913,18,-4.284545356112631
10,10_9,RUNNING,BoTorch,0.014387835719000451,31,-4.724926652641577
11,11_0,RUNNING,BoTorch,0.03583987189773838,7,-4.807025911611485
11,11_1,RUNNING,BoTorch,0.03503456587848076,6,-1.9722074530575868
11,11_10,RUNNING,BoTorch,10.000098848440986,9,3.010158448823456
11,11_11,RUNNING,BoTorch,0.029721545143526623,7,-1.3050488040763042
11,11_12,RUNNING,BoTorch,0.014219852200076724,22,-4.186949746496708
11,11_13,RUNNING,BoTorch,0.02145506473761825,11,-3.839853869586647
11,11_14,RUNNING,BoTorch,0.015322298767630617,16,-4.354907947990714
11,11_15,RUNNING,BoTorch,0.014640745795850148,19,-4.010605953786142
11,11_2,RUNNING,BoTorch,10.000301045063809,1,-2.092209874404463
11,11_3,RUNNING,BoTorch,0.03451908227592199,6,-1.180671004476553
11,11_4,RUNNING,BoTorch,0.05721025963464448,4,-1.2452667210443373
11,11_5,RUNNING,BoTorch,0.029299381955620846,7,-1.4907644728359408
11,11_6,RUNNING,BoTorch,0.014635686887954481,32,-4.251892847571999
11,11_7,RUNNING,BoTorch,0.04482513441006425,5,3.3854784111350877
11,11_8,RUNNING,BoTorch,0.04486606267377522,5,-2.1678663229390023
11,11_9,RUNNING,BoTorch,0.014567790512188275,23,-4.814827294134895
12,12_0,RUNNING,BoTorch,0.08534599585981113,3,-2.2209644407596265
12,12_1,RUNNING,BoTorch,0.08446606949442122,3,-2.1424275995252433
12,12_10,RUNNING,BoTorch,0.034031453720596155,7,-3.7571901120913935
12,12_11,RUNNING,BoTorch,0.017348573200170726,14,-4.413904394176786
12,12_12,RUNNING,BoTorch,0.04955052865442255,5,-3.9671269628947865
12,12_13,RUNNING,BoTorch,0.018486871599187934,13,-4.287372130661167
12,12_14,RUNNING,BoTorch,0.015991814429325246,17,4.490229441922812
12,12_15,RUNNING,BoTorch,0.017300598097527403,14,-4.228453952420413
12,12_2,RUNNING,BoTorch,0.08809934668384369,3,-2.341483268387231
12,12_3,RUNNING,BoTorch,0.044261032297841375,5,3.07114838512232
12,12_4,RUNNING,BoTorch,0.014244031996143986,17,-3.9903208111869706
12,12_5,RUNNING,BoTorch,0.014465613826648549,21,-3.8597064488634354
12,12_6,RUNNING,BoTorch,0.01713902568838431,14,-4.138467713220514
12,12_7,RUNNING,BoTorch,0.01433157733760647,24,-4.451555794931426
12,12_8,RUNNING,BoTorch,0.0882772978981463,3,-2.475324192259026
12,12_9,RUNNING,BoTorch,0.025782655340614153,9,-3.614152599768566
13,13_0,RUNNING,BoTorch,0.040285801568472834,6,-3.9787292072441054
13,13_1,RUNNING,BoTorch,0.036075572156077665,6,3.3031885425856546
13,13_10,RUNNING,BoTorch,0.014339454842199478,25,-4.730153293782877
13,13_11,RUNNING,BoTorch,0.02109121438034452,11,-3.4643504458679195
13,13_12,RUNNING,BoTorch,0.015384895371695526,17,4.8303918807816775
13,13_13,RUNNING,BoTorch,0.01791715224399478,13,-3.682460494050876
13,13_14,RUNNING,BoTorch,0.032938010479051844,7,-3.3899510656487033
13,13_15,RUNNING,BoTorch,0.014446615687917172,25,-5.0
13,13_2,RUNNING,BoTorch,0.025981750797400133,8,3.441314942011735
13,13_3,RUNNING,BoTorch,0.043448893528043084,5,-1.873483676749416
13,13_4,RUNNING,BoTorch,0.01579561883764796,17,4.159143283428389
13,13_5,RUNNING,BoTorch,0.014224024482066907,19,-3.6601086757977854
13,13_6,RUNNING,BoTorch,0.037025336856802316,6,-2.5094961838346794
13,13_7,RUNNING,BoTorch,0.09584591279871074,3,-4.167712435409375
13,13_8,RUNNING,BoTorch,0.014397271210640307,23,-3.89201041217696
13,13_9,RUNNING,BoTorch,0.04619898000523569,5,-3.604303862236426
14,14_0,RUNNING,BoTorch,0.020042223077360505,10,3.535556042368892
14,14_1,RUNNING,BoTorch,0.029879893074731587,7,-2.2298057789258023
14,14_10,RUNNING,BoTorch,0.05899375768103275,4,3.682757061174153
14,14_11,RUNNING,BoTorch,0.0210112177607106,13,-3.3224985237876172
14,14_12,RUNNING,BoTorch,10.000002248868732,19,4.715384214719404
14,14_13,RUNNING,BoTorch,0.03187776262109356,7,-2.820492021374876
14,14_14,RUNNING,BoTorch,0.02702331674070209,8,-2.397760900110743
14,14_15,RUNNING,BoTorch,0.09328056779792548,3,-3.788786914504843
14,14_2,RUNNING,BoTorch,0.046356564435409545,5,-2.7871873143424866
14,14_3,RUNNING,BoTorch,0.014352447722214452,24,-4.113564593821466
14,14_4,RUNNING,BoTorch,0.08687241916846859,3,3.3042099884242075
14,14_5,RUNNING,BoTorch,0.02509679174862314,9,-3.2691587416923507
14,14_6,RUNNING,BoTorch,0.0225066867657785,9,-1.6131925882038949
14,14_7,RUNNING,BoTorch,0.01569820613859169,15,-3.713003990233118
14,14_8,RUNNING,BoTorch,0.014227019285172225,22,-3.5584754065264868
14,14_9,RUNNING,BoTorch,0.04565245521346157,5,-3.2547074176286164
15,15_0,RUNNING,BoTorch,0.015261777542572541,16,4.809079308760424
15,15_1,RUNNING,BoTorch,0.0436595112266317,5,-2.046500731385436
15,15_10,RUNNING,BoTorch,0.019991953713286027,11,-3.1170668750739066
15,15_11,RUNNING,BoTorch,0.09070732935187707,3,4.095611146356157
15,15_12,RUNNING,BoTorch,0.03120463364834823,7,-3.0980607652076015
15,15_13,RUNNING,BoTorch,0.021118298859642472,10,-2.4822554863114665
15,15_14,RUNNING,BoTorch,0.015321318604444228,14,3.410661280523401
15,15_15,RUNNING,BoTorch,0.08997829829444332,3,-3.024972130339981
15,15_2,RUNNING,BoTorch,0.1743099836352733,2,-2.476348097514557
15,15_3,RUNNING,BoTorch,0.02431723877165723,9,-2.704275382596222
15,15_4,RUNNING,BoTorch,0.014246008480993451,17,-3.617495123393898
15,15_5,RUNNING,BoTorch,0.017147107345445157,16,5.0
15,15_6,RUNNING,BoTorch,0.02314356437002351,9,-1.9539767444137877
15,15_7,RUNNING,BoTorch,0.014311068633202742,20,-3.4002037015146422
15,15_8,RUNNING,BoTorch,0.09144279435747879,3,-3.403780742733141
15,15_9,RUNNING,BoTorch,0.01546391592390326,15,-3.3599197308625217
16,16_0,RUNNING,BoTorch,0.025321850790819504,8,-1.8543104626780273
16,16_1,RUNNING,BoTorch,0.015832493087284412,16,4.472778521909487
16,16_10,RUNNING,BoTorch,9.999923259250842,1,-4.478396819863679
16,16_11,RUNNING,BoTorch,0.014226446842008144,25,-3.7525673157831325
16,16_12,RUNNING,BoTorch,0.015594337298454952,15,3.1333455254567952
16,16_13,RUNNING,BoTorch,10.000150171565771,1,-3.2060708713454598
16,16_14,RUNNING,BoTorch,0.02094583913209437,11,-1.799511610041109
16,16_15,RUNNING,BoTorch,0.015072320357345508,31,-3.9417328767202098
16,16_2,RUNNING,BoTorch,0.015783733672036844,15,3.6482224917750634
16,16_3,RUNNING,BoTorch,0.014499415123657704,18,-3.3029645875089932
16,16_4,RUNNING,BoTorch,0.016495799375726816,13,3.2224168338999672
16,16_5,RUNNING,BoTorch,0.014501503275497407,22,-3.2015896514494226
16,16_6,RUNNING,BoTorch,0.01883543566122232,13,-2.9828215451973135
16,16_7,RUNNING,BoTorch,0.08602816603779882,3,2.9380275042605324
16,16_8,RUNNING,BoTorch,0.014307093389970566,27,-4.916213383443006
16,16_9,RUNNING,BoTorch,0.1681051147405502,2,3.675502015426056
17,17_0,RUNNING,BoTorch,0.09874427556107253,3,-4.832577133686826
17,17_1,RUNNING,BoTorch,0.06124930991892129,4,-3.0079943360209564
17,17_10,RUNNING,BoTorch,0.015669578012182894,14,2.844150549843751
17,17_11,RUNNING,BoTorch,0.05728829062946829,4,2.67281465627174
17,17_12,RUNNING,BoTorch,0.018281902647810665,12,-2.7495238928033436
17,17_13,RUNNING,BoTorch,0.014742911594313677,31,-3.6075394771616707
17,17_14,RUNNING,BoTorch,0.014836779760993745,27,-4.568281212960319
17,17_15,RUNNING,BoTorch,0.01431230900472629,27,-3.6904966998997106
17,17_2,RUNNING,BoTorch,0.014876962336508499,24,-3.4214580898137843
17,17_3,RUNNING,BoTorch,0.019050299581722108,11,-2.124503890928141
17,17_4,RUNNING,BoTorch,0.014451402507646514,20,-3.039942839151236
17,17_5,RUNNING,BoTorch,0.018349284720379985,11,-1.4848012882649788
17,17_6,RUNNING,BoTorch,0.014308604759587725,30,-4.222523451426499
17,17_7,RUNNING,BoTorch,0.015840064722614636,17,3.3894864517292054
17,17_8,RUNNING,BoTorch,0.014373798395494434,16,-3.015776964804655
17,17_9,RUNNING,BoTorch,0.014278329929515315,27,-4.002350354647803
18,18_0,RUNNING,BoTorch,0.06276159783615737,4,-3.4144566181627742
18,18_1,RUNNING,BoTorch,0.01862519227779105,17,3.7079271462728824
18,18_10,RUNNING,BoTorch,0.17446403349239756,2,2.598292229525498
18,18_11,RUNNING,BoTorch,0.01447429728114242,22,-2.801446235193539
18,18_12,RUNNING,BoTorch,0.014403765976657256,33,-3.6058561288791227
18,18_13,RUNNING,BoTorch,0.01060811714168239,24,-2.9534947308374253
18,18_14,RUNNING,BoTorch,0.016044710188442092,16,2.703497197763557
18,18_15,RUNNING,BoTorch,0.014398917156099863,28,-4.306703420685851
18,18_2,RUNNING,BoTorch,0.014246870585691592,29,-3.8172736354291588
18,18_3,RUNNING,BoTorch,0.06672198938664498,4,-4.503858896937817
18,18_4,RUNNING,BoTorch,0.015703299426066773,14,-2.6970719461504173
18,18_5,RUNNING,BoTorch,0.014713261666042093,18,-2.9185369350598847
18,18_6,RUNNING,BoTorch,0.014364253431104928,26,-4.294760359432729
18,18_7,RUNNING,BoTorch,0.014364954751117626,26,-3.3502514767083587
18,18_8,RUNNING,BoTorch,0.016122012887298847,29,-3.4331101041381076
18,18_9,RUNNING,BoTorch,0.015810934604883038,17,3.0642079992785733
19,19_0,RUNNING,BoTorch,0.06533496631761644,4,-4.131620211107195
19,19_1,RUNNING,BoTorch,0.014461369316061656,20,-2.715984474889145
19,19_10,RUNNING,BoTorch,0.014464323717424822,26,-2.972447407426541
19,19_11,RUNNING,BoTorch,0.08550189339682153,3,2.309720138961612
19,19_12,RUNNING,BoTorch,0.014471016787770224,30,-3.1316722880482613
19,19_13,RUNNING,BoTorch,0.0089469083832845,28,-2.765977946289984
19,19_14,RUNNING,BoTorch,10.000004098066038,19,3.502919331302592
19,19_15,RUNNING,BoTorch,0.014744601451850605,30,-2.789264290149027
19,19_2,RUNNING,BoTorch,0.016419552382323503,13,-2.418186792930674
19,19_3,RUNNING,BoTorch,0.014465847410748127,32,-3.3156208754403744
19,19_4,RUNNING,BoTorch,0.014307558245842681,16,-2.691599991174068
