trial index,timestamp
0,2025-06-05 13:58:11.275036
5,2025-06-05 13:58:50.522710
6,2025-06-05 13:59:47.289330
7,2025-06-05 14:00:41.677859
8,2025-06-05 14:01:43.618718
9,2025-06-05 14:03:12.342634
10,2025-06-05 14:04:19.698806
11,2025-06-05 14:05:19.265829
12,2025-06-05 14:06:28.302942
13,2025-06-05 14:07:20.672503
14,2025-06-05 14:08:22.841637
15,2025-06-05 14:09:41.286617
16,2025-06-05 14:10:44.309197
17,2025-06-05 14:11:48.444086
18,2025-06-05 14:12:50.376175
19,2025-06-05 14:14:01.842985
20,2025-06-05 14:15:07.708383
21,2025-06-05 14:16:16.748693
22,2025-06-05 14:17:27.924060
23,2025-06-05 14:18:40.220292
24,2025-06-05 14:20:01.542869
