trial index,timestamp
0,2025-06-09 13:28:13.090255
5,2025-06-09 13:32:38.098281
6,2025-06-09 13:36:20.101050
7,2025-06-09 13:39:45.999970
8,2025-06-09 13:42:26.926236
9,2025-06-09 13:43:57.079013
10,2025-06-09 13:45:45.027995
11,2025-06-09 13:47:42.720230
12,2025-06-09 13:49:33.090874
13,2025-06-09 13:51:12.709174
14,2025-06-09 13:52:44.718805
