trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.003929648198159483,25,-4.799147541294961,93,4.267580384871103
1,warm_start_1,RUNNING,Manual,0.0054195922247503485,55,4.038156161462194,45,3.637540055642175
2,warm_start_2,RUNNING,Manual,0.0020078023228009717,2,1.589563609193421,116,0.3636040802594609
3,warm_start_3,RUNNING,Manual,0.0031691477467009265,29,-4.879416247404124,88,-3.262383243835881
4,warm_start_4,RUNNING,Manual,0.006590198769422472,44,2.131261546585831,8,-1.5887856823098523
5,5_0,RUNNING,BoTorch,0.0017903457431783516,9,1.0812306513226848,128,-5.0
5,5_1,RUNNING,BoTorch,0.0028786428107176777,1,5.0,99,-4.671783263681473
5,5_2,RUNNING,BoTorch,0.0039011606650968763,1,5.0,128,5.0
5,5_3,RUNNING,BoTorch,0.003781921144156764,1,-3.746570999848768,128,-5.0
5,5_4,RUNNING,BoTorch,0.011387629013737237,37,4.189623335628775,128,-2.834556038944007
5,5_5,RUNNING,BoTorch,0.0030011991362055403,1,0.15120264172490586,92,-5.0
5,5_6,RUNNING,BoTorch,0.00395186031296939,1,5.0,94,5.0
5,5_7,RUNNING,BoTorch,0.0022846831345621145,33,-1.2464709829520304,128,-5.0
6,6_0,RUNNING,BoTorch,0.0029913525852305408,43,-2.631914535333633,3,-5.0
6,6_1,RUNNING,BoTorch,0.001609490343744839,6,2.6172986458540692,128,-5.0
6,6_2,RUNNING,BoTorch,0.004137310291980623,21,-1.2993719777124855,1,-5.0
6,6_3,RUNNING,BoTorch,0.0016180934257929566,12,0.30261234643745966,128,5.0
6,6_4,RUNNING,BoTorch,0.01290321665344809,64,-0.11532190053381344,1,5.0
6,6_5,RUNNING,BoTorch,0.004277824298786012,44,-2.594140092011107,128,5.0
6,6_6,RUNNING,BoTorch,0.012909936316733287,7,2.3940127001259044,1,-5.0
6,6_7,RUNNING,BoTorch,0.004251271867733835,52,-5.0,128,-5.0
7,7_0,RUNNING,BoTorch,0.003120052589072065,31,-2.3041671004326694,57,-5.0
7,7_1,RUNNING,BoTorch,0.003114187453949985,31,-4.220659833329966,2,-5.0
7,7_2,RUNNING,BoTorch,0.004161457452277173,21,-2.004093455711107,128,-5.0
7,7_3,RUNNING,BoTorch,0.002298031707705292,23,-1.2680574347382627,88,-5.0
7,7_4,RUNNING,BoTorch,0.003002802308062083,43,-5.0,40,-5.0
7,7_5,RUNNING,BoTorch,0.0030466274973183997,32,-3.422823515568074,31,-5.0
7,7_6,RUNNING,BoTorch,0.0024248525519376353,32,-1.2506963140510485,64,5.0
7,7_7,RUNNING,BoTorch,0.013257371621066256,1,-4.2778231690343755,36,-5.0
8,8_0,RUNNING,BoTorch,0.0015749353554713025,14,2.1717920030174382,103,5.0
