trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.018706217717730355,40,1.7192869051750614,123,-3.3163949077075827
1,warm_start_1,RUNNING,Manual,0.0020257261282655634,14,-2.089156662333264,78,-0.5275308572127715
2,warm_start_2,RUNNING,Manual,0.013382843500121498,54,-0.8309485192466362,49,-2.420861147536985
3,warm_start_3,RUNNING,Manual,0.004172153866015582,46,2.6285118818095885,39,3.5860667381351625
4,warm_start_4,RUNNING,Manual,0.0039269531901098,27,-4.455436582479164,1,-0.9843729243259105
5,5_0,RUNNING,BoTorch,0.0028796134773481597,24,-2.012812407376816,51,0.9689760659949429
5,5_1,RUNNING,BoTorch,0.06314929964091882,1,5.0,1,0.48304338875720815
5,5_2,RUNNING,BoTorch,10.000001615147802,64,-5.0,128,0.6198326213420762
5,5_3,RUNNING,BoTorch,0.004051804045154864,1,-5.0,128,1.0332353025523824
5,5_4,RUNNING,BoTorch,0.004069152976699956,1,-5.0,128,5.0
5,5_5,RUNNING,BoTorch,0.013118594297759122,64,5.0,1,0.748201883891291
5,5_6,RUNNING,BoTorch,0.012855286210176082,64,5.0,1,5.0
5,5_7,RUNNING,BoTorch,0.004022331174673054,1,5.0,128,1.6291056145065894
6,6_0,RUNNING,BoTorch,10.000036900959147,62,1.219607537148426,53,0.5817295580821858
6,6_1,RUNNING,BoTorch,0.003130588216499017,27,5.0,128,5.0
6,6_2,RUNNING,BoTorch,0.003737523160726817,1,2.0106905418326444,128,5.0
6,6_3,RUNNING,BoTorch,0.01309495330905171,14,-4.340938421920995,1,5.0
6,6_4,RUNNING,BoTorch,0.01289157863420829,50,0.5625138588640907,1,5.0
6,6_5,RUNNING,BoTorch,9.999820051927564,64,1.5744110182946973,128,-2.8454787942566706
6,6_6,RUNNING,BoTorch,9.999957900274401,42,5.0,128,-2.8905708117119726
6,6_7,RUNNING,BoTorch,0.0024734012263480333,19,5.0,30,-0.363832182067202
7,7_0,RUNNING,BoTorch,0.006467232308685023,47,-1.0099460904873199,22,-1.4668904297119998
7,7_1,RUNNING,BoTorch,10.000012151989264,46,1.5827767689173335,112,1.4537354103259015
7,7_2,RUNNING,BoTorch,0.002428582458068658,24,3.1689961077518864,128,5.0
7,7_3,RUNNING,BoTorch,0.0022886819786750584,2,-2.8969036434929847,120,0.7461026214428228
7,7_4,RUNNING,BoTorch,0.001839326067586338,8,3.4148045324932137,122,-3.9857884083660085
7,7_5,RUNNING,BoTorch,0.004556531712028173,10,0.3256178391393114,16,-2.025114745585289
7,7_6,RUNNING,BoTorch,0.0030947892433415445,37,-3.2135043263546113,123,-4.010896808646822
7,7_7,RUNNING,BoTorch,10.000105510108794,23,0.3347315233375574,124,-0.09188224643182864
8,8_0,RUNNING,BoTorch,0.0038016148735840753,22,1.2406094864211392,79,-3.912684249633023
8,8_1,RUNNING,BoTorch,0.012958827093537944,29,-0.8485485631415584,1,-3.413196978203802
8,8_2,RUNNING,BoTorch,0.003951713126778233,19,1.8540235702248418,1,-3.411124958083771
8,8_3,RUNNING,BoTorch,0.003690764419680173,22,1.0060698436297808,128,-4.487751896495513
8,8_4,RUNNING,BoTorch,0.005914749874760766,37,5.0,1,2.351523005127111
8,8_5,RUNNING,BoTorch,0.013050376315791245,26,0.7814567527035654,1,-4.167028962332631
8,8_6,RUNNING,BoTorch,0.0016271504272023832,15,1.6261854072497361,128,-3.4694942574567618
