trial index,timestamp
0,2025-06-09 08:45:24.377928
5,2025-06-09 08:46:38.578863
6,2025-06-09 08:47:54.293880
7,2025-06-09 08:49:16.401957
8,2025-06-09 08:50:05.869678
9,2025-06-09 08:51:06.066856
10,2025-06-09 08:52:01.990312
11,2025-06-09 08:53:01.159758
12,2025-06-09 08:53:53.759882
13,2025-06-09 08:54:38.873481
14,2025-06-09 08:55:22.663867
