trial index,timestamp
0,2025-06-11 00:40:59.450890
5,2025-06-11 00:41:46.595589
6,2025-06-11 00:43:14.699316
7,2025-06-11 00:45:18.640863
8,2025-06-11 00:47:01.332589
9,2025-06-11 00:48:18.667911
10,2025-06-11 00:52:17.448182
11,2025-06-11 00:55:24.291524
12,2025-06-11 00:56:31.474843
13,2025-06-11 00:58:53.552827
14,2025-06-11 01:00:55.497362
15,2025-06-11 01:03:20.694277
16,2025-06-11 01:05:34.769930
17,2025-06-11 01:07:52.770618
18,2025-06-11 01:09:13.282836
19,2025-06-11 01:10:48.452379
