trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,9.999947481406213,15,3.347889155775059,60,1.3133423191338531,53,0.02465657474689653
1,warm_start_1,RUNNING,Manual,0.013366812385046363,4,-0.9965958320022441,3,-2.1314989116843783,50,2.6521573864823056
2,warm_start_2,RUNNING,Manual,0.04783626259745987,6,2.14790968423646,27,3.5552416008245054,1,2.035309232337923
3,warm_start_3,RUNNING,Manual,10.000185440166554,14,-4.496136273403191,20,-2.2199758589602503,54,-4.943565203692792
4,warm_start_4,RUNNING,Manual,0.08095042208991443,15,0.5307343952830434,58,4.419064646544314,23,-4.433389313894781
5,5_0,RUNNING,BoTorch,0.05332210590930653,11,1.2284028236812894,44,4.308850893030811,11,-1.660262235304044
5,5_1,RUNNING,BoTorch,0.01843611260170468,3,0.22618765300826543,5,-0.39235314402308963,31,3.611327382409227
5,5_10,RUNNING,BoTorch,0.025297081369858306,3,5.0,1,5.0,63,5.0
5,5_11,RUNNING,BoTorch,0.018980162476343997,12,5.0,1,5.0,1,5.0
5,5_12,RUNNING,BoTorch,0.013576379336311166,7,-5.0,64,5.0,23,-5.0
5,5_13,RUNNING,BoTorch,0.0207343125583355,1,-5.0,43,-5.0,42,-5.0
5,5_14,RUNNING,BoTorch,0.025420247612706715,10,5.0,1,-2.612086478385421,1,-5.0
5,5_15,RUNNING,BoTorch,0.08016485298906155,12,-5.0,64,5.0,1,5.0
5,5_2,RUNNING,BoTorch,0.025430282449128917,1,-1.348141673525739,1,-4.2216297141812325,63,5.0
5,5_3,RUNNING,BoTorch,0.08019736428977857,1,5.0,64,5.0,1,5.0
5,5_4,RUNNING,BoTorch,0.031782729261604366,6,-5.0,1,-4.862539218052382,1,5.0
5,5_5,RUNNING,BoTorch,0.019954041773554625,1,-3.083158900947918,1,4.761305948736132,53,-5.0
5,5_6,RUNNING,BoTorch,0.0806344751823903,16,5.0,64,-4.665094387123673,14,-5.0
5,5_7,RUNNING,BoTorch,9.999987749324019,1,5.0,64,-5.0,47,5.0
5,5_8,RUNNING,BoTorch,0.08021101794159792,2,-5.0,1,5.0,1,-5.0
5,5_9,RUNNING,BoTorch,0.01371602556563559,16,-5.0,1,5.0,17,5.0
6,6_0,RUNNING,BoTorch,0.08094529684128668,1,-5.0,12,-1.5881060249578178,31,-5.0
6,6_1,RUNNING,BoTorch,0.025358735057451908,1,5.0,1,5.0,46,0.49948491402592626
6,6_10,RUNNING,BoTorch,0.02547940200903909,1,-5.0,1,5.0,38,-1.8585320133457088
6,6_11,RUNNING,BoTorch,0.01796204725737538,9,5.0,1,-5.0,17,3.7188070881990374
6,6_12,RUNNING,BoTorch,0.08039427662967476,16,-5.0,31,5.0,1,-5.0
6,6_13,RUNNING,BoTorch,0.04919613248746033,16,5.0,64,5.0,16,5.0
6,6_14,RUNNING,BoTorch,0.08099086020609148,1,5.0,20,5.0,29,-5.0
6,6_15,RUNNING,BoTorch,0.025331754741595453,10,5.0,1,-5.0,22,0.7507508015674875
6,6_2,RUNNING,BoTorch,0.030189083973149893,1,5.0,1,-5.0,30,-5.0
6,6_3,RUNNING,BoTorch,0.025496872470076874,1,-5.0,1,5.0,47,5.0
6,6_4,RUNNING,BoTorch,0.08094001447267529,1,5.0,32,-5.0,23,-5.0
6,6_5,RUNNING,BoTorch,0.018997017316656498,16,-5.0,1,5.0,14,-5.0
6,6_6,RUNNING,BoTorch,0.01974970779144174,7,-5.0,1,5.0,17,-0.56126153256986
6,6_7,RUNNING,BoTorch,0.08023263260558805,1,-5.0,64,-5.0,1,-5.0
6,6_8,RUNNING,BoTorch,0.013976774274853469,16,5.0,44,-5.0,14,5.0
6,6_9,RUNNING,BoTorch,0.01892460328942025,16,-5.0,1,-5.0,1,-0.024240404656315967
7,7_0,RUNNING,BoTorch,0.019937421301340536,16,5.0,19,5.0,18,5.0
7,7_1,RUNNING,BoTorch,0.016883591126486318,1,-5.0,44,-5.0,31,-5.0
7,7_10,RUNNING,BoTorch,0.08049977904693095,16,5.0,19,1.1447128415981922,17,-5.0
7,7_11,RUNNING,BoTorch,0.06443600111372025,16,4.108281007381452,20,5.0,18,1.9584917905788781
7,7_12,RUNNING,BoTorch,0.018345810082458454,1,-5.0,15,5.0,18,-5.0
7,7_13,RUNNING,BoTorch,0.04894689938471201,1,-5.0,18,0.7947604592373664,16,5.0
7,7_14,RUNNING,BoTorch,0.014126000565418226,16,-5.0,15,-3.193357306160405,12,-5.0
7,7_15,RUNNING,BoTorch,10.000027658954831,1,3.076309525086846,38,4.758224605738702,48,-3.946442227505556
7,7_2,RUNNING,BoTorch,0.01862366569182182,16,5.0,12,-5.0,1,5.0
