trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200,num_islands_H800,skew_exponent_H800,num_islands_H20,skew_exponent_H20
0,warm_start_0,RUNNING,Manual,10.000082792078413,13,-4.2374395635699305,29,0.04214895109774819,47,1.5688855353926892
1,warm_start_1,RUNNING,Manual,9.999899442005162,8,2.6405918575193477,29,4.405003760685197,43,1.1756622670713401
2,warm_start_2,RUNNING,Manual,10.000078705434142,10,3.513291268105407,47,1.2662839922544045,60,-3.629788916623541
3,warm_start_3,RUNNING,Manual,0.04348260145760894,16,3.2786093123127937,51,0.10625820229450778,20,4.410683106954965
4,warm_start_4,RUNNING,Manual,9.99994827679332,11,-1.8210333261008582,41,-3.184354287368274,6,2.6824805513451633
5,5_0,RUNNING,BoTorch,0.08035853171871217,16,5.0,64,1.9491348026274897,1,5.0
5,5_1,RUNNING,BoTorch,9.99997929860674,16,4.928463007026694,38,-3.8176511560925617,38,5.0
5,5_10,RUNNING,BoTorch,0.04593056627145164,16,5.0,21,-1.5892149054991682,15,4.808354287628413
5,5_11,RUNNING,BoTorch,0.02145985453442811,16,2.754165791040101,43,-4.125022115308526,47,5.0
5,5_12,RUNNING,BoTorch,0.08032943102056614,15,5.0,50,1.117942186950135,1,4.997661676060445
5,5_13,RUNNING,BoTorch,0.08433596637415193,16,4.206758070054406,64,-4.674743464070945,11,3.040901456252291
5,5_14,RUNNING,BoTorch,0.04111664632237521,16,0.6911600712947814,64,3.71244803157992,8,5.0
5,5_15,RUNNING,BoTorch,0.04111770340407178,16,3.0207972974150157,15,-3.715022467468086,25,-1.7707645309412583
5,5_2,RUNNING,BoTorch,10.000089351642705,16,2.900274442671292,64,3.9774982460920048,53,5.0
5,5_3,RUNNING,BoTorch,0.047985440735557806,16,3.469660036696807,26,3.4594119447700002,1,5.0
5,5_4,RUNNING,BoTorch,0.08027954533955299,16,2.570725767763228,64,-5.0,1,5.0
