trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_DGX-B300,skew_exponent_DGX-B300,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.006070624320204196,9,3.62499280767954,10,3.224772163989101
1,warm_start_1,RUNNING,Manual,0.006415206111924955,8,3.260159777382773,8,-1.2557190297673202
2,warm_start_2,RUNNING,Manual,0.003919519775956764,13,3.7834524229355893,15,-3.8289292338391876
3,warm_start_3,RUNNING,Manual,0.00635935817294352,3,3.9093470222172684,23,-3.0388353573245244
4,warm_start_4,RUNNING,Manual,0.004060224373301222,13,3.2840799951221253,12,0.02677211191014983
5,5_0,RUNNING,BoTorch,0.0076519651109289676,16,4.481770395098776,20,-5.0
5,5_1,RUNNING,BoTorch,0.0026372431828535726,14,0.1562289519273255,32,-5.0
5,5_2,RUNNING,BoTorch,0.005072501714876035,15,5.0,1,-5.0
5,5_3,RUNNING,BoTorch,0.005636639842664571,14,5.0,32,5.0
5,5_4,RUNNING,BoTorch,0.01350300580880677,16,-0.4469450542016593,3,-5.0
5,5_5,RUNNING,BoTorch,0.0045030525345882135,13,-5.0,5,-5.0
5,5_6,RUNNING,BoTorch,10.000165496124819,16,2.5015712928034683,32,5.0
5,5_7,RUNNING,BoTorch,0.0030651182178624337,12,-2.8500457643922323,32,-5.0
6,6_0,RUNNING,BoTorch,0.01356349859147065,1,4.870904375933847,24,-5.0
6,6_1,RUNNING,BoTorch,0.0033400203850137565,14,-0.9977169706689847,25,-5.0
6,6_2,RUNNING,BoTorch,0.00354996195597724,12,-4.127101646805859,21,-4.616368543532078
6,6_3,RUNNING,BoTorch,0.006790148791573031,16,1.30630624691099,2,-1.3442711342366578
6,6_4,RUNNING,BoTorch,0.013091296330074163,16,-2.2651397255003634,1,-5.0
6,6_5,RUNNING,BoTorch,0.013087536787111347,1,0.13307283220881355,16,-5.0
6,6_6,RUNNING,BoTorch,0.0058851650410766355,1,-5.0,32,5.0
6,6_7,RUNNING,BoTorch,0.005752677965499059,1,-1.1613974116713348,32,5.0
7,7_0,RUNNING,BoTorch,0.01308044045789954,5,4.225640993328385,1,2.2481315215016138
7,7_1,RUNNING,BoTorch,10.000091251676583,16,-0.36331411238737776,32,-0.14138939461544142
7,7_2,RUNNING,BoTorch,0.00527545805228069,3,-3.04899690242696,31,3.0519053176474005
7,7_3,RUNNING,BoTorch,0.004417180536735459,16,-5.0,5,0.018748918289934524
7,7_4,RUNNING,BoTorch,0.01308102228647726,16,1.926129588945414,1,-5.0
7,7_5,RUNNING,BoTorch,9.999964291801923,16,4.375886689299451,32,1.9206128193292735
7,7_6,RUNNING,BoTorch,0.00577967881482723,1,-2.2671428261424507,32,-0.0030293162810015777
7,7_7,RUNNING,BoTorch,0.007184806462023454,16,-3.4140479182224177,19,5.0
8,8_0,RUNNING,BoTorch,0.0030544785140062185,13,-5.0,32,-5.0
8,8_1,RUNNING,BoTorch,0.013679091177592348,3,-2.2761174077814017,8,-0.53263074381194
8,8_2,RUNNING,BoTorch,0.004988370659079501,8,-4.523683005210717,21,-4.05131579787422
8,8_3,RUNNING,BoTorch,0.0070045924452232355,10,-2.0358910226377063,1,-3.649162475417463
8,8_4,RUNNING,BoTorch,0.004393138802246629,6,1.1028743864626414,32,-3.8502553169627203
8,8_5,RUNNING,BoTorch,0.06321447484204559,1,2.6882137078987975,1,-2.934937945863534
8,8_6,RUNNING,BoTorch,0.00676256530322585,5,4.074463262729902,14,-4.584853872578932
8,8_7,RUNNING,BoTorch,0.0034211551837595396,9,2.89714218270995,32,4.029146336437371
9,9_0,RUNNING,BoTorch,0.003629423284577675,10,-3.1615193693983024,25,-2.7139270913171667
9,9_1,RUNNING,BoTorch,0.00483291732192169,6,-1.600133635866806,22,2.4583541441467416
9,9_2,RUNNING,BoTorch,0.004531083192405993,11,-3.4356325478060636,10,-1.5153804509018136
9,9_3,RUNNING,BoTorch,0.0209914120829119,3,-1.5626245272077577,1,-3.250932510519595
9,9_4,RUNNING,BoTorch,0.011339401290307822,7,-2.673665508329626,1,3.1554607200827935
9,9_5,RUNNING,BoTorch,0.00365645777901403,8,-1.8493123431489082,32,4.602226473213651
9,9_6,RUNNING,BoTorch,0.005081027105658276,5,4.30270462555734,27,3.3191928655944647
9,9_7,RUNNING,BoTorch,0.007726109274512485,6,-2.3353311718841265,8,-3.7627142186239695
10,10_0,RUNNING,BoTorch,0.013187695736304584,16,5.0,15,-5.0
10,10_1,RUNNING,BoTorch,0.003257375190611219,15,5.0,16,-5.0
10,10_2,RUNNING,BoTorch,0.003294965937309359,11,3.6194827818056945,32,5.0
10,10_3,RUNNING,BoTorch,0.006007707288720461,12,5.0,1,5.0
10,10_4,RUNNING,BoTorch,0.01016052080731739,9,2.295848250707279,1,5.0
10,10_5,RUNNING,BoTorch,0.014601419514426554,2,3.0892659438708883,7,5.0
10,10_6,RUNNING,BoTorch,0.006124095839545197,2,-2.55577756502685,28,5.0
10,10_7,RUNNING,BoTorch,0.004354540510565688,4,5.0,32,-5.0
11,11_0,RUNNING,BoTorch,0.004425427624634894,11,2.8061949632961283,17,-5.0
11,11_1,RUNNING,BoTorch,0.005924322273884952,7,1.6889727177890157,15,-0.07392321641783074
11,11_2,RUNNING,BoTorch,0.007747478405628277,3,4.89908986780386,16,1.8464465298603827
11,11_3,RUNNING,BoTorch,0.00382320346671723,8,3.482807464032494,27,3.971835732250539
11,11_4,RUNNING,BoTorch,0.003973586154523533,10,-5.0,17,3.247777782940565
11,11_5,RUNNING,BoTorch,0.003627979547885206,15,5.0,9,3.314062613207026
11,11_6,RUNNING,BoTorch,0.0058161741923546595,10,-3.562285103469089,6,4.589118891315285
11,11_7,RUNNING,BoTorch,0.0037036683118282436,11,-0.33681021575803965,27,-3.90397230360115
12,12_0,RUNNING,BoTorch,0.0028658743308852034,15,5.0,20,-5.0
12,12_1,RUNNING,BoTorch,0.018781745793751563,1,-4.202829685172493,8,5.0
12,12_2,RUNNING,BoTorch,0.007968113713607422,2,-1.3787634991778046,18,-5.0
12,12_3,RUNNING,BoTorch,0.007045618985072662,4,-5.0,20,5.0
12,12_4,RUNNING,BoTorch,0.005005957476834194,14,3.7198694157901184,1,5.0
12,12_5,RUNNING,BoTorch,0.03165614993842272,2,-1.2245654662993621,1,5.0
12,12_6,RUNNING,BoTorch,0.013404576091305324,4,3.876460842020806,6,5.0
12,12_7,RUNNING,BoTorch,0.004065424384686399,9,5.0,23,5.0
13,13_0,RUNNING,BoTorch,0.005798412143465213,11,5.0,4,-5.0
13,13_1,RUNNING,BoTorch,0.0073922015331609695,16,5.0,18,-5.0
13,13_2,RUNNING,BoTorch,0.004071041930179214,7,-5.0,27,-5.0
13,13_3,RUNNING,BoTorch,0.011620476194251047,6,1.8828225865091506,1,-5.0
13,13_4,RUNNING,BoTorch,0.004419179973278226,14,-5.0,10,-5.0
13,13_5,RUNNING,BoTorch,0.005432089748090851,2,5.0,32,-5.0
13,13_6,RUNNING,BoTorch,0.004197877964044559,12,-5.0,13,5.0
13,13_7,RUNNING,BoTorch,0.006014847233761067,13,-5.0,1,-5.0
14,14_0,RUNNING,BoTorch,0.00729541752871214,16,5.0,10,-5.0
14,14_1,RUNNING,BoTorch,0.003913987904425795,14,5.0,29,-5.0
14,14_2,RUNNING,BoTorch,0.013195332235452537,2,-5.0,12,-5.0
14,14_3,RUNNING,BoTorch,0.004977364511054836,8,-5.0,15,-5.0
14,14_4,RUNNING,BoTorch,0.011367544511564806,7,5.0,5,5.0
14,14_5,RUNNING,BoTorch,0.008110422498350207,4,-5.0,12,5.0
14,14_6,RUNNING,BoTorch,0.0036215707751840786,11,-5.0,22,5.0
14,14_7,RUNNING,BoTorch,0.0049947728925161024,4,5.0,27,-5.0
15,15_0,RUNNING,BoTorch,0.006458331272519456,16,-5.0,6,5.0
15,15_1,RUNNING,BoTorch,0.003859070571850584,15,-5.0,10,5.0
15,15_2,RUNNING,BoTorch,0.0033315207728267225,13,5.0,23,5.0
15,15_3,RUNNING,BoTorch,0.01309764987718753,16,-5.0,2,5.0
15,15_4,RUNNING,BoTorch,0.0033660091217375533,14,-5.0,20,5.0
15,15_5,RUNNING,BoTorch,0.004756952095926605,16,-5.0,8,5.0
15,15_6,RUNNING,BoTorch,0.0032265101780973213,13,2.340696610796634,22,5.0
15,15_7,RUNNING,BoTorch,0.006798252119772703,15,-5.0,6,5.0
16,16_0,RUNNING,BoTorch,0.012880332740567092,16,-2.041900640338482,1,4.840114412663774
16,16_1,RUNNING,BoTorch,0.0050345755246378795,15,5.0,1,0.8608096744528989
16,16_2,RUNNING,BoTorch,0.004971355210629178,15,-1.804133012780103,1,2.3867708653398227
16,16_3,RUNNING,BoTorch,0.0036075676514464063,8,5.0,32,-5.0
16,16_4,RUNNING,BoTorch,0.005102748493764954,4,-5.0,32,-5.0
16,16_5,RUNNING,BoTorch,0.005793832477776237,14,5.0,1,0.6431788675734652
16,16_6,RUNNING,BoTorch,0.003175697285882139,12,-1.0209703682266835,32,5.0
16,16_7,RUNNING,BoTorch,0.005920042782151438,1,5.0,32,5.0
17,17_0,RUNNING,BoTorch,0.005754165532992294,7,5.0,20,-5.0
17,17_1,RUNNING,BoTorch,0.006926917253218332,9,5.0,4,-5.0
17,17_2,RUNNING,BoTorch,0.014288573609003931,1,-5.0,29,-5.0
17,17_3,RUNNING,BoTorch,0.006437820453045915,7,-4.288427882254189,10,1.4819079581454324
17,17_4,RUNNING,BoTorch,0.01039716646678909,5,0.2654552954160847,5,-3.281516515772219
17,17_5,RUNNING,BoTorch,0.004427597945116132,5,2.5260969681171237,32,4.291667935954534
17,17_6,RUNNING,BoTorch,0.00405309445509232,9,-5.0,29,1.5034099088629673
17,17_7,RUNNING,BoTorch,0.008426649931481234,1,4.074125023861861,20,2.1211779447827617
18,18_0,RUNNING,BoTorch,0.003949119123860902,14,5.0,15,-5.0
18,18_1,RUNNING,BoTorch,0.003284361164991397,12,-5.0,26,-5.0
18,18_2,RUNNING,BoTorch,0.029070342278654723,1,3.8458607744190543,4,-5.0
18,18_3,RUNNING,BoTorch,0.004680227973751799,12,-5.0,7,5.0
