trial index,timestamp
0,2025-06-05 10:25:33.020919
5,2025-06-05 10:26:02.475593
6,2025-06-05 10:26:14.635741
7,2025-06-05 10:26:23.889800
8,2025-06-05 10:26:37.391156
9,2025-06-05 10:27:00.555223
10,2025-06-05 10:27:08.525094
11,2025-06-05 10:27:24.921022
12,2025-06-05 10:27:41.191413
13,2025-06-05 10:27:52.538852
14,2025-06-05 10:28:09.277869
15,2025-06-05 10:28:20.019847
16,2025-06-05 10:28:37.538378
17,2025-06-05 10:28:50.649465
18,2025-06-05 10:29:13.320508
19,2025-06-05 10:29:38.101808
20,2025-06-05 10:30:11.140880
21,2025-06-05 10:31:06.128229
22,2025-06-05 10:31:22.447632
23,2025-06-05 10:32:11.664809
24,2025-06-05 10:32:35.548619
