trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.029653620015466134,11,3.3325589725687017
1,warm_start_1,RUNNING,Manual,0.02675091365725638,12,-0.7540799983469162
2,warm_start_2,RUNNING,Manual,0.010438851196336868,34,-4.924557725859029
3,warm_start_3,RUNNING,Manual,0.020732881838024048,16,-2.0300458227225904
4,warm_start_4,RUNNING,Manual,10.00007631303915,31,3.1783262153135787
5,5_0,RUNNING,BoTorch,10.000084872266667,1,4.929288423186929
5,5_1,RUNNING,BoTorch,0.016347169533274503,22,-5.0
5,5_10,RUNNING,BoTorch,0.008582200165891493,42,-5.0
5,5_11,RUNNING,BoTorch,10.000108816967519,51,-1.2076888884000165
5,5_12,RUNNING,BoTorch,9.999948880489582,57,5.0
5,5_13,RUNNING,BoTorch,0.01342646424340645,27,-5.0
5,5_14,RUNNING,BoTorch,10.00015611597031,64,2.303392646371879
5,5_15,RUNNING,BoTorch,10.000012282739469,57,-0.9297580351861481
5,5_2,RUNNING,BoTorch,0.0073948257277739295,50,-5.0
5,5_3,RUNNING,BoTorch,9.999748335492098,64,5.0
5,5_4,RUNNING,BoTorch,10.000200290341535,1,-5.0
5,5_5,RUNNING,BoTorch,9.99996502742869,64,-5.0
5,5_6,RUNNING,BoTorch,9.999797300267351,64,-0.851424681416955
5,5_7,RUNNING,BoTorch,0.033756257245776654,11,-5.0
5,5_8,RUNNING,BoTorch,0.013785601386353982,26,-4.563605902082316
5,5_9,RUNNING,BoTorch,10.000003424513611,1,2.3806705766202336
6,6_0,RUNNING,BoTorch,0.024494155161712515,15,-5.0
6,6_1,RUNNING,BoTorch,0.021467277774209568,15,5.0
6,6_10,RUNNING,BoTorch,0.01881138562013069,17,3.919080079817505
6,6_11,RUNNING,BoTorch,0.049507291765044925,7,3.920565725048005
6,6_12,RUNNING,BoTorch,0.012012092949730128,27,5.0
6,6_13,RUNNING,BoTorch,0.02465149338012956,15,-4.998428021112946
6,6_14,RUNNING,BoTorch,0.017769146342171034,18,4.723123452532998
6,6_15,RUNNING,BoTorch,9.999991268629906,20,5.0
6,6_2,RUNNING,BoTorch,0.022837483201371585,14,2.083426227290462
6,6_3,RUNNING,BoTorch,0.025517342582547904,14,-3.939998075076115
6,6_4,RUNNING,BoTorch,0.02002305368042083,16,3.1369714224748706
6,6_5,RUNNING,BoTorch,0.018943772024222705,17,5.0
6,6_6,RUNNING,BoTorch,0.024380816562519496,13,1.612195915391337
6,6_7,RUNNING,BoTorch,0.024883203224368582,13,5.0
6,6_8,RUNNING,BoTorch,0.02117923339665922,15,2.634327077998808
6,6_9,RUNNING,BoTorch,0.020146940927672972,16,5.0
7,7_0,RUNNING,BoTorch,10.000033942348201,49,-0.16938581727059668
7,7_1,RUNNING,BoTorch,0.013949038649583372,23,4.529565785928863
7,7_10,RUNNING,BoTorch,0.015934155414966875,23,-4.805672691721084
7,7_11,RUNNING,BoTorch,10.000035980477191,47,-1.4686684738352873
7,7_12,RUNNING,BoTorch,0.015954688373502585,21,-2.279264950385364
7,7_13,RUNNING,BoTorch,10.000095915710022,38,-0.757337516405984
7,7_14,RUNNING,BoTorch,9.999897913064993,40,-4.715090086459728
7,7_15,RUNNING,BoTorch,10.000041862191635,60,4.487164509190793
7,7_2,RUNNING,BoTorch,9.999964967196654,36,1.86319306472177
7,7_3,RUNNING,BoTorch,0.008490419841540274,40,-1.835419775432313
7,7_4,RUNNING,BoTorch,9.999947341257712,48,-4.427154660813859
7,7_5,RUNNING,BoTorch,10.000123757417118,44,0.4646164885110502
7,7_6,RUNNING,BoTorch,10.000061419133733,49,0.041600645230599406
7,7_7,RUNNING,BoTorch,0.08014592167003659,5,-4.793360919660217
7,7_8,RUNNING,BoTorch,10.000110538340087,39,1.7054709695771642
7,7_9,RUNNING,BoTorch,0.0074501323672056035,45,-1.0146318355464652
8,8_0,RUNNING,BoTorch,0.008007130945238033,44,-3.6434203415764697
8,8_1,RUNNING,BoTorch,0.008259384079692901,41,-1.5406030267926467
8,8_10,RUNNING,BoTorch,0.008491763863246196,43,-5.0
8,8_11,RUNNING,BoTorch,0.03742765335148204,9,5.0
8,8_12,RUNNING,BoTorch,0.013403337844830493,24,2.977364515542756
8,8_13,RUNNING,BoTorch,0.0331725393022846,10,-2.1109752762144063
8,8_14,RUNNING,BoTorch,9.999883672248249,24,1.3380871145501123
8,8_15,RUNNING,BoTorch,0.012838084369087796,25,4.509913721204368
8,8_2,RUNNING,BoTorch,0.012628347819682938,25,4.509918041302977
8,8_3,RUNNING,BoTorch,0.008029624775614164,45,-3.85080097567923
8,8_4,RUNNING,BoTorch,9.999909925666236,23,0.4046163431012606
8,8_5,RUNNING,BoTorch,0.03629060738914109,9,1.4490343180415355
8,8_6,RUNNING,BoTorch,0.00836552155458392,44,-5.0
