trial index,timestamp
0,2025-06-10 17:14:05.963818
5,2025-06-10 17:14:30.006410
6,2025-06-10 17:14:50.681408
7,2025-06-10 17:15:02.465209
8,2025-06-10 17:15:49.915672
9,2025-06-10 17:16:19.143421
10,2025-06-10 17:16:56.299421
11,2025-06-10 17:17:30.261694
12,2025-06-10 17:18:04.121824
13,2025-06-10 17:18:46.580911
14,2025-06-10 17:19:27.134397
15,2025-06-10 17:20:07.306271
16,2025-06-10 17:20:45.079925
17,2025-06-10 17:21:14.781521
18,2025-06-10 17:21:45.024796
19,2025-06-10 17:22:07.956171
