trial index,timestamp
0,2025-06-10 17:22:07.969294
5,2025-06-10 17:22:39.264401
6,2025-06-10 17:23:28.879590
7,2025-06-10 17:24:05.734253
8,2025-06-10 17:24:35.378440
9,2025-06-10 17:25:06.354815
10,2025-06-10 17:25:38.760688
11,2025-06-10 17:26:08.715103
12,2025-06-10 17:26:38.479041
13,2025-06-10 17:27:05.656897
14,2025-06-10 17:27:28.973597
15,2025-06-10 17:28:01.763843
16,2025-06-10 17:28:16.824347
17,2025-06-10 17:28:29.306668
18,2025-06-10 17:28:50.677692
19,2025-06-10 17:29:01.140232
