trial_index,arm_name,trial_status,generation_method,rho_max,num_islands_H200,skew_exponent_H200
0,warm_start_0,RUNNING,Manual,0.030844530516213643,12,-4.620645528135356
1,warm_start_1,RUNNING,Manual,0.09493006558781747,4,-0.24913600685182047
2,warm_start_2,RUNNING,Manual,9.999991979750254,59,-2.3206189043162038
3,warm_start_3,RUNNING,Manual,10.000056056276987,32,0.37583182750307387
4,warm_start_4,RUNNING,Manual,9.999982426447335,41,-1.4603037370465888
5,5_0,RUNNING,BoTorch,10.000093937969616,1,-4.328192023500797
5,5_1,RUNNING,BoTorch,9.999933933326183,1,5.0
5,5_10,RUNNING,BoTorch,10.0000317580723,1,2.7123199943539533
5,5_11,RUNNING,BoTorch,9.999964028782879,42,-1.4537542452799923
5,5_12,RUNNING,BoTorch,9.99998880092998,1,-4.32733231730574
5,5_13,RUNNING,BoTorch,0.03519423321177545,10,-3.18501665458067
5,5_14,RUNNING,BoTorch,10.000050026904745,59,-2.4971353810649948
5,5_15,RUNNING,BoTorch,9.999860305954769,33,0.23092619280608107
5,5_2,RUNNING,BoTorch,9.999901814470235,1,-2.8981016379711053
5,5_3,RUNNING,BoTorch,9.999912284279151,1,-5.0
5,5_4,RUNNING,BoTorch,10.000101717946745,1,0.14691782890339433
5,5_5,RUNNING,BoTorch,0.03376765358317055,10,-2.4562154651400476
5,5_6,RUNNING,BoTorch,10.000006876295878,31,0.7088552502680969
5,5_7,RUNNING,BoTorch,9.9999516135569,39,-1.3790772191894798
5,5_8,RUNNING,BoTorch,0.030353060884418314,11,-2.3227817268375013
5,5_9,RUNNING,BoTorch,10.000082638705068,1,-2.215717650318582
6,6_0,RUNNING,BoTorch,0.05961208478853796,6,5.0
6,6_1,RUNNING,BoTorch,0.06575597875619713,6,-5.0
6,6_10,RUNNING,BoTorch,0.02167515141054012,15,5.0
6,6_11,RUNNING,BoTorch,9.999942363718175,44,3.9311741696797795
6,6_12,RUNNING,BoTorch,0.024384461917734343,13,0.8162802619372838
6,6_2,RUNNING,BoTorch,0.016189939351144107,20,4.472491144536684
6,6_3,RUNNING,BoTorch,10.00006933320483,51,3.389974903438754
6,6_4,RUNNING,BoTorch,0.02090640337443699,17,-3.7292876264809296
6,6_5,RUNNING,BoTorch,0.013829820304114698,23,3.1381972975933983
6,6_6,RUNNING,BoTorch,10.00013352010678,64,3.225690941509181
6,6_7,RUNNING,BoTorch,0.01807516088954169,18,5.0
6,6_8,RUNNING,BoTorch,10.000155492115413,53,-1.8987190198863952
6,6_9,RUNNING,BoTorch,0.01185517420849321,27,2.311996719083004
7,7_0,RUNNING,BoTorch,10.000040675688991,26,0.99364575341272
7,7_1,RUNNING,BoTorch,0.013546905103451341,26,-3.7823910823945255
7,7_10,RUNNING,BoTorch,0.012606539560009317,26,4.78473499267435
7,7_11,RUNNING,BoTorch,10.000065151616287,26,4.293137963827296
7,7_12,RUNNING,BoTorch,0.012568869404036915,26,4.5686502064088765
7,7_2,RUNNING,BoTorch,0.012547054801449251,26,4.933529898634996
7,7_3,RUNNING,BoTorch,0.013762217173353046,26,-4.792290832262476
7,7_4,RUNNING,BoTorch,0.012264621931117487,26,4.699350221421801
7,7_5,RUNNING,BoTorch,0.012206441726606168,26,3.9321400959282937
7,7_6,RUNNING,BoTorch,0.014095235915872185,26,-4.922227659577876
7,7_7,RUNNING,BoTorch,0.012598831428895384,26,5.0
7,7_8,RUNNING,BoTorch,0.013713737917112322,26,-4.043571391780018
7,7_9,RUNNING,BoTorch,0.013799734283430521,26,-5.0
8,8_0,RUNNING,BoTorch,0.012051423409715437,26,3.762343524033854
8,8_1,RUNNING,BoTorch,0.03710647700856879,10,-4.928793234709797
8,8_10,RUNNING,BoTorch,0.011867496337883478,27,3.6650148602929473
8,8_11,RUNNING,BoTorch,0.030655334115363718,12,-5.0
8,8_12,RUNNING,BoTorch,0.01512748438116291,21,3.8308075600565425
8,8_13,RUNNING,BoTorch,0.01805827945624629,20,-4.86774326302489
8,8_14,RUNNING,BoTorch,0.012764158987682187,25,2.7340665995067406
8,8_15,RUNNING,BoTorch,0.03583720966115233,10,-3.54664653420138
8,8_2,RUNNING,BoTorch,0.013918017221498602,23,3.7672625266034188
8,8_3,RUNNING,BoTorch,0.011139300736499998,29,3.7684333813338267
8,8_4,RUNNING,BoTorch,0.03304486847904519,10,4.810064799912233
8,8_5,RUNNING,BoTorch,9.999958498953616,25,3.676616266642474
8,8_6,RUNNING,BoTorch,0.01690168167863441,21,-3.9528521316689336
8,8_7,RUNNING,BoTorch,0.025189402680806165,14,-3.4177316007843688
8,8_8,RUNNING,BoTorch,0.019020693620467096,19,-4.589146584957524
8,8_9,RUNNING,BoTorch,0.021260384443565837,17,-4.299917073063226
9,9_0,RUNNING,BoTorch,0.011894189872194084,27,3.827047276280229
9,9_1,RUNNING,BoTorch,0.014528853708517236,22,3.958194852418265
9,9_10,RUNNING,BoTorch,0.021765859744309637,16,-3.381591289509356
9,9_11,RUNNING,BoTorch,0.018401616090140765,19,-3.702400576507512
9,9_12,RUNNING,BoTorch,0.019484533072169102,18,-3.455006566788142
9,9_13,RUNNING,BoTorch,0.0175885613469246,20,-3.5447781233587508
9,9_14,RUNNING,BoTorch,0.017854474102568796,18,4.37447452726746
9,9_15,RUNNING,BoTorch,0.016144275433851968,22,-3.627231406319727
9,9_2,RUNNING,BoTorch,0.01890624992492722,19,-4.0366190529875565
9,9_3,RUNNING,BoTorch,0.01462625697166494,22,3.57448060629884
9,9_4,RUNNING,BoTorch,0.028653363676118745,12,-3.365923151330223
9,9_5,RUNNING,BoTorch,0.013858774362314545,23,2.83480494554171
9,9_6,RUNNING,BoTorch,0.014888046021292919,24,-3.9204473284060355
9,9_7,RUNNING,BoTorch,0.017918908790627436,18,4.646937307314853
9,9_8,RUNNING,BoTorch,0.02363548098653538,15,-3.7759162637471815
9,9_9,RUNNING,BoTorch,0.042493618426105655,8,5.0
10,10_0,RUNNING,BoTorch,0.010722070947610825,30,3.6029677436053373
10,10_1,RUNNING,BoTorch,0.033924819846816785,11,-4.8027392368164366
10,10_10,RUNNING,BoTorch,0.027197899864520692,12,4.927014282716087
10,10_11,RUNNING,BoTorch,0.015241607159526127,21,3.074940051939494
10,10_12,RUNNING,BoTorch,0.02869458928143355,12,-2.6839208307584603
