trial index,timestamp
0,2025-06-10 17:42:56.836448
5,2025-06-10 17:43:10.890528
6,2025-06-10 17:43:58.592356
7,2025-06-10 17:44:11.787763
8,2025-06-10 17:44:37.779401
9,2025-06-10 17:45:01.732242
10,2025-06-10 17:45:24.407312
11,2025-06-10 17:45:50.891468
12,2025-06-10 17:46:33.649720
13,2025-06-10 17:47:11.868193
14,2025-06-10 17:47:53.659334
15,2025-06-10 17:48:29.699602
16,2025-06-10 17:49:11.870599
17,2025-06-10 17:49:51.830341
18,2025-06-10 17:50:35.281121
19,2025-06-10 17:51:22.589697
