trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.009041455521467939,42,39,0,21,14,7,4,1,0,0,0,0,0,0,0,0,67,140,36,5,6,2,0,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.013706661503327442,32,86,5,2,2,0,1,0,0,0,0,0,0,0,0,0,217,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.013814585814850906,17,68,5,0,35,2,0,1,0,0,0,0,0,0,0,0,7,220,6,7,16,0,0,0,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.013719739412657795,79,16,30,0,1,2,0,0,0,0,0,0,0,0,0,0,204,22,22,2,5,0,0,1,0,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.01404129539704052,88,25,2,6,2,3,0,1,0,1,0,0,0,0,0,0,105,20,103,26,2,0,0,0,0,0,0,0,0,0,0,0
5,5_0,RUNNING,BoTorch,10.000097795543224,11,30,0,61,1,12,14,0,0,0,0,0,0,0,0,0,54,136,35,0,1,1,0,0,0,0,0,9,0,0,20,0
5,5_1,RUNNING,BoTorch,0.02190107855011613,0,0,0,42,0,86,0,0,0,0,0,0,0,0,0,0,0,120,0,0,75,0,1,0,0,0,0,60,0,0,0,0
5,5_2,RUNNING,BoTorch,0.013705736341838567,0,0,0,119,0,9,0,0,0,0,0,0,0,0,0,0,4,131,31,0,0,0,3,2,14,1,9,0,57,0,0,3
5,5_3,RUNNING,BoTorch,0.016781568598864684,0,0,0,51,0,10,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,105,0,133,0,1,0,0
6,6_0,RUNNING,BoTorch,10.000036033271535,52,0,0,19,12,0,46,0,0,0,0,0,0,0,0,0,97,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
