trial_index,arm_name,trial_status,generation_method,rho_max,count_DGX-B300_0,count_DGX-B300_1,count_DGX-B300_2,count_DGX-B300_3,count_DGX-B300_4,count_DGX-B300_5,count_DGX-B300_6,count_DGX-B300_7,count_DGX-B300_8,count_DGX-B300_9,count_DGX-B300_10,count_DGX-B300_11,count_DGX-B300_12,count_DGX-B300_13,count_DGX-B300_14,count_DGX-B300_15,count_H200_0,count_H200_1,count_H200_2,count_H200_3,count_H200_4,count_H200_5,count_H200_6,count_H200_7,count_H200_8,count_H200_9,count_H200_10,count_H200_11,count_H200_12,count_H200_13,count_H200_14,count_H200_15
0,warm_start_0,RUNNING,Manual,0.014011251242072472,92,22,13,0,1,0,0,0,0,0,0,0,0,0,0,0,42,8,78,12,15,100,1,0,0,0,0,0,0,0,0,0
1,warm_start_1,RUNNING,Manual,0.013957858805210024,114,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,14,219,3,9,11,0,0,0,0,0,0,0,0,0,0,0
2,warm_start_2,RUNNING,Manual,0.011944276695389097,45,34,38,9,2,0,0,0,0,0,0,0,0,0,0,0,105,123,18,3,4,3,0,0,0,0,0,0,0,0,0,0
3,warm_start_3,RUNNING,Manual,0.018342225873760793,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1,2,5,16,6,0,1,0,0,0,0,0,0,0,0
4,warm_start_4,RUNNING,Manual,0.013833303885827515,56,48,22,2,0,0,0,0,0,0,0,0,0,0,0,0,210,12,26,2,4,2,0,0,0,0,0,0,0,0,0,0
5,5_0,RUNNING,BoTorch,0.02390215275083408,0,90,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,76,39,0,0
5,5_1,RUNNING,BoTorch,0.037793630127370116,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,58,0,0,0,0,0,0,192,0,0
5,5_2,RUNNING,BoTorch,0.015806663629126794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,35,7,14,0,0,6,1,10,0,14,10,0,0,71,88
5,5_3,RUNNING,BoTorch,0.016442420772534286,0,1,0,0,0,0,127,0,0,0,0,0,0,0,0,0,1,17,59,2,11,0,0,126,0,5,2,1,0,0,0,32
6,6_0,RUNNING,BoTorch,0.049302589846931213,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,14,242,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6_1,RUNNING,BoTorch,0.04775952419681622,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,102,0,0,0,154,0,0,0,0,0,0,0,0,0,0
6,6_2,RUNNING,BoTorch,0.04885708481235229,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,235,0,0,0,0,0
6,6_3,RUNNING,BoTorch,9.999988780499926,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,46,2,0,201,5,0,0,0,0,0,0,0,0,3,0
7,7_0,RUNNING,BoTorch,0.06955685490199084,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
7,7_1,RUNNING,BoTorch,10.00016121191786,0,0,0,0,0,0,0,30,55,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0
7,7_2,RUNNING,BoTorch,0.03434109028170424,0,0,0,0,0,0,0,127,0,0,0,0,0,0,1,0,0,5,0,251,0,0,0,0,0,0,0,0,0,0,0,0
7,7_3,RUNNING,BoTorch,9.999917442753265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,11,31,0,0,0,7,0,0,44,0,0,0,0,0,0,164
8,8_0,RUNNING,BoTorch,10.000070963735743,30,0,20,0,0,0,0,0,0,0,0,0,0,0,79,0,77,53,0,58,0,0,0,68,0,0,0,0,0,0,0,0
8,8_1,RUNNING,BoTorch,0.015972081773516163,66,0,32,0,0,0,28,0,0,0,0,0,0,0,2,0,0,0,0,123,0,0,0,0,133,0,0,0,0,0,0,0
8,8_2,RUNNING,BoTorch,0.014914991392778082,65,24,0,0,0,0,39,0,0,0,0,0,0,0,0,0,35,15,0,36,0,0,0,0,0,0,0,0,0,0,137,33
8,8_3,RUNNING,BoTorch,0.020143705338334497,41,0,26,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,18,0,0,0,0,0,0,0,238,0,0,0,0
9,9_0,RUNNING,BoTorch,10.000089465770953,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,11,41,0,0,0,0,0,0,100,0,0,0,0,0,105,0
9,9_1,RUNNING,BoTorch,9.999874372468812,55,33,1,0,0,0,37,0,0,0,0,0,0,0,3,0,0,17,41,0,0,0,0,0,20,137,0,0,0,0,41,0
9,9_2,RUNNING,BoTorch,9.999875437244697,0,0,0,106,0,0,22,0,0,0,0,0,0,0,0,0,60,54,33,0,0,0,0,0,72,0,0,0,0,0,38,0
9,9_3,RUNNING,BoTorch,0.040613236679885915,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,180,0,0,0,1,0,0,0,0,0,75,0
10,10_0,RUNNING,BoTorch,10.00002734228315,49,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,94,60,48,0,0,0,0,0,55,0,0,0,0,0,0,0
10,10_1,RUNNING,BoTorch,9.999989247186356,61,10,0,0,0,0,0,0,0,0,0,0,0,0,58,0,18,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0
10,10_2,RUNNING,BoTorch,0.026129350806124406,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,111,6,59,0,0,0,0,0,60,0,0,0,0,0,0,20
10,10_3,RUNNING,BoTorch,9.999929457038139,70,10,0,0,0,0,48,0,0,0,0,0,0,0,1,0,43,59,0,0,0,24,0,0,1,0,0,0,0,0,0,129
11,11_0,RUNNING,BoTorch,0.02811713228991516,0,0,0,0,0,0,50,0,0,0,0,0,0,0,78,0,110,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11_1,RUNNING,BoTorch,0.01598726264135235,54,36,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,42,0,0,18,0,0,127,69,0,0,0,0,0,0,0
11,11_2,RUNNING,BoTorch,0.013985729579611172,2,39,0,0,87,0,0,0,0,0,0,0,0,0,0,0,6,35,0,3,75,0,4,13,55,0,2,0,0,0,4,58
11,11_3,RUNNING,BoTorch,9.999926730432952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,8,10,54,0,95,0,0,4,0,0,4,2,5,0,3,72
12,12_0,RUNNING,BoTorch,10.000134384402473,62,2,37,0,28,0,0,0,0,0,0,0,0,0,0,0,10,34,10,0,0,0,12,127,0,0,0,0,0,0,0,65
12,12_1,RUNNING,BoTorch,10.00011471113851,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,91,0,14,20,0,0,0,27,87,0,0,0,0,0,0,0,109
12,12_2,RUNNING,BoTorch,10.000103143856245,53,40,0,0,36,0,0,0,0,0,0,0,0,0,0,0,49,77,47,72,0,0,8,0,0,0,4,0,0,0,0,0
12,12_3,RUNNING,BoTorch,0.013823764559827827,46,0,42,0,32,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,159,0,0,0,0,0,54
13,13_0,RUNNING,BoTorch,9.999955215315989,54,0,0,0,71,0,4,0,0,0,0,0,0,0,0,0,23,118,38,0,0,0,0,36,0,0,0,0,0,0,0,40
13,13_1,RUNNING,BoTorch,9.999922121143959,20,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,4,163,0,0,0,0,0,20,0,0,0,0,0,0,0,70
13,13_2,RUNNING,BoTorch,0.020072007515793806,34,63,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,48
13,13_3,RUNNING,BoTorch,10.000054598110044,57,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,2,61,0,13,0,0,40,47,1,0,0,0,0,0,90
14,14_0,RUNNING,BoTorch,10.000164378431172,62,0,32,0,35,0,0,0,0,0,0,0,0,0,0,0,11,13,40,0,27,0,0,43,31,15,0,0,0,0,59,16
14,14_1,RUNNING,BoTorch,10.000075838813034,48,0,17,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,141,0,0,0,43,0,0,0,0,0,33,7
14,14_2,RUNNING,BoTorch,0.0156344402571546,42,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,171,5,1,1,0,3,0,0,22,9
14,14_3,RUNNING,BoTorch,10.000075783144059,36,0,0,0,51,0,0,0,0,0,41,0,0,0,0,0,2,40,45,0,0,0,0,23,23,28,0,5,0,0,41,50
